locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
2733893	ZP_01067643.1	86149412	28818	107745	108533	+	CJJCF936_1672	CJJCF936_1672	peptide ABC transporter, permease protein (NCBI)	COG1173	EP	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components			GO:0006810,GO:0016020,GO:0005215		
2733894	ZP_01067713.1	86149482	28818	108572	109240	+	CJJCF936_1671	CJJCF936_1671	peptide ABC transporter, ATP-binding protein (NCBI)	COG444	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component			GO:0006355,GO:0005622,GO:0005524,GO:0016887,GO:0008134	3.6.3.-	
2733895	ZP_01067490.1	86149259	28818	109233	109898	+	CJJCF936_1670	CJJCF936_1670	peptide ABC transporter, ATP-binding protein (NCBI)	COG1124	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component			GO:0005524,GO:0016887		
2733896	ZP_01067566.1	86149335	28818	110011	110400	+	CJJCF936_1669	nuoA	NADH-quinone oxidoreductase, A subunit (NCBI)	COG838	C	NADH:ubiquinone oxidoreductase subunit 3 (chain A)			GO:0006120,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733897	ZP_01067552.1	86149321	28818	110382	110885	+	CJJCF936_1668	nuoB	NADH-quinone oxidoreductase, B subunit (NCBI)	COG377	C	NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases	TIGR01957 NADH-quinone oxidoreductase, B subunit	Energy metabolism:Electron transport	GO:0006120,GO:0051539,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733898	ZP_01067622.1	86149391	28818	110885	111676	+	CJJCF936_1667	nuoC	NADH-quinone oxidoreductase, C subunit (NCBI)	COG852	C	NADH:ubiquinone oxidoreductase 27 kD subunit	TIGR01961 NADH (or F420H2) dehydrogenase, subunit C [nuoC]	Energy metabolism:Electron transport	GO:0006120,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733899	ZP_01067728.1	86149497	28818	111678	112904	+	CJJCF936_1666	nuoD	NADH-quinone oxidoreductase, D subunit (NCBI)	COG649	C	NADH:ubiquinone oxidoreductase 49 kD subunit 7	TIGR01962 NADH dehydrogenase (quinone), D subunit [nuoD]	Energy metabolism:Electron transport	GO:0006118,GO:0051287,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733900	ZP_01067511.1	86149280	28818	112901	113128	+	CJJCF936_1665	CJJCF936_1665	conserved hypothetical protein (NCBI)						GO:0008033,GO:0005737,GO:0005515,GO:0016783,GO:0008137	1.6.5.3	NADH dehydrogenase (ubiquinone).
2733901	ZP_01067559.1	86149328	28818	113125	113817	+	CJJCF936_1664	CJJCF936_1664	hypothetical protein (NCBI)						GO:0008137	1.6.5.3	NADH dehydrogenase (ubiquinone).
2733902	ZP_01067663.1	86149432	28818	113814	116276	+	CJJCF936_1663	nuoG	NADH-quinone oxidoreductase, G subunit (NCBI)	COG1034	C	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)			GO:0006118,GO:0008137,GO:0051536	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733903	ZP_01067488.1	86149257	28818	116269	117267	+	CJJCF936_1662	nuoH	NADH-quinone oxidoreductase, H subunit (NCBI)	COG1005	C	NADH:ubiquinone oxidoreductase subunit 1 (chain H)			GO:0006118,GO:0016020,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733904	ZP_01067671.1	86149440	28818	117277	117918	+	CJJCF936_1661	nuoI	NADH-quinone oxidoreductase, I subunit (NCBI)	COG1143	C	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	TIGR01971 NADH-quinone oxidoreductase, chain I	Energy metabolism:Electron transport	GO:0006118,GO:0008137,GO:0051536	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733905	ZP_01067649.1	86149418	28818	117915	118433	+	CJJCF936_1660	nuoJ	NADH-quinone oxidoreductase, J subunit (NCBI)	COG839	C	NADH:ubiquinone oxidoreductase subunit 6 (chain J)			GO:0006120,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733906	ZP_01067695.1	86149464	28818	118430	118726	+	CJJCF936_1659	nuoK	NADH-quinone oxidoreductase, K subunit (NCBI)	COG713	C	NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)			GO:0006120,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733907	ZP_01067587.1	86149356	28818	118728	120518	+	CJJCF936_1658	nuoL	NADH-quinone oxidoreductase, L subunit (NCBI)	COG1009	CP	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	TIGR01974 proton-translocating NADH-quinone oxidoreductase, chain L	Energy metabolism:Electron transport	GO:0042773,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733908	ZP_01067529.1	86149298	28818	120520	122007	+	CJJCF936_1657	nuoM	NADH-quinone oxidoreductase, M subunit (NCBI)	COG1008	C	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	TIGR01972 proton-translocating NADH-quinone oxidoreductase, chain M	Energy metabolism:Electron transport	GO:0042773,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733909	ZP_01067532.1	86149301	28818	121997	123385	+	CJJCF936_1656	nuoN	NADH-quinone oxidoreductase, N subunit (NCBI)	COG1007	C	NADH:ubiquinone oxidoreductase subunit 2 (chain N)			GO:0042773,GO:0008137	1.6.5.3,1.6.99.5	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase (quinone).
2733910	ZP_01067595.1	86149364	28818	123407	125773	+	CJJCF936_1655	pflA	paralyzed flagella protein PflA (NCBI)						GO:0005488		
2733911	ZP_01067648.1	86149417	28818	127771	125816	-	CJJCF936_1654	CJJCF936_1654	methyl-accepting chemotaxis protein (NCBI)	COG840	NT	Methyl-accepting chemotaxis protein			GO:0007165,GO:0006935,GO:0016020,GO:0004871		
2733912	ZP_01067479.1	86149248	28818	127884	128315	+	CJJCF936_1653	CJJCF936_1653	MerR family transcription regulator (NCBI)	COG789	K	Predicted transcriptional regulators			GO:0006355,GO:0005634,GO:0003700,GO:0000166		
2733913	ZP_01067589.1	86149358	28818	128644	128465	-	CJJCF936_1652	CJJCF936_1652	arsenical resistance operon repressor (NCBI)						GO:0006355,GO:0005622,GO:0003700		
2733914	ZP_01067568.1	86149337	28818	129295	128654	-	CJJCF936_1651	CJJCF936_1651	conserved protein (NCBI)	COG701	R	Predicted permeases					
2733915	ZP_01067683.1	86149452	28818	129601	129479	-	CJJCF936_1650	CJJCF936_1650	putative membrane protein (NCBI)								
2733916	ZP_01067635.1	86149404	28818	130018	129686	-	CJJCF936_1649	CJJCF936_1649	transcriptional regulator, MarR family (NCBI)	COG1733	K	Predicted transcriptional regulators					
2733917	ZP_01067720.1	86149489	28818	130211	130846	+	CJJCF936_1648	CJJCF936_1648	YwnB (NCBI)	COG2910	R	Putative NADH-flavin reductase					
2733918	ZP_01067715.1	86149484	28818	131152	131039	-	CJJCF936_1647	CJJCF936_1647	HsdM (NCBI)								
2733919	ZP_01067682.1	86149451	28818	131216	132718	+	CJJCF936_1646	CJJCF936_1646	type I restriction-modification system specificity subunit (NCBI)	COG286	V	Type I restriction-modification system methyltransferase subunit			GO:0006306,GO:0003677,GO:0009007,GO:0008170	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
2733920	ZP_01067726.1	86149495	28818	132730	134181	+	CJJCF936_1645	CJJCF936_1645	MloB (NCBI)	COG2865	K	Predicted transcriptional regulator containing an HTH domain and an uncharacterized domain shared with the mammalian protein Schlafen			GO:0005524	3.6.1.-	
2733921	ZP_01067534.1	86149303	28818	134388	134227	-	CJJCF936_1644	CJJCF936_1644	conserved hypothetical protein (NCBI)								
2733922	ZP_01067492.1	86149261	28818	134400	135542	+	CJJCF936_1643	CJJCF936_1643	HsdS (NCBI)	COG732	V	Restriction endonuclease S subunits			GO:0006304,GO:0003677,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
2733923	ZP_01067661.1	86149430	28818	135553	137319	+	CJJCF936_1642	CJJCF936_1642	RloH (NCBI)	COG3593	L	Predicted ATP-dependent endonuclease of the OLD family			GO:0006817,GO:0016020,GO:0005524,GO:0005315,GO:0016887		
2733924	ZP_01067628.1	86149397	28818	137322	140417	+	CJJCF936_1641	CJJCF936_1641	HsdR (NCBI)	COG610	V	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases	TIGR00348 type I site-specific deoxyribonuclease, HsdR family [hsdR]	DNA metabolism:Restriction/modification	GO:0009307,GO:0005524,GO:0004386,GO:0003677,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
2733925	ZP_01067670.1	86149439	28818	140645	141721	+	CJJCF936_1640	CJJCF936_1640	oxidoreductase, zinc-binding dehydrogenase family (NCBI)	COG1064	R	Zn-dependent alcohol dehydrogenases			GO:0008106,GO:0004025,GO:0008270,GO:0004023,GO:0004024	1.1.1.1,1.1.1.2	Alcohol dehydrogenase.,Alcohol dehydrogenase (NADP(+)).
2733926	ZP_01067678.1	86149447	28818	142172	141723	-	CJJCF936_1639	CJJCF936_1639	outer membrane lipoprotein Blc (NCBI)	COG3040	M	Bacterial lipocalin			GO:0006810,GO:0005488,GO:0005215		
2733927	ZP_01067639.1	86149408	28818	142426	142160	-	CJJCF936_1638	CJJCF936_1638	transcriptional regulator, putative (NCBI)	COG1733	K	Predicted transcriptional regulators					
2733928	ZP_01067541.1	86149310	28818	142607	143185	+	CJJCF936_1637	CJJCF936_1637	flavodoxin-like fold domain protein (NCBI)	COG2249	R	Putative NADPH-quinone reductase (modulator of drug activity B)			GO:0006118,GO:0050662,GO:0016491,GO:0003955	1.6.5.2	NAD(P)H dehydrogenase (quinone).
2733929	ZP_01067528.1	86149297	28818	143245	144114	+	CJJCF936_1635	CJJCF936_1635	integral membrane protein (NCBI)						GO:0016020		
2733930	ZP_01067698.1	86149467	28818	145076	144111	-	CJJCF936_1636	CJJCF936_1636	conserved hypothetical protein (NCBI)	COG1984	E	Allophanate hydrolase subunit 2	TIGR00724 biotin-dependent carboxylase uncharacterized domain	Unknown function:General	GO:0004039	3.5.1.54	Allophanate hydrolase.
2733931	ZP_01067487.1	86149256	28818	145797	145057	-	CJJCF936_1634	CJJCF936_1634	conserved hypothetical protein (NCBI)	COG2049	E	Allophanate hydrolase subunit 1	TIGR00370 TIGR00370 family protein	Hypothetical proteins:Conserved	GO:0006457,GO:0003755,GO:0004039	3.5.1.54	Allophanate hydrolase.
2733932	ZP_01067672.1	86149441	28818	146574	145807	-	CJJCF936_1633	CJJCF936_1633	LamB/YcsF family protein (NCBI)	COG1540	R	Uncharacterized proteins, homologs of lactam utilization protein B			GO:0005975,GO:0003824		
2733933	ZP_01067597.1	86149366	28818	147525	146716	-	CJJCF936_1632	CJJCF936_1632	tungstate ABC transporter, periplasmic tungstate-binding protein, putative (NCBI)	COG2998	H	ABC-type tungstate transport system, permease component					
2733934	ZP_01067688.1	86149457	28818	147604	148290	+	CJJCF936_1631	CJJCF936_1631	tungstate ABC transporter, permease protein, putative (NCBI)	COG4662	H	ABC-type tungstate transport system, periplasmic component			GO:0006810,GO:0016020,GO:0005215		
2733935	ZP_01067703.1	86149472	28818	148292	149287	+	CJJCF936_1630	CJJCF936_1630	tungsten ABC transporter, ATP-binding protein, putative (NCBI)	COG3839	G	ABC-type sugar transport systems, ATPase components			GO:0005524,GO:0016887		
2733936	ZP_01067570.1	86149339	28818	149425	151398	+	CJJCF936_1629	acs	acetyl-coenzyme A synthetase (NCBI)	COG365	I	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	TIGR02188 acetate--CoA ligase [acsA]		GO:0008152,GO:0016208,GO:0003987	6.2.1.1	Acetate--CoA ligase.
2733937	ZP_01067658.1	86149427	28818	151480	152304	+	CJJCF936_1628	galU	UTP-glucose-1-phosphate uridylyltransferase (NCBI)	COG1210	M	UDP-glucose pyrophosphorylase	TIGR01099 UTP-glucose-1-phosphate uridylyltransferase [galU]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0006011,GO:0009058,GO:0003983	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase.
2733938	ZP_01067724.1	86149493	28818	152298	153518	+	CJJCF936_1627	pgi	glucose-6-phosphate isomerase (NCBI)	COG166	G	Glucose-6-phosphate isomerase			GO:0006094,GO:0006096,GO:0004347	5.3.1.9	Glucose-6-phosphate isomerase.
2733939	ZP_01067721.1	86149490	28818	153648	154097	+	CJJCF936_1626	CJJCF936_1626	bacterioferritin, putative (NCBI)	COG783	P	DNA-binding ferritin-like protein (oxidative damage protectant)			GO:0006879,GO:0006950,GO:0004322,GO:0008199,GO:0004323,GO:0016491	1.16.3.1	Ferroxidase.
2733940	ZP_01067493.1	86149262	28818	154162	155199	+	CJJCF936_1624	CJJCF936_1624	conserved hypothetical protein (NCBI)	COG1373	R	Predicted ATPase (AAA+ superfamily)					
2733941	ZP_01067647.1	86149416	28818	155927	155196	-	CJJCF936_1625	CJJCF936_1625	mannosyl-glycoprotein endo-beta-N-acetylglucosamidase domain protein (NCBI)	COG2992	R	Uncharacterized FlgJ-related protein			GO:0009253,GO:0004040		
2733942	ZP_01067507.1	86149276	28818	156651	155902	-	CJJCF936_1623	dapF	diaminopimelate epimerase (NCBI)	COG253	E	Diaminopimelate epimerase	TIGR00652 diaminopimelate epimerase [dapF]	Amino acid biosynthesis:Aspartate family	GO:0009089,GO:0008837	5.1.1.7	Diaminopimelate epimerase.
2733943	ZP_01067712.1	86149481	28818	157253	156648	-	CJJCF936_1622	CJJCF936_1622	dephospho-CoA kinase (NCBI)	COG237	H	Dephospho-CoA kinase	TIGR00152 dephospho-CoA kinase [coaE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0004140,GO:0005524	2.7.1.24	Dephospho-CoA kinase.
2733944	ZP_01067593.1	86149362	28818	157314	158303	+	CJJCF936_1621	purM	phosphoribosylformylglycinamidine cyclo-ligase (NCBI)	COG150	F	Phosphoribosylaminoimidazole (AIR) synthetase	TIGR00878 phosphoribosylformylglycinamidine cyclo-ligase [purM]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0005737,GO:0004641	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase.
2733945	ZP_01067636.1	86149405	28818	159070	158324	-	CJJCF936_1620	CJJCF936_1620	cryptic C4-dicarboxylate transporter DcuD, degenerate (NCBI)								
2733946	ZP_01067627.1	86149396	28818	159384	159100	-	CJJCF936_1619	CJJCF936_1619	C4-dicarboxylate transporter (NCBI)								
2733947	ZP_01067569.1	86149338	28818	159666	159529	-	CJJCF936_1618	CJJCF936_1618	conserved hypothetical protein (NCBI)								
2733948	ZP_01067497.1	86149266	28818	159973	162936	+	CJJCF936_1617	csn	crispr-associated protein, Csn1 family (NCBI)	COG3513	S	Uncharacterized protein conserved in bacteria	TIGR01865 CRISPR-associated protein Cas9/Csn1, subtype II/NMEMI [cas9]	Mobile and extrachromosomal element functions:Other	GO:0003676		
2733949	ZP_01067527.1	86149296	28818	162923	163813	+	CJJCF936_1616	cas1	CRISPR-associated protein Cas1 (NCBI)	COG1518	L	Uncharacterized protein predicted to be involved in DNA repair	TIGR03639 CRISPR-associated endonuclease Cas1, subtype II/NMENI [cas1]				
2733950	ZP_01067674.1	86149443	28818	163806	164237	+	CJJCF936_1615	cas2	CRISPR-associated protein Cas2 (NCBI)	COG3512	S	Uncharacterized protein conserved in bacteria	TIGR01573 CRISPR-associated endoribonuclease Cas2 [cas2]	Mobile and extrachromosomal element functions:Other			
11401315			28818	164382	164417	+		CRISPR									
11543678			28818	164382	164417	+		CRISPR									
11686070			28818	164382	164417	+		CRISPR									
11401316			28818	164418	164447	+		CRISPR spacer									
11543679			28818	164418	164447	+		CRISPR spacer									
11686071			28818	164418	164447	+		CRISPR spacer									
11401317			28818	164448	164483	+		CRISPR									
11543680			28818	164448	164483	+		CRISPR									
11686072			28818	164448	164483	+		CRISPR									
11401318			28818	164484	164513	+		CRISPR spacer									
11543681			28818	164484	164513	+		CRISPR spacer									
11686073			28818	164484	164513	+		CRISPR spacer									
11401319			28818	164514	164549	+		CRISPR									
11543682			28818	164514	164549	+		CRISPR									
11686074			28818	164514	164549	+		CRISPR									
11401320			28818	164550	164578	+		CRISPR spacer									
11543683			28818	164550	164578	+		CRISPR spacer									
11686075			28818	164550	164578	+		CRISPR spacer									
11401321			28818	164579	164614	+		CRISPR									
11543684			28818	164579	164614	+		CRISPR									
11686076			28818	164579	164614	+		CRISPR									
11401322			28818	164615	164644	+		CRISPR spacer									
11543685			28818	164615	164644	+		CRISPR spacer									
11686077			28818	164615	164644	+		CRISPR spacer									
11401323			28818	164645	164680	+		CRISPR									
11543686			28818	164645	164680	+		CRISPR									
11686078			28818	164645	164680	+		CRISPR									
11401324			28818	164681	164709	+		CRISPR spacer									
11543687			28818	164681	164709	+		CRISPR spacer									
11686079			28818	164681	164709	+		CRISPR spacer									
11401325			28818	164710	164745	+		CRISPR									
11543688			28818	164710	164745	+		CRISPR									
11686080			28818	164710	164745	+		CRISPR									
2733951	ZP_01067608.1	86149377	28818	166052	164862	-	CJJCF936_1614	CJJCF936_1614	molybdopterin biosynthesis enzyme (NCBI)	COG303	H	Molybdopterin biosynthesis enzyme			GO:0006777		
2733952	ZP_01067580.1	86149349	28818	166502	166056	-	CJJCF936_1613	CJJCF936_1613	molybdopterin converting factor, subunit 2 (NCBI)	COG314	H	Molybdopterin converting factor, large subunit			GO:0006777		
2733953	ZP_01067722.1	86149491	28818	166724	166503	-	CJJCF936_1612	CJJCF936_1612	thiS family protein (NCBI)	COG1977	H	Molybdopterin converting factor, small subunit			GO:0006790		
2733954	ZP_01067624.1	86149393	28818	168267	166726	-	CJJCF936_1611	CJJCF936_1611	oxidoreductase, putative (NCBI)	COG2132	Q	Putative multicopper oxidases			GO:0005507,GO:0016491		
2733955	ZP_01067543.1	86149312	28818	168391	169539	+	CJJCF936_1610	nspC	carboxynorspermidine decarboxylase (NCBI)	COG19	E	Diaminopimelate decarboxylase	TIGR01047 carboxynorspermidine decarboxylase [nspC]	Central intermediary metabolism:Polyamine biosynthesis	GO:0045312,GO:0016830	4.1.1.-	
2733956	ZP_01067700.1	86149469	28818	169843	170556	+	CJJCF936_1609	CJJCF936_1609	conserved hypothetical protein (NCBI)	COG3381	R	Uncharacterized component of anaerobic dehydrogenases			GO:0006457,GO:0005515		
2733957	ZP_01067717.1	86149486	28818	170531	170722	+	CJJCF936_1608	CJJCF936_1608	tat domain protein (NCBI)				TIGR01409 Tat (twin-arginine translocation) pathway signal sequence	Protein fate:Protein and peptide secretion and trafficking			
2733958	ZP_01067610.1	86149379	28818	170722	171264	+	CJJCF936_1607	CJJCF936_1607	formate dehydrogenase (NCBI)						GO:0006118,GO:0009326,GO:0008863	1.2.1.2	Formate dehydrogenase.
2733959	ZP_01067716.1	86149485	28818	171313	173526	+	CJJCF936_1606	fdhA	formate dehydrogenase, alpha subunit, selenocysteine-containing (NCBI)						GO:0009326,GO:0008863,GO:0030151	1.2.1.2	Formate dehydrogenase.
2733960	ZP_01067557.1	86149326	28818	173523	174164	+	CJJCF936_1605	fdhB	formate dehydrogenase, iron-sulfur subunit (NCBI)	COG437	C	Fe-S-cluster-containing hydrogenase components 1			GO:0006118,GO:0009326,GO:0051536,GO:0008863,GO:0009055	1.2.1.2	Formate dehydrogenase.
2733961	ZP_01067508.1	86149277	28818	174161	175093	+	CJJCF936_1604	fdhC	formate dehydrogenase, cytochrome b subunit (NCBI)	COG2864	C	Cytochrome b subunit of formate dehydrogenase	TIGR01583 formate dehydrogenase, gamma subunit	Energy metabolism:Electron transport	GO:0006118,GO:0045333,GO:0009326,GO:0016021,GO:0008863	1.2.1.2	Formate dehydrogenase.
2733962	ZP_01067514.1	86149283	28818	175260	176042	+	CJJCF936_1603	fdhD	formate dehydrogenase accessory protein FdhD (NCBI)	COG1526	C	Uncharacterized protein required for formate dehydrogenase activity	TIGR00129 formate dehydrogenase family accessory protein FdhD	Energy metabolism:Electron transport	GO:0006118,GO:0009326,GO:0008863		
2733963	ZP_01067705.1	86149474	28818	176035	176772	+	CJJCF936_1602	CJJCF936_1602	ModE repressor domain protein (NCBI)	COG2005	R	N-terminal domain of molybdenum-binding protein					
2733964	ZP_01067612.1	86149381	28818	176882	178984	+	CJJCF936_1601	CJJCF936_1601	methyl-accepting chemotaxis protein (NCBI)	COG840	NT	Methyl-accepting chemotaxis protein			GO:0007165,GO:0006935,GO:0016020,GO:0004871		
2733965	ZP_01067536.1	86149305	28818	179095	179667	+	CJJCF936_1600	CJJCF936_1600	conserved hypothetical protein (NCBI)	COG425	O	Predicted redox protein, regulator of disulfide bond formation	TIGR03527 selenium metabolism protein YedF [yedF]		GO:0008033,GO:0005737,GO:0005515,GO:0016783		
2733966	ZP_01067477.1	86149246	28818	179773	180699	+	CJJCF936_1599	selD	selenide, water dikinase (NCBI)	COG709	E	Selenophosphate synthase	TIGR00476 selenide, water dikinase [selD]		GO:0005524,GO:0004756	2.7.9.3	Selenide, water dikinase.
2733967	ZP_01067667.1	86149436	28818	180830	184318	+	CJJCF936_1598	CJJCF936_1598	bifunctional putA protein, putative (NCBI)	COG4230	C	Delta 1-pyrroline-5-carboxylate dehydrogenase			GO:0006562,GO:0006537,GO:0003842,GO:0004657	1.5.1.12,1.5.99.8	1-pyrroline-5-carboxylate dehydrogenase.,Proline dehydrogenase.
2733968	ZP_01067718.1	86149487	28818	184336	185805	+	CJJCF936_1597	putP	sodium/proline permease (NCBI)	COG591	ER	Na+/proline symporter	TIGR00813 transporter, solute:sodium symporter (SSS) family,TIGR02121 sodium/proline symporter [putP]	Transport and binding proteins:Amino acids, peptides and amines	GO:0015824,GO:0006814,GO:0016021,GO:0031402,GO:0004126,GO:0005298	3.5.4.5	Cytidine deaminase.
2733969	ZP_01067521.1	86149290	28818	186048	185821	-	CJJCF936_1596	CJJCF936_1596	conserved hypothetical protein (NCBI)	COG425	O	Predicted redox protein, regulator of disulfide bond formation			GO:0008033,GO:0005737,GO:0005515,GO:0016783		
2733970	ZP_01067611.1	86149380	28818	187260	186052	-	CJJCF936_1595	CJJCF936_1595	membrane protein, putative (NCBI)	COG2391	R	Predicted transporter component					
2733971			28818	187400	187497	+	CJJCF936_1594	CJJCF936_1594	tRNA-Sec (NCBI)								
2733972	ZP_01067673.1	86149442	28818	187525	188775	+	CJJCF936_1593	purA	adenylosuccinate synthetase (NCBI)	COG104	F	Adenylosuccinate synthase	TIGR00184 adenylosuccinate synthase [purA]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006164,GO:0004019,GO:0005525	6.3.4.4	Adenylosuccinate synthase.
2733973	ZP_01067599.1	86149368	28818	188772	189200	+	CJJCF936_1592	CJJCF936_1592	conserved domain protein (NCBI)								
2733974	ZP_01067558.1	86149327	28818	189193	189711	+	CJJCF936_1591	CJJCF936_1591	conserved hypothetical protein (NCBI)	COG3334	S	Uncharacterized conserved protein			GO:0006812,GO:0008324,GO:0008782	3.2.2.9	Adenosylhomocysteine nucleosidase.
2733975	ZP_01067562.1	86149331	28818	189804	190355	+	CJJCF936_1590	CJJCF936_1590	conserved hypothetical protein (NCBI)	COG2952	S	Uncharacterized protein conserved in bacteria					
2733976	ZP_01067494.1	86149263	28818	190355	191473	+	CJJCF936_1589	carA	carbamoyl-phosphate synthase, small subunit (NCBI)	COG505	EF	Carbamoylphosphate synthase small subunit	TIGR01368 carbamoyl-phosphate synthase, small subunit [carA]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006541,GO:0009058,GO:0005524,GO:0004088	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing).
2733977	ZP_01067714.1	86149483	28818	191470	192129	+	CJJCF936_1588	CJJCF936_1588	membrane protein, putative (NCBI)	COG2836	S	Uncharacterized conserved protein					
2733978	ZP_01067549.1	86149318	28818	192126	193337	+	CJJCF936_1587	CJJCF936_1587	sensory box sensor histidine kinase, putative (NCBI)	COG642	T	Signal transduction histidine kinase	TIGR00229 PAS domain S-box protein	Regulatory functions:Small molecule interactions	GO:0000160,GO:0006355,GO:0018106,GO:0000155,GO:0005524		
2733979	ZP_01067694.1	86149463	28818	193406	194020	+	CJJCF936_1586	CJJCF936_1586	DNA-binding response regulator (NCBI)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0006355,GO:0000160,GO:0003677,GO:0000156		
2733980	ZP_01067646.1	86149415	28818	194146	195612	+	CJJCF936_1585	ccoN	cytochrome c oxidase, cbb3-type, subunit I (NCBI)	COG3278	O	Cbb3-type cytochrome oxidase, subunit 1	TIGR00780 cytochrome c oxidase, cbb3-type, subunit I [ccoN]	Energy metabolism:Electron transport	GO:0009060,GO:0006118,GO:0045278,GO:0016021,GO:0020037,GO:0005506,GO:0009483,GO:0004129,GO:0009485,GO:0009481,GO:0009482	1.9.3.1	Cytochrome-c oxidase.
2733981	ZP_01067519.1	86149288	28818	195625	196290	+	CJJCF936_1584	ccoO	cytochrome c oxidase, cbb3-type, subunit II (NCBI)	COG2993	C	Cbb3-type cytochrome oxidase, cytochrome c subunit	TIGR00781 cytochrome c oxidase, cbb3-type, subunit II [ccoO]	Energy metabolism:Electron transport	GO:0006118,GO:0020037,GO:0004129,GO:0009482,GO:0009483,GO:0009481,GO:0009485,GO:0005506,GO:0009055	1.9.3.1	Cytochrome-c oxidase.
2733982	ZP_01067584.1	86149353	28818	196295	196558	+	CJJCF936_1583	ccoQ	cytochrome c oxidase, cbb3-type, subunit IV (NCBI)	COG4736	O	Cbb3-type cytochrome oxidase, subunit 3	TIGR02736 cytochrome c oxidase, cbb3-type, CcoQ subunit	Energy metabolism:Electron transport	GO:0009483,GO:0009482,GO:0009485,GO:0004129,GO:0009481	1.9.3.1	Cytochrome-c oxidase.
2733983	ZP_01067583.1	86149352	28818	196558	197421	+	CJJCF936_1582	ccoP	cytochrome c oxidase, cbb3-type, subunit III (NCBI)	COG2010	C	Cytochrome c, mono- and diheme variants			GO:0006118,GO:0020037,GO:0004129,GO:0009482,GO:0009483,GO:0009481,GO:0009485,GO:0005506,GO:0009055	1.9.3.1	Cytochrome-c oxidase.
2733984	ZP_01067652.1	86149421	28818	197421	197639	+	CJJCF936_1581	CJJCF936_1581	hypothetical protein (NCBI)								
2733985	ZP_01067669.1	86149438	28818	197734	198336	+	CJJCF936_1580	CJJCF936_1580	hypothetical protein (NCBI)								
2733986	ZP_01067489.1	86149258	28818	198323	198844	+	CJJCF936_1579	CJJCF936_1579	lipoprotein, putative (NCBI)						GO:0046429	1.17.4.3	Transferred entry: 1.17.7.1.
2733987	ZP_01067594.1	86149363	28818	198841	201207	+	CJJCF936_1578	CJJCF936_1578	conserved hypothetical protein (NCBI)	COG3893	L	Inactivated superfamily I helicase			GO:0003677		
