locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
2735468	ZP_01069276.1	86151060	28831	234577	235482	+	CJJ26094_1200	CJJ26094_1200	glycosyl transferase, group 2 family protein (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2735469	ZP_01069051.1	86150835	28831	236370	235468	-	CJJ26094_1201	CJJ26094_1201	beta-1,4-N-acetylgalactosaminyltransferase (CgtA) superfamily (NCBI)						GO:0008781	2.7.7.43	N-acylneuraminate cytidylyltransferase.
2735470	ZP_01069067.1	86150851	28831	237750	236581	-	CJJ26094_1199	CJJ26094_1199	putative glycosyl transferase (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2735471	ZP_01069196.1	86150980	28831	237996	237754	-	CJJ26094_1198	CJJ26094_1198	conserved hypothetical protein (NCBI)						GO:0005975,GO:0016757		
2735472	ZP_01068975.1	86150759	28831	239302	238046	-	CJJ26094_1197	CJJ26094_1197	lipooligosaccharide biosynthesis glycosyltransferase, putative (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2735473	ZP_01069138.1	86150922	28831	240186	239299	-	CJJ26094_1196	waaM	lipid A biosynthesis lauroyl acyltransferase (NCBI)	COG1560	M	Lauroyl/myristoyl acyltransferase			GO:0009244,GO:0016021,GO:0008415	2.3.1.-	
2735474	ZP_01069224.1	86151008	28831	241204	240176	-	CJJ26094_1195	waaC	lipopolysaccharide heptosyltransferase I (NCBI)	COG859	M	ADP-heptose:LPS heptosyltransferase	TIGR02193 lipopolysaccharide heptosyltransferase I [rfaC]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0009103,GO:0016757	2.4.-.-	
2735475	ZP_01069139.1	86150923	28831	241270	242064	+	CJJ26094_1194	wlaX	polysaccharide biosynthesis protein (NCBI)	COG3298	L	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB			GO:0006139,GO:0000166,GO:0003676,GO:0003887		
2735476	ZP_01068976.1	86150760	28831	242122	243108	+	CJJ26094_1193	galE	UDP-glucose 4-epimerase (NCBI)	COG1087	M	UDP-glucose 4-epimerase	TIGR01179 UDP-glucose 4-epimerase [galE]	Energy metabolism:Sugars	GO:0045226,GO:0006012,GO:0006808,GO:0008831,GO:0050662,GO:0016564,GO:0003978	5.1.3.2	UDP-glucose 4-epimerase.
2735477	ZP_01069105.1	86150889	28831	243090	244796	+	CJJ26094_1192	wlaB	ABC transporter, ATP-binding/permease protein (NCBI)	COG2274	V	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain			GO:0006810,GO:0016021,GO:0005524,GO:0042626		
2735478	ZP_01069158.1	86150942	28831	244796	245872	+	CJJ26094_1191	pglH	general glycosylation pathway protein (NCBI)	COG438	M	Glycosyltransferase			GO:0009058	2.4.1.-	
2735479	ZP_01069328.1	86151112	28831	245865	246794	+	CJJ26094_1190	pglI	general glycosylation pathway protein (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2735480	ZP_01068920.1	86150704	28831	246782	247879	+	CJJ26094_1189	pglJ	general glycosylation pathway protein (NCBI)	COG438	M	Glycosyltransferase			GO:0009058	2.4.1.-	
2735481	ZP_01069140.1	86150924	28831	247883	250024	+	CJJ26094_1188	pglB	general glycosylation pathway protein (NCBI)	COG1287	R	Uncharacterized membrane protein, required for N-linked glycosylation			GO:0006486,GO:0016020,GO:0004576,GO:0004579	2.4.1.119	Dolichyl-diphosphooligosaccharide--protein glycotransferase.
2735482	ZP_01069295.1	86151079	28831	250034	251164	+	CJJ26094_1187	pglA	general glycosylation pathway protein (NCBI)	COG438	M	Glycosyltransferase			GO:0009058		
2735483	ZP_01068961.1	86150745	28831	251157	251759	+	CJJ26094_1186	pglC	general glycosylation pathway protein (NCBI)	COG2148	M	Sugar transferases involved in lipopolysaccharide synthesis			GO:0047360	2.7.8.6	Undecaprenyl-phosphate galactose phosphotransferase.
2735484	ZP_01068977.1	86150761	28831	251746	252336	+	CJJ26094_1185	pglD	general glycosylation pathway protein (NCBI)	COG110	R	Acetyltransferase (isoleucine patch superfamily)	TIGR03570 sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family		GO:0005524,GO:0016740		
2735485	ZP_01069133.1	86150917	28831	252434	253594	+	CJJ26094_1184	pglE	general glycosylation pathway protein (NCBI)	COG399	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis			GO:0003824,GO:0030170	2.6.1.-	
2735486	ZP_01069083.1	86150867	28831	253596	255368	+	CJJ26094_1183	pglF	general glycosylation pathway protein (NCBI)	COG1086	MG	Predicted nucleoside-diphosphate sugar epimerases			GO:0009058,GO:0008460,GO:0016491	4.2.1.46	dTDP-glucose 4,6-dehydratase.
2735487	ZP_01069003.1	86150787	28831	255368	256261	+	CJJ26094_1182	pglG	general glycosylation pathway protein (NCBI)						GO:0016020		
2735488	ZP_01069332.1	86151116	28831	256380	256766	+	CJJ26094_1181	cheY	chemotaxis protein CheY (NCBI)	COG784	T	FOG: CheY-like receiver			GO:0006355,GO:0000160,GO:0000156	2.7.3.-	
2735489	ZP_01069239.1	86151023	28831	256789	257634	+	CJJ26094_1180	CJJ26094_1180	ribosomal protein L11 methyltransferase, putative (NCBI)	COG2264	J	Ribosomal protein L11 methylase			GO:0006479,GO:0005737,GO:0008276	2.1.1.-	
2735490	ZP_01068935.1	86150719	28831	257638	259575	+	CJJ26094_1179	ftsH	cell division protein FtsH (NCBI)	COG465	O	ATP-dependent Zn proteases	TIGR01241 ATP-dependent metallopeptidase HflB [hflB]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006508,GO:0030163,GO:0016021,GO:0004222,GO:0005524,GO:0016887,GO:0017111,GO:0008270	3.4.24.-	
2735491	ZP_01069135.1	86150919	28831	259572	260189	+	CJJ26094_1178	CJJ26094_1178	phosphatidylserine decarboxylase-related protein (NCBI)	COG688	I	Phosphatidylserine decarboxylase			GO:0008654,GO:0004609	4.1.1.65	Phosphatidylserine decarboxylase.
2735492	ZP_01069265.1	86151049	28831	260199	260927	+	CJJ26094_1176	pssA	CDP-diacylglycerol--serineO-phosphatidyltransferase (NCBI)	COG1183	I	Phosphatidylserine synthase	TIGR00473 CDP-diacylglycerol-serine O-phosphatidyltransferase [pssA]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006656,GO:0016020,GO:0003882	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase.
2735493	ZP_01069170.1	86150954	28831	261715	260918	-	CJJ26094_1177	CJJ26094_1177	conserved hypothetical protein (NCBI)	COG2833	S	Uncharacterized protein conserved in bacteria			GO:0016491,GO:0046914		
2735494	ZP_01069020.1	86150804	28831	261805	262164	+	CJJ26094_1175	msrB	methionine-R-sulfoxide reductase (NCBI)	COG229	O	Conserved domain frequently associated with peptide methionine sulfoxide reductase	TIGR00357 methionine-R-sulfoxide reductase [msrB]	Cellular processes:Adaptations to atypical conditions	GO:0033743,GO:0008113	1.8.4.-,1.8.4.12,1.8.4.6	,Peptide-methionine (R)-S-oxide reductase.,Transferred entry: 1.8.4.11.
2735495	ZP_01069143.1	86150927	28831	262167	262805	+	CJJ26094_1174	CJJ26094_1174	integral membrane protein, MarC family (NCBI)	COG2095	U	Multiple antibiotic transporter					
2735496	ZP_01069232.1	86151016	28831	262886	264175	+	CJJ26094_1173	CJJ26094_1173	methyl-accepting chemotaxis protein (NCBI)	COG2202	T	FOG: PAS/PAC domain	TIGR00229 PAS domain S-box protein,TIGR00229 PAS domain S-box protein	Regulatory functions:Small molecule interactions	GO:0006935,GO:0006355,GO:0000160,GO:0016020,GO:0000155		
2735497	ZP_01069253.1	86151037	28831	264845	264198	-	CJJ26094_1172	aat	leucyl/phenylalanyl-tRNA--protein transferase (NCBI)	COG2360	O	Leu/Phe-tRNA-protein transferase	TIGR00667 leucyl/phenylalanyl-tRNA--protein transferase [aat]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0030163,GO:0008914	2.3.2.-,2.3.2.6	,Leucyltransferase.
2735498	ZP_01069007.1	86150791	28831	266949	264820	-	CJJ26094_1171	clpA	ATP-dependent Clp protease, ATP-binding subunit ClpA (NCBI)	COG542	O	ATPases with chaperone activity, ATP-binding subunit			GO:0019538,GO:0005524,GO:0017111,GO:0005515,GO:0008462	3.4.21.92	Endopeptidase Clp.
2735499	ZP_01069086.1	86150870	28831	267236	266946	-	CJJ26094_1170	CJJ26094_1170	conserved hypothetical protein (NCBI)	COG2127	S	Uncharacterized conserved protein					
2735500	ZP_01069179.1	86150963	28831	267838	267236	-	CJJ26094_1169	CJJ26094_1169	thioredoxin domain protein (NCBI)						GO:0016209,GO:0016491		
2735501	ZP_01068923.1	86150707	28831	268301	267849	-	CJJ26094_1168	smpB	SsrA-binding protein (NCBI)	COG691	O	tmRNA-binding protein	TIGR00086 SsrA-binding protein [smpB]	Protein synthesis:Other	GO:0006412,GO:0003723		
2735502	ZP_01068993.1	86150777	28831	269065	268298	-	CJJ26094_1167	ispE	4-diphosphocytidyl-2C-methyl-D-erythritol kinase (NCBI)	COG1947	I	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase	TIGR00154 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [ispE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016114,GO:0016310,GO:0005524,GO:0050515	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase.
2735503	ZP_01069055.1	86150839	28831	269289	269062	-	CJJ26094_1166	csrA	carbon storage regulator (NCBI)	COG1551	T	Carbon storage regulator (could also regulate swarming and quorum sensing)	TIGR00202 carbon storage regulator [csrA]	Regulatory functions:RNA interactions	GO:0006109,GO:0016071,GO:0003723		
2735504	ZP_01069166.1	86150950	28831	270101	269283	-	CJJ26094_1165	truB	tRNA pseudouridine synthase B (NCBI)	COG130	J	Pseudouridine synthase	TIGR00431 tRNA pseudouridine synthase B [truB]	Protein synthesis:tRNA and rRNA base modification	GO:0031119,GO:0003723,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
2735505	ZP_01069131.1	86150915	28831	272173	270098	-	CJJ26094_1164	CJJ26094_1164	ATP-dependent DNA helicase, UvrD/REP family (NCBI)	COG210	L	Superfamily I DNA and RNA helicases			GO:0006281,GO:0003677,GO:0004003,GO:0005524	3.6.1.-	
2735506	ZP_01069101.1	86150885	28831	272607	272170	-	CJJ26094_1163	CJJ26094_1163	conserved hypothetical protein (NCBI)								
2735507	ZP_01069308.1	86151092	28831	274322	272601	-	CJJ26094_1162	pepF	oligoendopeptidase F (NCBI)	COG1164	E	Oligoendopeptidase F			GO:0006508,GO:0004222,GO:0008270	3.4.24.-	
2735508	ZP_01069178.1	86150962	28831	275212	274325	-	CJJ26094_1161	pyrB	aspartate carbamoyltransferase (NCBI)	COG540	F	Aspartate carbamoyltransferase, catalytic chain	TIGR00670 aspartate carbamoyltransferase [pyrB]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006520,GO:0006207,GO:0016597,GO:0004070	2.1.3.2	Aspartate carbamoyltransferase.
2735509	ZP_01069201.1	86150985	28831	276445	275222	-	CJJ26094_1160	CJJ26094_1160	sodium/dicarboxylate symporter (NCBI)	COG3633	E	Na+/serine symporter			GO:0006835,GO:0016020,GO:0017153		
2735510	ZP_01069349.1	86151133	28831	276585	277781	+	CJJ26094_1159	metK	S-adenosylmethionine synthetase (NCBI)	COG192	H	S-adenosylmethionine synthetase	TIGR01034 methionine adenosyltransferase [metK]	Central intermediary metabolism:Other	GO:0006730,GO:0048269,GO:0048270,GO:0005524,GO:0004478	2.5.1.6	Methionine adenosyltransferase.
2735511	ZP_01069212.1	86150996	28831	279343	278018	-	CJJ26094_1158	cutE	apolipoprotein N-acyltransferase (NCBI)	COG815	M	Apolipoprotein N-acyltransferase	TIGR00546 apolipoprotein N-acyltransferase [lnt]	Protein fate:Protein modification and repair	GO:0006807,GO:0042158,GO:0016021,GO:0016810,GO:0016410	2.3.1.-	
2735512	ZP_01069025.1	86150809	28831	279316	279588	+	CJJ26094_1157	yajC	preprotein translocase, YajC subunit (NCBI)	COG1862	U	Preprotein translocase subunit YajC	TIGR00739 preprotein translocase, YajC subunit [yajC]	Protein fate:Protein and peptide secretion and trafficking			
2735513	ZP_01069123.1	86150907	28831	279581	281161	+	CJJ26094_1156	secD	protein-export membrane protein SecD (NCBI)	COG342	U	Preprotein translocase subunit SecD	TIGR00916 protein-export membrane protein, SecD/SecF family,TIGR01129 protein-export membrane protein SecD [secD]	Protein fate:Protein and peptide secretion and trafficking	GO:0006886,GO:0015628,GO:0009276,GO:0015627,GO:0016020,GO:0015450		
2735514	ZP_01069038.1	86150822	28831	281161	282132	+	CJJ26094_1155	secF	protein-export membrane protein SecF (NCBI)	COG341	U	Preprotein translocase subunit SecF	TIGR00916 protein-export membrane protein, SecD/SecF family,TIGR00966 protein-export membrane protein SecF [secF]	Protein fate:Protein and peptide secretion and trafficking	GO:0006886,GO:0015628,GO:0015627,GO:0009276,GO:0015450		
2735515	ZP_01069016.1	86150800	28831	282142	284571	+	CJJ26094_1154	leuS	leucyl-tRNA synthetase (NCBI)	COG495	J	Leucyl-tRNA synthetase	TIGR00396 leucine--tRNA ligase [leuS]	Protein synthesis:tRNA aminoacylation	GO:0006429,GO:0005737,GO:0004823,GO:0005524	6.1.1.4	Leucine--tRNA ligase.
2735516	ZP_01069359.1	86151143	28831	284568	285080	+	CJJ26094_1153	CJJ26094_1153	lipoprotein, putative (NCBI)								
2735517	ZP_01069163.1	86150947	28831	285064	286461	+	CJJ26094_1152	CJJ26094_1152	hypothetical protein (NCBI)						GO:0009190,GO:0007242,GO:0016849		
2735518	ZP_01069077.1	86150861	28831	286451	287611	+	CJJ26094_1151	folC	folC bifunctional protein (NCBI)	COG285	H	Folylpolyglutamate synthase	TIGR01499 bifunctional protein FolC [folC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Folic acid	GO:0009396,GO:0005524,GO:0008841,GO:0004326	6.3.2.12,6.3.2.17	Dihydrofolate synthase.,Tetrahydrofolate synthase.
2735519	ZP_01068919.1	86150703	28831	287598	288500	+	CJJ26094_1150	CJJ26094_1150	peptidase, M23/M37 family (NCBI)	COG739	M	Membrane proteins related to metalloendopeptidases			GO:0006508,GO:0004222		
2735520	ZP_01069118.1	86150902	28831	288545	288832	+	CJJ26094_1149	CJJ26094_1149	conserved hypothetical protein (NCBI)	COG1664	M	Integral membrane protein CcmA involved in cell shape determination					
2735521	ZP_01069279.1	86151063	28831	288832	291768	+	CJJ26094_1148	mfd	transcription-repair coupling factor (NCBI)	COG1197	LK	Transcription-repair coupling factor (superfamily II helicase)			GO:0006281,GO:0006355,GO:0005524,GO:0003684,GO:0008026,GO:0003700	3.6.1.-	
2735522	ZP_01069184.1	86150968	28831	291871	292530	+	CJJ26094_1147	CJJ26094_1147	conserved hypothetical protein (NCBI)	COG2607	R	Predicted ATPase (AAA+ superfamily)			GO:0017111,GO:0000166		
2735523	ZP_01069122.1	86150906	28831	292527	293213	+	CJJ26094_1146	CJJ26094_1146	endonuclease III, putative (NCBI)	COG2231	L	Uncharacterized protein related to Endonuclease III			GO:0006284,GO:0005783,GO:0003824,GO:0003906	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.
2735524	ZP_01069047.1	86150831	28831	293210	294022	+	CJJ26094_1145	thiD	phosphomethylpyrimidine kinase (NCBI)	COG351	H	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	TIGR00097 phosphomethylpyrimidine kinase [thiD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228,GO:0008902,GO:0008972	2.7.1.49,2.7.4.7	Hydroxymethylpyrimidine kinase.,Phosphomethylpyrimidine kinase.
2735525	ZP_01069362.1	86151146	28831	294012	294644	+	CJJ26094_1144	thiE	thiamine-phosphate pyrophosphorylase (NCBI)	COG352	H	Thiamine monophosphate synthase	TIGR00693 thiamine-phosphate pyrophosphorylase [thiE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228,GO:0004789	2.5.1.3	Thiamine-phosphate diphosphorylase.
2735526	ZP_01068942.1	86150726	28831	294622	295251	+	CJJ26094_1142	hemD	uroporphyrinogen-III synthase (NCBI)	COG1587	H	Uroporphyrinogen-III synthase			GO:0033014,GO:0004852	4.2.1.75	Uroporphyrinogen-III synthase.
2735527	ZP_01069094.1	86150878	28831	295634	295248	-	CJJ26094_1143	CJJ26094_1143	conserved domain protein (NCBI)								
2735528	ZP_01069271.1	86151055	28831	296359	295697	-	CJJ26094_1141	CJJ26094_1141	hypothetical protein (NCBI)						GO:0005975,GO:0004553		
2735529	ZP_01069197.1	86150981	28831	296658	296356	-	CJJ26094_1140	ctsT	transformation system protein (NCBI)								
2735530	ZP_01069286.1	86151070	28831	297386	296655	-	CJJ26094_1139	proC	pyrroline-5-carboxylate reductase (NCBI)	COG345	E	Pyrroline-5-carboxylate reductase	TIGR00112 pyrroline-5-carboxylate reductase [proC]	Amino acid biosynthesis:Glutamate family	GO:0006118,GO:0006561,GO:0004735	1.5.1.2	Pyrroline-5-carboxylate reductase.
2735531	ZP_01069221.1	86151005	28831	297775	297386	-	CJJ26094_1138	CJJ26094_1138	conserved hypothetical protein (NCBI)	COG1699	S	Uncharacterized protein conserved in bacteria					
2735532	ZP_01069048.1	86150832	28831	297936	298583	+	CJJ26094_1137	CJJ26094_1137	lipoprotein, putative (NCBI)	COG4105	R	DNA uptake lipoprotein			GO:0009019	2.1.1.31	tRNA (guanine-N(1)-)-methyltransferase.
2735533	ZP_01068948.1	86150732	28831	298600	300975	+	CJJ26094_1136	lon	ATP-dependent protease La (NCBI)	COG466	O	ATP-dependent Lon protease, bacterial type	TIGR00763 ATP-dependent protease La [lon]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006510,GO:0004176,GO:0017111,GO:0005524,GO:0008846	3.4.21.53	Endopeptidase La.
2735534	ZP_01069195.1	86150979	28831	301295	301035	-	CJJ26094_1135	rpsR	ribosomal protein S18 (NCBI)	COG238	J	Ribosomal protein S18	TIGR00165 ribosomal protein S18 [rpsR]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
2735535	ZP_01069306.1	86151090	28831	301854	301306	-	CJJ26094_1134	ssb	single-strand binding protein (NCBI)	COG629	L	Single-stranded DNA-binding protein	TIGR00621 single-strand binding protein [ssb]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0003697		
2735536	ZP_01069364.1	86151148	28831	302240	301863	-	CJJ26094_1133	rpsF	ribosomal protein S6 (NCBI)	COG360	J	Ribosomal protein S6	TIGR00166 ribosomal protein S6 [rpsF]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735	4.1.1.-	
2735537	ZP_01068994.1	86150778	28831	303193	302327	-	CJJ26094_1132	CJJ26094_1132	conserved hypothetical protein (NCBI)	COG2990	S	Uncharacterized protein conserved in bacteria					
2735538	ZP_01069189.1	86150973	28831	304292	303186	-	CJJ26094_1131	CJJ26094_1131	membrane-associated zinc metalloprotease, putative (NCBI)	COG750	M	Predicted membrane-associated Zn-dependent proteases 1	TIGR00054 RIP metalloprotease RseP [rseP]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006508,GO:0016021,GO:0004222,GO:0005515,GO:0008270	3.4.24.-	
2735539	ZP_01069292.1	86151076	28831	304825	304289	-	CJJ26094_1130	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (NCBI)	COG558	I	Phosphatidylglycerophosphate synthase	TIGR00560 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [pgsA]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0008654,GO:0016021,GO:0008444	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase.
2735540	ZP_01069103.1	86150887	28831	305555	304950	-	CJJ26094_1129	CJJ26094_1129	nitroreductase family protein (NCBI)	COG778	C	Nitroreductase			GO:0006118,GO:0016491		
2735541	ZP_01069244.1	86151028	28831	306175	305555	-	CJJ26094_1128	CJJ26094_1128	nitroreducatase family protein (NCBI)	COG778	C	Nitroreductase			GO:0006118,GO:0016491	1.-.-.-	
2735542	ZP_01069029.1	86150813	28831	306664	306239	-	CJJ26094_1127	CJJ26094_1127	acetyltransferase, GNAT family (NCBI)						GO:0008152,GO:0008080		
2735543	ZP_01068952.1	86150736	28831	307764	306676	-	CJJ26094_1126	CJJ26094_1126	competence/damage-inducible domain protein (NCBI)	COG1546	R	Uncharacterized protein (competence- and mitomycin-induced)	TIGR00199 competence/damage-inducible protein CinA C-terminal domain	DNA metabolism:DNA replication, recombination, and repair	GO:0004467,GO:0031955,GO:0031956,GO:0031957	6.2.1.3	Long-chain-fatty-acid--CoA ligase.
2735544	ZP_01069058.1	86150842	28831	307863	310616	+	CJJ26094_1125	ileS	isoleucyl-tRNA synthetase (NCBI)	COG60	J	Isoleucyl-tRNA synthetase	TIGR00392 isoleucine--tRNA ligase [ileS]	Protein synthesis:tRNA aminoacylation	GO:0006428,GO:0006508,GO:0005737,GO:0004182,GO:0004822,GO:0005524,GO:0008270	6.1.1.5	Isoleucine--tRNA ligase.
2735545	ZP_01069194.1	86150978	28831	310717	312078	+	CJJ26094_1124	gatA	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit (NCBI)	COG154	J	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	TIGR00132 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit [gatA]	Protein synthesis:tRNA aminoacylation	GO:0006412,GO:0004040,GO:0050566,GO:0050567	6.3.5.-,6.3.5.6,6.3.5.7	,Asparaginyl-tRNA synthase (glutamine-hydrolyzing).,Glutaminyl-tRNA synthase (glutamine-hydrolyzing).
2735546	ZP_01069312.1	86151096	28831	312088	313545	+	CJJ26094_1123	guaB	inosine-5'-monophosphate dehydrogenase (NCBI)	COG516	F	IMP dehydrogenase/GMP reductase	TIGR01302 inosine-5'-monophosphate dehydrogenase [guaB]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006177,GO:0003938	1.1.1.205	IMP dehydrogenase.
2735547	ZP_01069251.1	86151035	28831	313542	313715	+	CJJ26094_1122	CJJ26094_1122	exodeoxyribonuclease VII, small subunit, putative (NCBI)						GO:0006308,GO:0009318,GO:0008855	3.1.11.6	Exodeoxyribonuclease VII.
2735548	ZP_01068950.1	86150734	28831	313708	314484	+	CJJ26094_1121	CJJ26094_1121	hydrolase, carbon-nitrogen family (NCBI)	COG388	R	Predicted amidohydrolase			GO:0006807,GO:0000257	3.5.5.1	Nitrilase.
2735549	ZP_01069061.1	86150845	28831	314496	316469	+	CJJ26094_1120	CJJ26094_1120	sulfatase domain protein (NCBI)	COG1368	M	Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily			GO:0008152,GO:0008484	3.1.6.-	
2735550	ZP_01069155.1	86150939	28831	316536	317831	+	CJJ26094_1119	murC	UDP-N-acetylmuramate--alanine ligase (NCBI)	COG773	M	UDP-N-acetylmuramate-alanine ligase	TIGR01082 UDP-N-acetylmuramate--alanine ligase [murC]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0051301,GO:0006412,GO:0008360,GO:0005737,GO:0005840,GO:0008763,GO:0005524,GO:0003735	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase.
2735551	ZP_01069106.1	86150890	28831	317824	318174	+	CJJ26094_1118	CJJ26094_1118	conserved hypothetical protein (NCBI)								
2735552	ZP_01068986.1	86150770	28831	318164	320374	+	CJJ26094_1117	mutS	DNA mismatch repair protein (NCBI)	COG1193	L	Mismatch repair ATPase (MutS family)			GO:0006298,GO:0005737,GO:0005524,GO:0030983		
2735553	ZP_01069326.1	86151110	28831	320383	324222	+	CJJ26094_1116	CJJ26094_1116	type II restriction-modification enzyme (NCBI)	COG286	V	Type I restriction-modification system methyltransferase subunit			GO:0006306,GO:0003677,GO:0008170		
2735554	ZP_01068979.1	86150763	28831	324265	324966	+	CJJ26094_1115	CJJ26094_1115	NAD-dependent deacetylase (NCBI)	COG846	K	NAD-dependent protein deacetylases, SIR2 family			GO:0006342,GO:0005677,GO:0003677	3.5.1.-	
2735555	ZP_01069092.1	86150876	28831	324959	325558	+	CJJ26094_1114	CJJ26094_1114	transporter, LysE family (NCBI)	COG1280	E	Putative threonine efflux protein			GO:0006865,GO:0016020		
2735556	ZP_01069324.1	86151108	28831	325562	326659	+	CJJ26094_1113	dapE	succinyl-diaminopimelate desuccinylase (NCBI)	COG624	E	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	TIGR01246 succinyl-diaminopimelate desuccinylase [dapE]	Amino acid biosynthesis:Aspartate family	GO:0009089,GO:0006508,GO:0046983,GO:0009014,GO:0008237	3.5.1.18	Succinyl-diaminopimelate desuccinylase.
2735557	ZP_01068940.1	86150724	28831	326669	326860	+	CJJ26094_1112	thiS	thiamine biosynthesis protein ThiS (NCBI)	COG2104	H	Sulfur transfer protein involved in thiamine biosynthesis	TIGR01683 thiamine biosynthesis protein ThiS [thiS]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0006790		
2735558	ZP_01069070.1	86150854	28831	326857	327660	+	CJJ26094_1111	thiF	thiamine biosynthesis protein ThiF (NCBI)				TIGR02354 thiamine biosynthesis protein ThiF [thiF]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0003824	2.7.7.-	
2735559	ZP_01069278.1	86151062	28831	327663	328439	+	CJJ26094_1110	thiG	thiG protein (NCBI)	COG2022	H	Uncharacterized enzyme of thiazole biosynthesis			GO:0009228,GO:0003824	1.5.3.-	
2735560	ZP_01069175.1	86150959	28831	328442	329587	+	CJJ26094_1109	thiH	thiH protein (NCBI)	COG1060	HR	Thiamine biosynthesis enzyme ThiH and related uncharacterized enzymes	TIGR02351 thiazole biosynthesis protein ThiH [thiH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228,GO:0009102,GO:0051539,GO:0005506,GO:0004076		
2735561	ZP_01069285.1	86151069	28831	329577	330182	+	CJJ26094_1108	CJJ26094_1108	thiamine-phosphate pyrophosphorylase, putative (NCBI)	COG352	H	Thiamine monophosphate synthase			GO:0009228,GO:0004789	2.5.1.3	Thiamine-phosphate diphosphorylase.
2735562	ZP_01068951.1	86150735	28831	330179	331069	+	CJJ26094_1107	CJJ26094_1107	transcriptional regulator, AraC family (NCBI)	COG2207	K	AraC-type DNA-binding domain-containing proteins			GO:0045449,GO:0006355,GO:0005622,GO:0003677,GO:0003700,GO:0043565		
2735563	ZP_01069039.1	86150823	28831	331132	331983	+	CJJ26094_1106	CJJ26094_1106	conserved hypothetical protein (NCBI)								
2735564	ZP_01069008.1	86150792	28831	331991	332770	+	CJJ26094_1105	CJJ26094_1105	membrane protein, putative (NCBI)	COG2807	P	Cyanate permease					
2735565	ZP_01069148.1	86150932	28831	332821	333153	+	CJJ26094_1103	CJJ26094_1103	conserved hypothetical protein (NCBI)								
