locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
7008584	YP_001397486.1	153952069	248364	242847	241423	-	JJD26997_0265	katA	catalase (RefSeq)	COG753	P	Catalase			GO:0006118,GO:0006979,GO:0004096,GO:0020037,GO:0005506	1.11.1.6	Catalase.
7008585	YP_001397487.1	153951133	248364	243018	243332	+	JJD26997_0266	JJD26997_0266	hypothetical protein (RefSeq)	COG4378	S	Uncharacterized protein conserved in bacteria					
7008586	YP_001397488.1	153951849	248364	243335	244030	+	JJD26997_0267	JJD26997_0267	hypothetical protein (RefSeq)								
7008587	YP_001397489.1	153951677	248364	244030	244521	+	JJD26997_0268	fldA	flavodoxin FldA (RefSeq)	COG716	C	Flavodoxins	TIGR01752 flavodoxin	Energy metabolism:Electron transport	GO:0006118,GO:0005506,GO:0009055,GO:0010181		
7008588			248364	245046	244566	-	JJD26997_0270	JJD26997_0270									
7008589	YP_001397490.1	153951866	248364	245807	245097	-	JJD26997_0271	JJD26997_0271	hypothetical protein (RefSeq)	COG1651	O	Protein-disulfide isomerase			GO:0003756	5.3.4.1	Protein disulfide-isomerase.
7008590	YP_001397491.1	153951384	248364	247661	245856	-	JJD26997_0272	selB	selenocysteine-specific elongation factor (RefSeq)	COG3276	J	Selenocysteine-specific translation elongation factor	TIGR00231 small GTP-binding protein domain,TIGR00475 selenocysteine-specific translation elongation factor [selB]	Protein synthesis:Translation factors	GO:0001514,GO:0005737,GO:0005525,GO:0003723,GO:0003746,GO:0003924		
7008591	YP_001397492.1	153952149	248364	248980	247658	-	JJD26997_0273	selA	selenocysteine synthase (RefSeq)	COG1921	E	Selenocysteine synthase [seryl-tRNASer selenium transferase]	TIGR00474 L-seryl-tRNA selenium transferase [selA]	Protein synthesis:tRNA aminoacylation	GO:0001514,GO:0005737,GO:0004125,GO:0030170	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase.
7008592	YP_001397493.1	153952390	248364	249058	250731	+	JJD26997_0275	JJD26997_0275	iron-sulfur cluster-binding domain-containing protein (RefSeq)								
7008593	YP_001397494.1	153952466	248364	252029	250728	-	JJD26997_0274	JJD26997_0274	multidrug ABC transporter (RefSeq)	COG2814	G	Arabinose efflux permease			GO:0015904,GO:0046677,GO:0016021,GO:0015520		
7008594	YP_001397495.1	153951403	248364	252195	252797	+	JJD26997_0276	JJD26997_0276	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase (RefSeq)	COG127	F	Xanthosine triphosphate pyrophosphatase	TIGR00042 non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family [rdgB]	DNA metabolism:DNA replication, recombination, and repair	GO:0017111	3.6.1.15	Nucleoside-triphosphatase.
7008595	YP_001397496.1	153952516	248364	255300	252829	-	JJD26997_0277	JJD26997_0277	hypothetical protein (RefSeq)	COG1033	R	Predicted exporters of the RND superfamily			GO:0016021		
7008596	YP_001397497.1	153951792	248364	255869	255300	-	JJD26997_0278	JJD26997_0278	putative toluene tolerance protein (RefSeq)	COG2854	Q	ABC-type transport system involved in resistance to organic solvents, auxiliary component					
7008597	YP_001397498.1	153952467	248364	256579	255869	-	JJD26997_0279	JJD26997_0279	VacJ family lipoprotein (RefSeq)	COG2853	M	Surface lipoprotein			GO:0016020		
7008598	YP_001397499.1	153951163	248364	257064	256624	-	JJD26997_0280	JJD26997_0280	putative nucleotide phosphoribosyltransferase (RefSeq)	COG2236	R	Predicted phosphoribosyltransferases			GO:0009116,GO:0000310	2.4.2.22	Xanthine phosphoribosyltransferase.
7008599	YP_001397500.1	153952393	248364	258397	257078	-	JJD26997_0281	JJD26997_0281	xanthine/uracil permease family protein (RefSeq)	COG2252	R	Permeases			GO:0006810,GO:0016020,GO:0005215		
7008600	YP_001397501.1	153952093	248364	259470	258406	-	JJD26997_0282	JJD26997_0282	hypothetical protein (RefSeq)	COG1060	HR	Thiamine biosynthesis enzyme ThiH and related uncharacterized enzymes	TIGR00423 radical SAM domain protein, CofH subfamily,TIGR03700 putative menaquinone biosynthesis protein, SCO4494 family	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0009102,GO:0004076,GO:0051536		
7008601	YP_001397502.1	153951333	248364	259599	261947	+	JJD26997_0283	JJD26997_0283	GlnD family protein (RefSeq)	COG2844	O	UTP:GlnB (protein PII) uridylyltransferase			GO:0008773	2.7.7.59	[Protein-PII] uridylyltransferase.
7008602	YP_001397503.1	153951976	248364	261951	263747	+	JJD26997_0284	glmS	glucosamine--fructose-6-phosphate aminotransferase (RefSeq)	COG449	M	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	TIGR01135 glutamine-fructose-6-phosphate transaminase (isomerizing) [glmS]	Central intermediary metabolism:Amino sugars	GO:0016051,GO:0005737,GO:0004360,GO:0005529	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).
7008603	YP_001397504.1	153952596	248364	263881	265272	+	JJD26997_0285	fumC	fumarate hydratase (RefSeq)	COG114	C	Fumarase	TIGR00979 fumarate hydratase, class II [fumC]	Energy metabolism:TCA cycle	GO:0006106,GO:0045239,GO:0004333	4.2.1.2	Fumarate hydratase.
7008604	YP_001397505.1	153952049	248364	266345	265302	-	JJD26997_0286	JJD26997_0286	hypothetical protein (RefSeq)	COG628	R	Predicted permease					
7008605	YP_001397506.1	153952346	248364	267356	266349	-	JJD26997_0287	ruvB	Holliday junction DNA helicase RuvB (RefSeq)	COG2255	L	Holliday junction resolvasome, helicase subunit	TIGR00635 Holliday junction DNA helicase RuvB [ruvB]	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0006310,GO:0003677,GO:0009378,GO:0005524,GO:0017111	3.6.1.-	
7008606	YP_001397507.1	153952161	248364	267406	267858	+	JJD26997_0288	JJD26997_0288	hypothetical protein (RefSeq)						GO:0004673	2.7.13.3	Histidine kinase.
7008607			248364	267859	268217	+	JJD26997_0290	ssrA	10Sa RNA (tmRNA) (RefSeq)								
7008608	YP_001397508.1	153951041	248364	268399	269601	+	JJD26997_0292	JJD26997_0292	phage integrase family site specific recombinase (RefSeq)						GO:0006310,GO:0015074,GO:0003677		
7008609	YP_001397509.1	153951998	248364	269768	269598	-	JJD26997_0291	JJD26997_0291	DNA binding domain-containing protein (RefSeq)						GO:0000166		
7008610			248364	270303	269830	-	JJD26997_0293	JJD26997_0293									
7008611	YP_001397510.1	153951473	248364	270497	270291	-	JJD26997_0294	JJD26997_0294	hypothetical protein (RefSeq)								
7008612	YP_001397511.1	153952451	248364	271306	270533	-	JJD26997_0295	JJD26997_0295	hypothetical protein (RefSeq)								
7008613	YP_001397512.1	153951252	248364	271500	271318	-	JJD26997_0296	JJD26997_0296	hypothetical protein (RefSeq)								
7008614	YP_001397513.1	153952458	248364	271919	271524	-	JJD26997_0297	JJD26997_0297	prophage Lp1 protein 30 (RefSeq)								
7008615	YP_001397514.1	153951116	248364	272157	271996	-	JJD26997_0298	JJD26997_0298	hypothetical protein (RefSeq)								
7008616	YP_001397515.1	153951492	248364	272794	272570	-	JJD26997_0299	JJD26997_0299	hypothetical protein (RefSeq)						GO:0043565		
7008617	YP_001397516.1	153952321	248364	273020	272796	-	JJD26997_0300	JJD26997_0300	hypothetical protein (RefSeq)								
7008618	YP_001397517.1	153952232	248364	273407	273030	-	JJD26997_0301	JJD26997_0301	hypothetical protein (RefSeq)								
7008619	YP_001397518.1	153951191	248364	273809	273549	-	JJD26997_0302	JJD26997_0302	hypothetical protein (RefSeq)								
7008620	YP_001397519.1	153951023	248364	274479	273790	-	JJD26997_0303	JJD26997_0303	hypothetical protein (RefSeq)								
7008621	YP_001397520.1	153952549	248364	275213	274479	-	JJD26997_0304	JJD26997_0304	hypothetical protein (RefSeq)								
7008622	YP_001397521.1	153951364	248364	276070	275210	-	JJD26997_0305	JJD26997_0305	hypothetical protein (RefSeq)						GO:0003677,GO:0004518		
7008623	YP_001397522.1	153951902	248364	276803	276060	-	JJD26997_0306	JJD26997_0306	DNA-binding protein Roi (RefSeq)	COG3645	S	Uncharacterized phage-encoded protein			GO:0003677		
7008624	YP_001397523.1	153951232	248364	277486	276806	-	JJD26997_0307	JJD26997_0307	putative phage anti-repressor protein (RefSeq)	COG3561	K	Phage anti-repressor protein					
7008625	YP_001397524.1	153951977	248364	277787	277632	-	JJD26997_0308	JJD26997_0308	hypothetical protein (RefSeq)						GO:0006355,GO:0003677		
7008626	YP_001397525.1	153952076	248364	278091	277798	-	JJD26997_0309	JJD26997_0309	hypothetical protein (RefSeq)								
7008627	YP_001397526.1	153951016	248364	278955	278101	-	JJD26997_0310	JJD26997_0310	hypothetical protein (RefSeq)								
7008628	YP_001397527.1	153952199	248364	279252	278992	-	JJD26997_0311	JJD26997_0311	hypothetical protein (RefSeq)								
7008629	YP_001397528.1	153951204	248364	279512	279243	-	JJD26997_0312	JJD26997_0312	hypothetical protein (RefSeq)								
7008630	YP_001397529.1	153952352	248364	279930	279760	-	JJD26997_0313	JJD26997_0313	hypothetical protein (RefSeq)								
7008631	YP_001397530.1	153951438	248364	280614	280342	-	JJD26997_0314	JJD26997_0314	hypothetical protein (RefSeq)								
7008632	YP_001397531.1	153951821	248364	280765	280890	+	JJD26997_0315	JJD26997_0315	hypothetical protein (RefSeq)								
7008633	YP_001397532.1	153951225	248364	281954	281220	-	JJD26997_0316	JJD26997_0316	putative phage repressor protein (RefSeq)	COG2932	K	Predicted transcriptional regulator					
7008634	YP_001397533.1	153952287	248364	282064	282282	+	JJD26997_0317	JJD26997_0317	hypothetical protein (RefSeq)								
7008635	YP_001397534.1	153952533	248364	282279	282467	+	JJD26997_0319	JJD26997_0319	hypothetical protein (RefSeq)						GO:0045449		
7008636	YP_001397535.1	153951759	248364	282613	282464	-	JJD26997_0318	JJD26997_0318	hypothetical protein (RefSeq)								
7008637	YP_001397536.1	153951846	248364	282768	283982	+	JJD26997_0320	JJD26997_0320	hypothetical protein (RefSeq)								
7008638	YP_001397537.1	153951141	248364	283994	284644	+	JJD26997_0321	JJD26997_0321	hypothetical protein (RefSeq)								
7008639	YP_001397538.1	153951963	248364	284715	285104	+	JJD26997_0322	JJD26997_0322	crossover junction endodeoxyribonuclease RusA superfamily protein (RefSeq)						GO:0006281,GO:0006310,GO:0000287		
7008640	YP_001397539.1	153952072	248364	285097	285468	+	JJD26997_0323	JJD26997_0323	hypothetical protein (RefSeq)								
7008641	YP_001397540.1	153951273	248364	285465	286757	+	JJD26997_0324	JJD26997_0324	putative terminase B protein (RefSeq)								
7008642	YP_001397541.1	153952255	248364	286747	287019	+	JJD26997_0325	JJD26997_0325	hypothetical protein (RefSeq)								
7008643	YP_001397542.1	153952365	248364	287000	288523	+	JJD26997_0326	JJD26997_0326	hypothetical protein (RefSeq)								
7008644	YP_001397543.1	153952022	248364	288510	288713	+	JJD26997_0327	JJD26997_0327	hypothetical protein (RefSeq)								
7008645	YP_001397544.1	153950962	248364	288703	289347	+	JJD26997_0328	JJD26997_0328	hypothetical protein (RefSeq)								
7008646	YP_001397545.1	153951964	248364	289358	289726	+	JJD26997_0329	JJD26997_0329	hypothetical protein (RefSeq)								
7008647			248364	289812	290267	+	JJD26997_0330	JJD26997_0330									
7008648			248364	290293	290916	+	JJD26997_0331	JJD26997_0331									
7008649	YP_001397546.1	153952101	248364	290913	294578	+	JJD26997_0332	JJD26997_0332	hypothetical protein (RefSeq)								
7008650	YP_001397547.1	153952437	248364	294857	294729	-	JJD26997_0333	JJD26997_0333	hypothetical protein (RefSeq)								
7008651	YP_001397548.1	153951411	248364	294996	294811	-	JJD26997_0334	JJD26997_0334	hypothetical protein (RefSeq)								
7008652	YP_001397549.1	153952597	248364	295491	296765	+	JJD26997_0335	JJD26997_0335	alpha-ketoglutarate permease (RefSeq)	COG2223	P	Nitrate/nitrite transporter			GO:0006810,GO:0016021,GO:0005215		
7008653			248364	296985	296836	-	JJD26997_0336	JJD26997_0336									
7008654			248364	297350	297677	+	JJD26997_0338	ssrA	10Sa RNA (tmRNA) (RefSeq)								
7008655	YP_001397550.1	153951261	248364	299847	297763	-	JJD26997_0339	ppk	polyphosphate kinase (RefSeq)	COG855	P	Polyphosphate kinase	TIGR03705 polyphosphate kinase 1 [ppk1]	Central intermediary metabolism:Phosphorus compounds	GO:0006799,GO:0009358,GO:0008976	2.7.4.1	Polyphosphate kinase.
7008656	YP_001397551.1	153952264	248364	300035	300550	+	JJD26997_0340	nrfH	cytochrome c-type protein nrfH (RefSeq)	COG3005	C	Nitrate/TMAO reductases, membrane-bound tetraheme cytochrome c subunit	TIGR03153 cytochrome c nitrate reductase, small subunit [nrfH]	Energy metabolism:Electron transport	GO:0042279	1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming).
7008657	YP_001397552.1	153951301	248364	300565	302397	+	JJD26997_0341	nrfA	cytochrome c552 (RefSeq)	COG3303	P	Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit			GO:0006118,GO:0006807,GO:0042279	1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming).
7008658	YP_001397553.1	153951830	248364	302534	303088	+	JJD26997_0342	JJD26997_0342	hypothetical protein (RefSeq)								
7008659			248364	303152	303241	+	JJD26997_0343	JJD26997_0343	tRNA-Ser (RefSeq)								
7008660	YP_001397554.1	153951461	248364	304123	303242	-	JJD26997_0344	JJD26997_0344	phage integrase (RefSeq)	COG582	L	Integrase			GO:0006310,GO:0015074,GO:0003677		
7008661	YP_001397555.1	153952085	248364	305162	304113	-	JJD26997_0345	JJD26997_0345	bacteriophage replication gene A protein (RefSeq)								
7008662	YP_001397556.1	153952655	248364	305533	305393	-	JJD26997_0346	JJD26997_0346	hypothetical protein (RefSeq)								
7008663	YP_001397557.1	153951393	248364	306727	305552	-	JJD26997_0347	JJD26997_0347	type II and III secretion system protein (RefSeq)						GO:0009306		
7008664	YP_001397558.1	153951011	248364	307850	306690	-	JJD26997_0348	JJD26997_0348	hypothetical protein (RefSeq)						GO:0000166,GO:0017111		
7008665	YP_001397559.1	153952177	248364	308283	307855	-	JJD26997_0349	JJD26997_0349	hypothetical protein (RefSeq)								
7008666	YP_001397560.1	153951304	248364	310121	308286	-	JJD26997_0350	JJD26997_0350	hypothetical protein (RefSeq)								
7008667	YP_001397561.1	153951407	248364	310246	310118	-	JJD26997_0351	JJD26997_0351	hypothetical protein (RefSeq)								
7008668	YP_001397562.1	153952558	248364	310749	310609	-	JJD26997_0352	JJD26997_0352	hypothetical protein (RefSeq)								
7008669	YP_001397563.1	153951631	248364	311001	310762	-	JJD26997_0353	JJD26997_0353	hypothetical protein (RefSeq)								
7008670	YP_001397564.1	153952553	248364	311473	311105	-	JJD26997_0354	JJD26997_0354	hypothetical protein (RefSeq)								
7008671	YP_001397565.1	153950955	248364	311760	311993	+	JJD26997_0355	JJD26997_0355	cobaltochelatase, CobN subunit (RefSeq)						GO:0000166		
7008672	YP_001397566.1	153952127	248364	312084	312569	+	JJD26997_0356	JJD26997_0356	hypothetical protein (RefSeq)						GO:0009307,GO:0003677,GO:0004519		
7008673	YP_001397567.1	153951375	248364	312882	312601	-	JJD26997_0357	JJD26997_0357	plasmid stabilization system protein (RefSeq)								
7008674	YP_001397568.1	153952123	248364	313106	312882	-	JJD26997_0358	JJD26997_0358	hypothetical protein (RefSeq)								
7008675			248364	314013	313435	-	JJD26997_0359	JJD26997_0359									
7008676	YP_001397569.1	153952290	248364	314871	314296	-	JJD26997_0360	JJD26997_0360	putative molybdopterin-guanine dinucleotide biosynthesis protein (RefSeq)	COG746	H	Molybdopterin-guanine dinucleotide biosynthesis protein A			GO:0006777,GO:0003824		
7008677	YP_001397570.1	153950971	248364	314933	316240	+	JJD26997_0361	JJD26997_0361	putative fibronectin/fibrinogen binding protein (RefSeq)	COG1293	K	Predicted RNA-binding protein homologous to eukaryotic snRNP					
7008678	YP_001397571.1	153952609	248364	316242	316577	+	JJD26997_0362	JJD26997_0362	hypothetical protein (RefSeq)								
7008679	YP_001397572.1	153951857	248364	316587	317312	+	JJD26997_0363	cdsA	phosphatidate cytidylyltransferase (RefSeq)	COG575	I	CDP-diglyceride synthetase			GO:0008654,GO:0016020,GO:0004605	2.7.7.41	Phosphatidate cytidylyltransferase.
7008680	YP_001397573.1	153951073	248364	317309	318379	+	JJD26997_0364	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase (RefSeq)	COG743	I	1-deoxy-D-xylulose 5-phosphate reductoisomerase	TIGR00243 1-deoxy-D-xylulose 5-phosphate reductoisomerase [dxr]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0008299,GO:0030604	1.1.1.-,1.1.1.267	,1-deoxy-D-xylulose-5-phosphate reductoisomerase.
7008681	YP_001397574.1	153952079	248364	318381	319775	+	JJD26997_0365	JJD26997_0365	hypothetical protein (RefSeq)								
7008682	YP_001397575.1	153951317	248364	319772	320779	+	JJD26997_0366	gcp	putative DNA-binding/iron metalloprotein/AP endonuclease (RefSeq)	COG533	O	Metal-dependent proteases with possible chaperone activity	TIGR00329 metallohydrolase, glycoprotease/Kae1 family,TIGR03723 putative glycoprotease GCP [gcp]	Unknown function:General	GO:0006508,GO:0008270,GO:0008450	3.4.24.57	O-sialoglycoprotein endopeptidase.
7008683	YP_001397576.1	153952006	248364	320780	321289	+	JJD26997_0367	ctsG	transformation system protein (RefSeq)				TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0008565		
7008684			248364	321295	322538	+	JJD26997_0368	JJD26997_0368									
7008685	YP_001397577.1	153951599	248364	322548	324365	+	JJD26997_0370	maf-6	motility accessory factor (RefSeq)	COG2604	S	Uncharacterized protein conserved in bacteria			GO:0009229,GO:0004788,GO:0005524		
7008686	YP_001397578.1	153951592	248364	324362	326179	+	JJD26997_0371	JJD26997_0371	motility accessory factor (RefSeq)	COG2604	S	Uncharacterized protein conserved in bacteria			GO:0009229,GO:0004788,GO:0005524		
7008687	YP_001397579.1	153951910	248364	326255	327976	+	JJD26997_0372	JJD26997_0372	flagellin (RefSeq)	COG1344	N	Flagellin and related hook-associated proteins			GO:0001539,GO:0043064,GO:0009420,GO:0005198		
7008688	YP_001397580.1	153950942	248364	329896	328007	-	JJD26997_0373	maf-4	motility accessory factor (RefSeq)	COG2604	S	Uncharacterized protein conserved in bacteria					
7008689	YP_001397581.1	153951879	248364	331842	329893	-	JJD26997_0374	maf-3	motility accessory factor (RefSeq)	COG2604	S	Uncharacterized protein conserved in bacteria					
7008690			248364	333708	331867	-	JJD26997_0375	JJD26997_0375									
7008691	YP_001397582.1	153952124	248364	335648	333705	-	JJD26997_0376	maf-1	motility accessory factor (RefSeq)	COG2604	S	Uncharacterized protein conserved in bacteria					
7008692	YP_001397583.1	153952269	248364	336406	335636	-	JJD26997_0377	ptmA	flagellin modification protein A (RefSeq)	COG1028	IQR	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)			GO:0008152,GO:0016491		
7008693	YP_001397584.1	153951409	248364	337113	336406	-	JJD26997_0378	ptmB	posttranslational flagellin modification protein B (RefSeq)	COG1083	M	CMP-N-acetylneuraminic acid synthetase			GO:0009103,GO:0008781	2.7.7.43	N-acylneuraminate cytidylyltransferase.
7008694	YP_001397585.1	153951173	248364	338011	337106	-	JJD26997_0379	JJD26997_0379	hypothetical protein (RefSeq)	COG673	R	Predicted dehydrogenases and related proteins			GO:0016491		
7008695	YP_001397586.1	153952158	248364	339033	338008	-	JJD26997_0380	JJD26997_0380	nucleotidyltransferase family protein (RefSeq)	COG1208	MJ	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)			GO:0009058,GO:0016779		
7008696	YP_001397587.1	153950952	248364	340232	339042	-	JJD26997_0381	JJD26997_0381	UDP-N-acetylglucosamine 2-epimerase (RefSeq)	COG381	M	UDP-N-acetylglucosamine 2-epimerase	TIGR03568 UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing [neuC]		GO:0006047,GO:0009103,GO:0008761	3.1.4.-,5.1.3.14	,UDP-N-acetylglucosamine 2-epimerase.
7008697			248364	340876	340226	-	JJD26997_0382	JJD26997_0382									
7008698	YP_001397588.1	153952116	248364	341791	340880	-	JJD26997_0383	JJD26997_0383	methionyl-tRNA formyltransferase (RefSeq)	COG223	J	Methionyl-tRNA formyltransferase			GO:0009058,GO:0004479	2.1.2.9	Methionyl-tRNA formyltransferase.
7008699	YP_001397589.1	153952424	248364	342975	341788	-	JJD26997_0384	JJD26997_0384	UDP-N-acetylglucosamine 2-epimerase (RefSeq)	COG381	M	UDP-N-acetylglucosamine 2-epimerase	TIGR03568 UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing [neuC]		GO:0006047,GO:0009103,GO:0008761	3.1.4.-,5.1.3.-,5.1.3.14	,,UDP-N-acetylglucosamine 2-epimerase.
7008700	YP_001397590.1	153951793	248364	343972	342968	-	JJD26997_0385	ptmC	N-acetylneuraminic acid synthetase (RefSeq)	COG2089	M	Sialic acid synthase	TIGR03569 N-acetylneuraminate synthase [neuB]		GO:0016051,GO:0050462	2.5.1.56	N-acetylneuraminate synthase.
7008701			248364	344440	344012	-	JJD26997_0386	JJD26997_0386									
7008702			248364	344703	344410	-	JJD26997_0387	JJD26997_0387									
7008703			248364	345844	344721	-	JJD26997_0389	JJD26997_0389									
7008704	YP_001397591.1	153951495	248364	346961	345933	-	JJD26997_0390	JJD26997_0390	hypothetical protein (RefSeq)								
7008705	YP_001397592.1	153951752	248364	347689	347021	-	JJD26997_0391	JJD26997_0391	methyltransferase domain-containing protein (RefSeq)						GO:0008152,GO:0008168		
7008706	YP_001397593.1	153952286	248364	348405	347686	-	JJD26997_0392	JJD26997_0392	methyltransferase domain-containing protein (RefSeq)						GO:0008152,GO:0008168		
7008707	YP_001397594.1	153951095	248364	349591	348449	-	JJD26997_0393	JJD26997_0393	aminotransferase (RefSeq)	COG399	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis			GO:0003824,GO:0030170		
7008708	YP_001397595.1	153952532	248364	350555	349584	-	JJD26997_0394	JJD26997_0394	NAD-dependent epimerase/dehydratase family protein (RefSeq)	COG1088	M	dTDP-D-glucose 4,6-dehydratase			GO:0045226,GO:0008460,GO:0008831,GO:0050662	4.2.1.46	dTDP-glucose 4,6-dehydratase.
7008709			248364	352321	350552	-	JJD26997_0395	JJD26997_0395									
7008710			248364	352487	352305	-	JJD26997_0396	JJD26997_0396									
7008711	YP_001397596.1	153951243	248364	353515	352484	-	JJD26997_0397	JJD26997_0397	N-acetylneuraminic acid synthetase (RefSeq)	COG2089	M	Sialic acid synthase	TIGR03586 pseudaminic acid synthase [pseI]		GO:0016051,GO:0050462	2.5.1.56	N-acetylneuraminate synthase.
7008712	YP_001397597.1	153951966	248364	353665	354801	+	JJD26997_0398	JJD26997_0398	flagellin modification protein, PseA (RefSeq)	COG37	D	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	TIGR03573 N-acetyl sugar amidotransferase			6.3.4.-	
7008713	YP_001397598.1	153952021	248364	354786	355403	+	JJD26997_0399	hisH	imidazole glycerol phosphate synthase subunit HisH (RefSeq)	COG118	E	Glutamine amidotransferase	TIGR01855 imidazole glycerol phosphate synthase, glutamine amidotransferase subunit [hisH]	Amino acid biosynthesis:Histidine family	GO:0000105,GO:0006541,GO:0005737,GO:0016763	2.4.2.-	
7008714	YP_001397599.1	153952216	248364	355404	356150	+	JJD26997_0401	hisF-1	imidazole glycerol phosphate synthase subunit HisF (RefSeq)	COG107	E	Imidazoleglycerol-phosphate synthase	TIGR03572 glycosyl amidation-associated protein WbuZ [wbuZ]		GO:0000105,GO:0003824	4.1.3.-	
7008715	YP_001397600.1	153952517	248364	356588	356115	-	JJD26997_0400	JJD26997_0400	acetyltransferase (RefSeq)	COG1670	J	Acetyltransferases, including N-acetylases of ribosomal proteins	TIGR03585 pseudaminic acid biosynthesis N-acetyl transferase [pseH]		GO:0008152,GO:0008080		
7008716	YP_001397601.1	153951014	248364	357409	356585	-	JJD26997_0402	JJD26997_0402	putative flagellar protein (RefSeq)	COG3980	M	Spore coat polysaccharide biosynthesis protein, predicted glycosyltransferase	TIGR03590 pseudaminic acid biosynthesis-associated protein PseG [pseG]				
7008717			248364	358128	357484	-	JJD26997_0403	JJD26997_0403									
7008718	YP_001397602.1	153951192	248364	358799	358125	-	JJD26997_0404	JJD26997_0404	putative flagellin modification protein FlmE (RefSeq)								
7008719	YP_001397603.1	153952545	248364	359456	358812	-	JJD26997_0405	JJD26997_0405	hypothetical protein (RefSeq)								
7008720	YP_001397604.1	153951798	248364	360178	359486	-	JJD26997_0406	JJD26997_0406	acylneuraminate cytidylyltransferase (RefSeq)	COG1083	M	CMP-N-acetylneuraminic acid synthetase	TIGR03584 pseudaminic acid CMP-transferase [pseF]		GO:0009103,GO:0008781	2.7.7.43	N-acylneuraminate cytidylyltransferase.
7008721	YP_001397605.1	153951119	248364	360270	361502	+	JJD26997_0407	JJD26997_0407	hypothetical protein (RefSeq)						GO:0006508,GO:0008236		
7008722			248364	361493	362708	+	JJD26997_0408	JJD26997_0408									
7008723	YP_001397606.1	153952150	248364	362721	363935	+	JJD26997_0410	JJD26997_0410	hypothetical protein (RefSeq)								
7008724	YP_001397607.1	153951932	248364	363957	365027	+	JJD26997_0412	JJD26997_0412	hypothetical protein (RefSeq)								
7008725	YP_001397608.1	153951194	248364	365251	365024	-	JJD26997_0411	JJD26997_0411	putative acyl carrier protein (RefSeq)								
7008726			248364	365978	365254	-	JJD26997_0414	JJD26997_0414									
7008727	YP_001397609.1	153951721	248364	367473	365965	-	JJD26997_0415	JJD26997_0415	amino acid adenylation domain-containing protein (RefSeq)	COG1020	Q	Non-ribosomal peptide synthetase modules and related proteins			GO:0008152,GO:0003824	6.3.2.-	
7008728	YP_001397610.1	153952489	248364	367534	368760	+	JJD26997_0416	JJD26997_0416	hypothetical protein (RefSeq)								
7008729			248364	368770	369985	+	JJD26997_0417	JJD26997_0417									
7008730	YP_001397611.1	153951300	248364	370220	369999	-	JJD26997_0419	JJD26997_0419	putative acyl carrier protein (RefSeq)						GO:0048037		
7008731	YP_001397612.1	153951808	248364	371281	370220	-	JJD26997_0420	JJD26997_0420	3-oxoacyl-(acyl carrier protein) synthase III (RefSeq)	COG332	I	3-oxoacyl-[acyl-carrier-protein] synthase III			GO:0009058,GO:0008415	2.3.1.180	Beta-ketoacyl-acyl-carrier-protein synthase III.
7008732	YP_001397613.1	153952465	248364	372833	371271	-	JJD26997_0421	JJD26997_0421	HAD family phosphatase (RefSeq)	COG3882	Q	Predicted enzyme involved in methoxymalonyl-ACP biosynthesis	TIGR01681 HAD phosphatase, family IIIC,TIGR01686 FkbH domain				
7008733	YP_001397614.1	153951715	248364	373246	372830	-	JJD26997_0422	JJD26997_0422	hypothetical protein (RefSeq)								
7008734	YP_001397615.1	153952280	248364	374132	373239	-	JJD26997_0423	JJD26997_0423	methyltransferase domain-containing protein (RefSeq)						GO:0008152,GO:0008168		
7008735	YP_001397616.1	153951557	248364	374359	374129	-	JJD26997_0424	JJD26997_0424	acyl carrier protein (RefSeq)								
7008736			248364	375180	374485	-	JJD26997_0425	JJD26997_0425									
7008737	YP_001397617.1	153951343	248364	375992	375201	-	JJD26997_0426	JJD26997_0426	hypothetical protein (RefSeq)	COG2746	V	Aminoglycoside N3'-acetyltransferase			GO:0016991,GO:0046353	2.3.1.81	Aminoglycoside N(3')-acetyltransferase.
