locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
2748617	ZP_01070868.1	86152663	29105	175893	177995	+	CJJHB9313_1498	CJJHB9313_1498	methyl-accepting chemotaxis protein (NCBI)	COG840	NT	Methyl-accepting chemotaxis protein			GO:0006935,GO:0007165,GO:0016020,GO:0004871		
2748618	ZP_01070703.1	86152498	29105	178106	178678	+	CJJHB9313_1497	CJJHB9313_1497	conserved hypothetical protein (NCBI)	COG425	O	Predicted redox protein, regulator of disulfide bond formation	TIGR03527 selenium metabolism protein YedF [yedF]		GO:0008033,GO:0005737,GO:0005515,GO:0016783		
2748619	ZP_01070701.1	86152496	29105	178784	179710	+	CJJHB9313_1496	selD	selenide, water dikinase (NCBI)	COG709	E	Selenophosphate synthase	TIGR00476 selenide, water dikinase [selD]		GO:0004756,GO:0005524	2.7.9.3	Selenide, water dikinase.
2748620	ZP_01071218.1	86153013	29105	179841	183329	+	CJJHB9313_1495	CJJHB9313_1495	Proline dehydrogenase family (NCBI)	COG4230	C	Delta 1-pyrroline-5-carboxylate dehydrogenase			GO:0006537,GO:0006562,GO:0003842,GO:0004657	1.5.1.12,1.5.99.8	1-pyrroline-5-carboxylate dehydrogenase.,Proline dehydrogenase.
2748621	ZP_01071123.1	86152918	29105	183347	184816	+	CJJHB9313_1494	putP	sodium/proline symporter (NCBI)	COG591	ER	Na+/proline symporter	TIGR00813 transporter, solute:sodium symporter (SSS) family,TIGR02121 sodium/proline symporter [putP]	Transport and binding proteins:Amino acids, peptides and amines	GO:0006814,GO:0015824,GO:0016021,GO:0004126,GO:0005298,GO:0031402	3.5.4.5	Cytidine deaminase.
2748622	ZP_01071032.1	86152827	29105	185059	184832	-	CJJHB9313_1493	CJJHB9313_1493	conserved hypothetical protein (NCBI)	COG425	O	Predicted redox protein, regulator of disulfide bond formation			GO:0008033,GO:0005737,GO:0005515,GO:0016783		
2748623	ZP_01071069.1	86152864	29105	186271	185063	-	CJJHB9313_1492	CJJHB9313_1492	inner membrane protein yedE (NCBI)	COG2391	R	Predicted transporter component					
2748624	ZP_01070990.1	86152785	29105	186536	187786	+	CJJHB9313_1490	purA	adenylosuccinate synthetase (NCBI)	COG104	F	Adenylosuccinate synthase	TIGR00184 adenylosuccinate synthase [purA]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006164,GO:0004019,GO:0005525	6.3.4.4	Adenylosuccinate synthase.
2748625	ZP_01070893.1	86152688	29105	187783	188211	+	CJJHB9313_1489	CJJHB9313_1489	conserved hypothetical protein (NCBI)								
2748626	ZP_01070807.1	86152602	29105	188204	188722	+	CJJHB9313_1488	CJJHB9313_1488	conserved hypothetical protein (NCBI)	COG3334	S	Uncharacterized conserved protein			GO:0006812,GO:0008324,GO:0008782	3.2.2.9	Adenosylhomocysteine nucleosidase.
2748627	ZP_01070745.1	86152540	29105	188815	189366	+	CJJHB9313_1487	CJJHB9313_1487	Protein of unknown function (DUF507) superfamily (NCBI)	COG2952	S	Uncharacterized protein conserved in bacteria					
2748628	ZP_01070641.1	86152436	29105	189366	190484	+	CJJHB9313_1486	carA	carbamoyl-phosphate synthase, small subunit (NCBI)	COG505	EF	Carbamoylphosphate synthase small subunit	TIGR01368 carbamoyl-phosphate synthase, small subunit [carA]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006541,GO:0009058,GO:0004088,GO:0005524	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing).
2748629	ZP_01071356.1	86153151	29105	190481	191140	+	CJJHB9313_1485	CJJHB9313_1485	putative integral membrane protein (NCBI)	COG2836	S	Uncharacterized conserved protein					
2748630	ZP_01071270.1	86153065	29105	191137	191676	+	CJJHB9313_1484	CJJHB9313_1484	sensory box sensor histidine kinase, putative (NCBI)				TIGR00229 PAS domain S-box protein	Regulatory functions:Small molecule interactions	GO:0000160,GO:0006355,GO:0000155		
2748631	ZP_01071131.1	86152926	29105	191694	192341	+	CJJHB9313_1483	CJJHB9313_1483	sensor kinase of two-component regulatory system (NCBI)	COG642	T	Signal transduction histidine kinase			GO:0018106,GO:0004673,GO:0005524		
2748632	ZP_01070844.1	86152639	29105	192344	193024	+	CJJHB9313_1482	CJJHB9313_1482	DNA-binding response regulator (NCBI)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0000160,GO:0006355,GO:0000156,GO:0003677		
2748633	ZP_01070717.1	86152512	29105	193150	194616	+	CJJHB9313_1481	ccoN	cytochrome c oxidase, cbb3-type, subunit I (NCBI)	COG3278	O	Cbb3-type cytochrome oxidase, subunit 1	TIGR00780 cytochrome c oxidase, cbb3-type, subunit I [ccoN]	Energy metabolism:Electron transport	GO:0006118,GO:0009060,GO:0016021,GO:0045278,GO:0004129,GO:0009481,GO:0005506,GO:0009482,GO:0020037,GO:0009483,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
2748634	ZP_01070779.1	86152574	29105	194629	195294	+	CJJHB9313_1480	ccoO	cytochrome c oxidase, cbb3-type, subunit II (NCBI)	COG2993	C	Cbb3-type cytochrome oxidase, cytochrome c subunit	TIGR00781 cytochrome c oxidase, cbb3-type, subunit II [ccoO]	Energy metabolism:Electron transport	GO:0006118,GO:0004129,GO:0009481,GO:0020037,GO:0005506,GO:0009482,GO:0009483,GO:0009055,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
2748635	ZP_01071177.1	86152972	29105	195299	195562	+	CJJHB9313_1479	CJJHB9313_1479	cytochrome c oxidase, cbb3-type, subunit IV (NCBI)	COG4736	O	Cbb3-type cytochrome oxidase, subunit 3	TIGR02736 cytochrome c oxidase, cbb3-type, CcoQ subunit	Energy metabolism:Electron transport	GO:0004129,GO:0009485,GO:0009481,GO:0009482,GO:0009483	1.9.3.1	Cytochrome-c oxidase.
2748636	ZP_01070967.1	86152762	29105	195562	196425	+	CJJHB9313_1478	ccoP	cytochrome c oxidase, cbb3-type, subunit III (NCBI)	COG2010	C	Cytochrome c, mono- and diheme variants			GO:0006118,GO:0004129,GO:0009481,GO:0020037,GO:0005506,GO:0009482,GO:0009483,GO:0009055,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
2748637	ZP_01070704.1	86152499	29105	196425	196643	+	CJJHB9313_1477	CJJHB9313_1477	conserved hypothetical protein (NCBI)								
2748638	ZP_01070776.1	86152571	29105	196738	197340	+	CJJHB9313_1476	CJJHB9313_1476	conserved hypothetical protein (NCBI)								
2748639	ZP_01071283.1	86153078	29105	197327	197848	+	CJJHB9313_1475	CJJHB9313_1475	lipoprotein, putative (NCBI)						GO:0046429	1.17.4.3	Transferred entry: 1.17.7.1.
2748640	ZP_01071368.1	86153163	29105	197845	200211	+	CJJHB9313_1474	CJJHB9313_1474	conserved hypothetical protein (NCBI)	COG3893	L	Inactivated superfamily I helicase			GO:0003677		
2748641	ZP_01071106.1	86152901	29105	200208	202973	+	CJJHB9313_1473	CJJHB9313_1473	putative helicase (NCBI)	COG1074	L	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)			GO:0006281,GO:0009338,GO:0003677,GO:0008854,GO:0004003,GO:0005524	3.1.11.5	Exodeoxyribonuclease V.
2748642	ZP_01071198.1	86152993	29105	203057	203482	+	CJJHB9313_1472	rplM	ribosomal protein L13 (NCBI)	COG102	J	Ribosomal protein L13	TIGR01066 ribosomal protein L13 [rplM]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
2748643	ZP_01071040.1	86152835	29105	203485	203874	+	CJJHB9313_1471	rpsI	ribosomal protein S9 (NCBI)	COG103	J	Ribosomal protein S9			GO:0006412,GO:0005840,GO:0003735		
2748644	ZP_01071055.1	86152850	29105	203999	204958	+	CJJHB9313_1470	CJJHB9313_1470	outer membrane fibronectin-binding protein (NCBI)	COG2885	M	Outer membrane protein and related peptidoglycan-associated (lipo)proteins			GO:0006810,GO:0009279,GO:0016021,GO:0015288		
2748645	ZP_01071024.1	86152819	29105	204958	205599	+	CJJHB9313_1469	CJJHB9313_1469	pyrophosphatase ppaX (NCBI)	COG546	R	Predicted phosphatases			GO:0008152,GO:0004427,GO:0008967	3.1.3.18,3.6.1.1	Phosphoglycolate phosphatase.,Inorganic diphosphatase.
2748646	ZP_01071181.1	86152976	29105	205692	209252	+	CJJHB9313_1468	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase (NCBI)	COG674	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	TIGR02176 pyruvate:ferredoxin (flavodoxin) oxidoreductase [nifJ]		GO:0006118,GO:0005506,GO:0030976,GO:0051536,GO:0009055,GO:0019164	1.2.7.1	Pyruvate synthase.
2748647	ZP_01071214.1	86153009	29105	209276	209587	+	CJJHB9313_1467	CJJHB9313_1467	transformation system protein (NCBI)								
2748648	ZP_01071309.1	86153104	29105	209565	210977	+	CJJHB9313_1466	CJJHB9313_1466	general secretory pathway protein D (NCBI)	COG1450	NU	Type II secretory pathway, component PulD	TIGR02519 pilus (MSHA type) biogenesis protein MshL	Cell envelope:Surface structures	GO:0009306,GO:0016020		
2748649	ZP_01070698.1	86152493	29105	210970	211578	+	CJJHB9313_1465	CJJHB9313_1465	transformation system protein (NCBI)						GO:0000166,GO:0008840,GO:0017111	4.2.1.52	Dihydrodipicolinate synthase.
2748650	ZP_01070803.1	86152598	29105	211582	212169	+	CJJHB9313_1464	CJJHB9313_1464	transformation system protein (NCBI)						GO:0005488		
2748651	ZP_01070663.1	86152458	29105	212171	213718	+	CJJHB9313_1463	CJJHB9313_1463	general secretion pathway protein E (NCBI)	COG2804	NU	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB			GO:0006810,GO:0007049,GO:0006281,GO:0005622,GO:0005634,GO:0005524,GO:0017111		
2748652	ZP_01070786.1	86152581	29105	213715	214896	+	CJJHB9313_1461	CJJHB9313_1461	general secretory pathway protein F (NCBI)	COG1459	NU	Type II secretory pathway, component PulF			GO:0015628,GO:0015627,GO:0016020,GO:0008565		
2748653	ZP_01070762.1	86152557	29105	215653	214889	-	CJJHB9313_1462	CJJHB9313_1462	inner membrane protein yfcA (NCBI)	COG730	R	Predicted permeases			GO:0016021		
2748654	ZP_01070658.1	86152453	29105	216421	215657	-	CJJHB9313_1460	CJJHB9313_1460	conserved hypothetical protein TIGR02757 (NCBI)				TIGR02757 TIGR02757 family protein	Hypothetical proteins:Conserved	GO:0006281,GO:0003824		
2748655	ZP_01071375.1	86153170	29105	218264	216438	-	CJJHB9313_1459	flgK	flagellar hook-associated protein FlgK (NCBI)	COG1256	N	Flagellar hook-associated protein	TIGR02492 flagellar hook-associated protein FlgK [flgK]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009296,GO:0009424,GO:0003774,GO:0005198		
2748656	ZP_01071267.1	86153062	29105	218708	218274	-	CJJHB9313_1458	CJJHB9313_1458	conserved hypothetical protein (NCBI)						GO:0009296,GO:0019861		
2748657	ZP_01070738.1	86152533	29105	218947	218750	-	CJJHB9313_1457	CJJHB9313_1457	conserved hypothetical protein (NCBI)						GO:0016481,GO:0019861,GO:0016564		
2748658	ZP_01070709.1	86152504	29105	219351	219010	-	CJJHB9313_1456	CJJHB9313_1456	conserved hypothetical protein (NCBI)								
2748659	ZP_01071050.1	86152845	29105	220397	219351	-	CJJHB9313_1455	flgI	flagellar P-ring protein FlgI (NCBI)	COG1706	N	Flagellar basal-body P-ring protein			GO:0001539,GO:0009428,GO:0030288,GO:0005198		
2748660	ZP_01070872.1	86152667	29105	221695	220493	-	CJJHB9313_1454	CJJHB9313_1454	putative sugar transferase (NCBI)						GO:0008152,GO:0008168		
2748661	ZP_01071208.1	86153003	29105	221809	222207	+	CJJHB9313_1453	CJJHB9313_1453	EcbF (NCBI)				TIGR01689 capsule biosynthesis phosphatase				
2748662	ZP_01071278.1	86153073	29105	222204	223727	+	CJJHB9313_1452	CJJHB9313_1452	capsular polysaccharide biosynthesis protein (NCBI)						GO:0006468,GO:0004713,GO:0005524		
2748663	ZP_01071340.1	86153135	29105	223724	224446	+	CJJHB9313_1451	CJJHB9313_1451	capsular polysaccharide biosynthesis protein (NCBI)	COG1208	MJ	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)					
2748664	ZP_01070644.1	86152439	29105	224439	224777	+	CJJHB9313_1450	CJJHB9313_1450	Protein of unknown function (DUF1486) superfamily (NCBI)								
2748665	ZP_01070654.1	86152449	29105	224786	225817	+	CJJHB9313_1449	CJJHB9313_1449	putative molybdenum cofactor biosynthesis protein (NCBI)	COG535	R	Predicted Fe-S oxidoreductases			GO:0008152,GO:0003824,GO:0051539,GO:0046872,GO:0051536		
2748666	ZP_01070771.1	86152566	29105	225810	226946	+	CJJHB9313_1448	CJJHB9313_1448	hypothetical protein (NCBI)						GO:0008152,GO:0008168		
2748667	ZP_01071026.1	86152821	29105	226940	228856	+	CJJHB9313_1446	CJJHB9313_1446	capsular polysaccharide biosynthesis protein, putative (NCBI)								
2748668	ZP_01071291.1	86153086	29105	229549	228851	-	CJJHB9313_1447	CJJHB9313_1447	methyltransferase, putative (NCBI)	COG742	L	N6-adenine-specific methylase	TIGR00095 RNA methyltransferase, RsmD family	Protein synthesis:tRNA and rRNA base modification	GO:0032259,GO:0003676,GO:0008168	2.1.1.-	
2748669	ZP_01071115.1	86152910	29105	229922	229539	-	CJJHB9313_1445	CJJHB9313_1445	conserved hypothetical protein (NCBI)						GO:0009348,GO:0004585	2.1.3.3	Ornithine carbamoyltransferase.
2748670	ZP_01070867.1	86152662	29105	230992	229919	-	CJJHB9313_1444	CJJHB9313_1444	conserved hypothetical protein (NCBI)						GO:0006118,GO:0009055,GO:0051536		
2748671	ZP_01071096.1	86152891	29105	231079	231900	+	CJJHB9313_1443	CJJHB9313_1443	thiamine-monophosphate kinase (NCBI)	COG611	H	Thiamine monophosphate kinase			GO:0009030	2.7.4.16	Thiamine-phosphate kinase.
2748672	ZP_01071251.1	86153046	29105	231869	232987	+	CJJHB9313_1441	CJJHB9313_1441	conserved hypothetical protein TIGR00094 (NCBI)	COG585	S	Uncharacterized conserved protein	TIGR00094 tRNA pseudouridine synthase, TruD family	Protein synthesis:tRNA and rRNA base modification	GO:0031119,GO:0003723,GO:0004730,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
2748673	ZP_01071360.1	86153155	29105	233606	232980	-	CJJHB9313_1442	CJJHB9313_1442	conserved hypothetical protein (NCBI)								
2748674	ZP_01070659.1	86152454	29105	235670	233940	-	CJJHB9313_1440	CJJHB9313_1440	putative glycosyltransferase (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2748675	ZP_01071027.1	86152822	29105	236884	235667	-	CJJHB9313_1439	CJJHB9313_1439	conserved hypothetical protein (NCBI)								
2748676	ZP_01070878.1	86152673	29105	237575	236976	-	CJJHB9313_1438	cysC	adenylylsulfate kinase (NCBI)	COG529	P	Adenylylsulfate kinase and related kinases	TIGR00455 adenylylsulfate kinase [cysC]	Central intermediary metabolism:Sulfur metabolism	GO:0000103,GO:0004020,GO:0005524	2.7.1.25	Adenylyl-sulfate kinase.
2748677	ZP_01070992.1	86152787	29105	239295	237583	-	CJJHB9313_1437	CJJHB9313_1437	transporter, divalent anion:sodium symporter family (NCBI)	COG471	P	Di- and tricarboxylate transporters			GO:0006813,GO:0015746,GO:0006814,GO:0016020,GO:0016021,GO:0008324,GO:0015137		
2748678	ZP_01071103.1	86152898	29105	240710	239292	-	CJJHB9313_1436	CJJHB9313_1436	sulfate adenylyltransferase subunit 1 (NCBI)	COG2895	P	GTPases - Sulfate adenylate transferase subunit 1	TIGR00231 small GTP-binding protein domain,TIGR02034 sulfate adenylyltransferase, large subunit [cysN]	Central intermediary metabolism:Sulfur metabolism	GO:0009336,GO:0003924,GO:0004781,GO:0005525	2.7.7.4	Sulfate adenylyltransferase.
2748679	ZP_01071002.1	86152797	29105	241615	240710	-	CJJHB9313_1435	CJJHB9313_1435	sulfate adenylyltransferase subunit 2 (NCBI)	COG175	EH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	TIGR02039 sulfate adenylyltransferase, small subunit [cysD]	Central intermediary metabolism:Sulfur metabolism	GO:0019421,GO:0009336,GO:0004781	2.7.7.4	Sulfate adenylyltransferase.
2748680	ZP_01070831.1	86152626	29105	242893	241616	-	CJJHB9313_1434	CJJHB9313_1434	alpha-2,3-sialyltransferase (NCBI)								
2748681	ZP_01070796.1	86152591	29105	244005	242908	-	CJJHB9313_1433	prfB	peptide chain release factor 2 (NCBI)	COG216	J	Protein chain release factor A	TIGR00020 peptide chain release factor 2 [prfB]	Protein synthesis:Translation factors	GO:0006415,GO:0005737,GO:0003924,GO:0008547,GO:0004045,GO:0016149	3.1.1.29,3.6.5.3	Aminoacyl-tRNA hydrolase.,Protein-synthesizing GTPase.
2748682	ZP_01070756.1	86152551	29105	244079	245398	+	CJJHB9313_1432	CJJHB9313_1432	MiaB-like tRNA modifying enzyme YliG, TIGR01125 (NCBI)	COG621	J	2-methylthioadenine synthetase	TIGR00089 radical SAM methylthiotransferase, MiaB/RimO family,TIGR01125 ribosomal protein S12 methylthiotransferase RimO [rimO]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0008152,GO:0003824,GO:0032440,GO:0051536	1.3.1.74	2-alkenal reductase.
2748683	ZP_01071054.1	86152849	29105	245388	246353	+	CJJHB9313_1430	CJJHB9313_1430	tRNA(Ile)-lysidine synthase (tRNA(Ile)-lysidinesynthetase) (tRNA(Ile)-2-lysyl-cytidine synthase) (NCBI)	COG37	D	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	TIGR02432 tRNA(Ile)-lysidine synthetase [tilS]	Protein synthesis:tRNA and rRNA base modification	GO:0006412,GO:0008033,GO:0005737,GO:0005524,GO:0016879	6.3.4.-	
2748684	ZP_01070664.1	86152459	29105	247049	246336	-	CJJHB9313_1431	CJJHB9313_1431	putative integral membrane protein (NCBI)						GO:0019344,GO:0009276,GO:0016021		
2748685	ZP_01071165.1	86152960	29105	247740	247051	-	CJJHB9313_1429	CJJHB9313_1429	deoxyuridine triphosphatase domain protein (NCBI)						GO:0004170	3.6.1.23	dUTP diphosphatase.
2748686	ZP_01071087.1	86152882	29105	248339	247776	-	CJJHB9313_1428	CJJHB9313_1428	putative ATP/GTP-binding protein (NCBI)								
2748687	ZP_01070904.1	86152699	29105	248416	248823	+	CJJHB9313_1427	CJJHB9313_1427	conserved hypothetical protein (NCBI)	COG3787	S	Uncharacterized protein conserved in bacteria			GO:0010181		
2748688	ZP_01070736.1	86152531	29105	248895	249677	+	CJJHB9313_1426	CJJHB9313_1426	ABC transporter protein (NCBI)	COG1682	GM	ABC-type polysaccharide/polyol phosphate export systems, permease component			GO:0006810,GO:0016020,GO:0005524,GO:0042626		
2748689	ZP_01071389.1	86153184	29105	249674	250336	+	CJJHB9313_1425	CJJHB9313_1425	ATP-binding protein bexA (NCBI)	COG1134	GM	ABC-type polysaccharide/polyol phosphate transport system, ATPase component			GO:0005524,GO:0016887		
2748690	ZP_01071295.1	86153090	29105	250336	251454	+	CJJHB9313_1424	CJJHB9313_1424	capsular polysaccharide ABC transporter (NCBI)	COG3524	M	Capsule polysaccharide export protein			GO:0009103,GO:0016020		
2748691	ZP_01071250.1	86153045	29105	251456	253114	+	CJJHB9313_1423	CJJHB9313_1423	polysialic acid transport protein KpsD (NCBI)	COG1596	M	Periplasmic protein involved in polysaccharide export			GO:0015774,GO:0016020,GO:0015159		
2748692	ZP_01070979.1	86152774	29105	253124	254071	+	CJJHB9313_1422	CJJHB9313_1422	D-arabinose-5-phosphate isomerase (NCBI)	COG794	M	Predicted sugar phosphate isomerase involved in capsule formation	TIGR00393 sugar isomerase, KpsF/GutQ family	Energy metabolism:Sugars	GO:0005975,GO:0005529,GO:0019146	5.3.1.13	Arabinose-5-phosphate isomerase.
2748693	ZP_01070885.1	86152680	29105	254071	256194	+	CJJHB9313_1421	CJJHB9313_1421	Capsule polysaccharide biosynthesis protein (NCBI)	COG4092	M	Predicted glycosyltransferase involved in capsule biosynthesis			GO:0000271,GO:0015774		
2748694	ZP_01070813.1	86152608	29105	256220	257395	+	CJJHB9313_1420	CJJHB9313_1420	UDP-glucose 6-dehydrogenase (NCBI)	COG1004	M	Predicted UDP-glucose 6-dehydrogenase	TIGR03026 nucleotide sugar dehydrogenase		GO:0006118,GO:0003979,GO:0016616,GO:0051287	1.1.1.22	UDP-glucose 6-dehydrogenase.
2748695	ZP_01070702.1	86152497	29105	257416	259914	+	CJJHB9313_1419	CJJHB9313_1419	putative sugar transferase (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2748696	ZP_01071114.1	86152909	29105	259901	260977	+	CJJHB9313_1418	CJJHB9313_1418	putative aminotransferase (NCBI)	COG79	E	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase			GO:0009058,GO:0004400,GO:0016769,GO:0030170	2.6.1.9	Histidinol-phosphate transaminase.
2748697	ZP_01071279.1	86153074	29105	260967	261599	+	CJJHB9313_1417	CJJHB9313_1417	HAD-superfamily subfamily IB hydrolase, TIGR01490 (NCBI)	COG560	E	Phosphoserine phosphatase	TIGR01488 HAD phosphoserine phosphatase-like hydrolase, family IB,TIGR01490 HAD hydrolase, family IB	Unknown function:Enzymes of unknown specificity	GO:0008152,GO:0016791		
2748698	ZP_01071098.1	86152893	29105	261610	263118	+	CJJHB9313_1416	CJJHB9313_1416	glycosyl transferase family protein (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis					
2748699	ZP_01071179.1	86152974	29105	263111	263230	+	CJJHB9313_1415	CJJHB9313_1415	putative sugar transferase (NCBI)								
2748700	ZP_01070691.1	86152486	29105	263202	264944	+	CJJHB9313_1414	CJJHB9313_1414	putative sugar transferase (NCBI)								
2748701	ZP_01071373.1	86153168	29105	264999	265772	+	CJJHB9313_1413	CJJHB9313_1413	putative methyltransferase (NCBI)						GO:0006810,GO:0008152,GO:0005215,GO:0008168,GO:0005488		
2748702	ZP_01070984.1	86152779	29105	265825	266586	+	CJJHB9313_1412	CJJHB9313_1412	putative methyltransferase (NCBI)	COG500	QR	SAM-dependent methyltransferases			GO:0008152,GO:0008168		
2748703	ZP_01070894.1	86152689	29105	266601	268940	+	CJJHB9313_1411	CJJHB9313_1411	hypothetical protein (NCBI)	COG574	G	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase			GO:0016310,GO:0005524,GO:0016301,GO:0016772		
2748704	ZP_01070801.1	86152596	29105	268931	269533	+	CJJHB9313_1410	CJJHB9313_1410	putative sugar-1-phosphate nucleotidyltransferase (NCBI)	COG2071	R	Predicted glutamine amidotransferases			GO:0006541,GO:0003824		
2748705	ZP_01071120.1	86152915	29105	269535	270296	+	CJJHB9313_1409	CJJHB9313_1409	putative sugar-1-phosphate nucleotidyltransferase (NCBI)	COG1213	M	Predicted sugar nucleotidyltransferases			GO:0009058,GO:0016779		
2748706	ZP_01070640.1	86152435	29105	270286	270798	+	CJJHB9313_1408	CJJHB9313_1408	adenylyl-sulfate kinase (NCBI)	COG529	P	Adenylylsulfate kinase and related kinases			GO:0000103,GO:0001906,GO:0005524,GO:0017111,GO:0004020,GO:0004765	2.7.1.25	Adenylyl-sulfate kinase.
2748707	ZP_01071000.1	86152795	29105	270795	272861	+	CJJHB9313_1407	CJJHB9313_1407	capsule polysaccharide export protein KpsC (NCBI)	COG3563	M	Capsule polysaccharide export protein			GO:0000271,GO:0015774		
2748708	ZP_01070673.1	86152468	29105	272890	274074	+	CJJHB9313_1406	CJJHB9313_1406	capsule polysaccharide export protein KpsS (NCBI)	COG3562	M	Capsule polysaccharide export protein			GO:0000271,GO:0015774		
2748709	ZP_01070700.1	86152495	29105	274147	275268	+	CJJHB9313_1405	CJJHB9313_1405	putative integral membrane protein (NCBI)								
2748710	ZP_01070782.1	86152577	29105	275265	276626	+	CJJHB9313_1404	CJJHB9313_1404	cytochrome P450 family protein (NCBI)	COG2124	Q	Cytochrome P450			GO:0006118,GO:0004497,GO:0005506,GO:0020037		
2748711	ZP_01071281.1	86153076	29105	276623	277042	+	CJJHB9313_1403	CJJHB9313_1403	membrane protein, putative (NCBI)								
2748712	ZP_01071379.1	86153174	29105	277390	277043	-	CJJHB9313_1402	acpS	holo-(acyl-carrier-protein) synthase (NCBI)	COG736	I	Phosphopantetheinyl transferase (holo-ACP synthase)	TIGR00516 holo-[acyl-carrier-protein] synthase [acpS],TIGR00556 phosphopantethiene--protein transferase domain	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0009059,GO:0009335,GO:0000287,GO:0008897	2.7.8.7	Holo-[acyl-carrier-protein] synthase.
2748713	ZP_01071102.1	86152897	29105	277927	277391	-	CJJHB9313_1401	fliL	Flagellar basal body-associated protein FliL (NCBI)	COG1580	N	Flagellar basal body-associated protein			GO:0001539,GO:0006935,GO:0009425		
2748714	ZP_01070847.1	86152642	29105	278049	279419	+	CJJHB9313_1400	CJJHB9313_1400	phosphomannomutase/phosphoglucomutase (NCBI)	COG1109	G	Phosphomannomutase			GO:0005975,GO:0004614,GO:0004615	5.4.2.2,5.4.2.8	Phosphoglucomutase.,Phosphomannomutase.
2748715	ZP_01070714.1	86152509	29105	279467	279844	+	CJJHB9313_1399	CJJHB9313_1399	putative periplasmic protein (NCBI)								
2748716	ZP_01070730.1	86152525	29105	280201	279875	-	CJJHB9313_1398	CJJHB9313_1398	putative iojap homolog (NCBI)	COG799	S	Uncharacterized homolog of plant Iojap protein	TIGR00090 iojap-like ribosome-associated protein	Unknown function:General			
2748717	ZP_01071221.1	86153016	29105	280774	280229	-	CJJHB9313_1397	nadD	nicotinate (nicotinamide) nucleotide adenylyltransferase (NCBI)	COG1057	H	Nicotinic acid mononucleotide adenylyltransferase	TIGR00125 cytidyltransferase-related domain,TIGR00482 nicotinate (nicotinamide) nucleotide adenylyltransferase [nadD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pyridine nucleotides	GO:0009435,GO:0004515	2.7.7.18	Nicotinate-nucleotide adenylyltransferase.
2748718	ZP_01071135.1	86152930	29105	280834	281832	+	CJJHB9313_1396	gap	glyceraldehyde-3-phosphate dehydrogenase, type I (NCBI)	COG57	G	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	TIGR01534 glyceraldehyde-3-phosphate dehydrogenase, type I [gap]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006006,GO:0006096,GO:0004365,GO:0051287	1.2.1.-,1.2.1.12	,Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).
2748719	ZP_01070833.1	86152628	29105	281835	283037	+	CJJHB9313_1395	pgk	phosphoglycerate kinase (NCBI)	COG126	G	3-phosphoglycerate kinase			GO:0006096,GO:0004618	2.7.2.3	Phosphoglycerate kinase.
2748720	ZP_01071299.1	86153094	29105	283034	283705	+	CJJHB9313_1394	tpiA	triosephosphate isomerase (NCBI)	COG149	G	Triosephosphate isomerase			GO:0008152,GO:0004807	5.3.1.1	Triose-phosphate isomerase.
