Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
1956202	1956203	CJJ81176_0340	CJJ81176_0341	fliF	fliG	TRUE	0.998	0.000	0.477	0.013	Y	NA
1956203	1956204	CJJ81176_0341	CJJ81176_0342	fliG		TRUE	0.996	8.000	0.308	0.008	Y	NA
1956204	1956205	CJJ81176_0342	CJJ81176_0343		dxs	TRUE	0.770	-7.000	0.052	1.000	N	NA
1956205	1956206	CJJ81176_0343	CJJ81176_0344	dxs		FALSE	0.205	86.000	0.017	1.000	N	NA
1956206	1956207	CJJ81176_0344	CJJ81176_0345			FALSE	0.344	46.000	0.033	NA		NA
1956207	1956208	CJJ81176_0345	CJJ81176_0346		ubiE	TRUE	0.821	3.000	0.008	NA		NA
1956208	1956209	CJJ81176_0346	CJJ81176_0347	ubiE	xseA	TRUE	0.689	-3.000	0.016	1.000	N	NA
1956209	1956210	CJJ81176_0347	CJJ81176_0348	xseA	serC	TRUE	0.707	10.000	0.010	1.000	N	NA
1956210	1956211	CJJ81176_0348	CJJ81176_0349	serC		TRUE	0.625	-3.000	0.004	NA	N	NA
1956212	1956213	CJJ81176_0350	CJJ81176_0351	fabH	plsX	TRUE	0.980	-7.000	0.058	0.007	Y	NA
1956213	1956214	CJJ81176_0351	CJJ81176_0352	plsX	rpmF	TRUE	0.973	6.000	0.418	1.000		NA
1956214	1956215	CJJ81176_0352	CJJ81176_0353	rpmF		FALSE	0.477	24.000	0.032	NA		NA
1956215	1956216	CJJ81176_0353	CJJ81176_0354		ndk	TRUE	0.888	1.000	0.033	NA		NA
1956216	1956217	CJJ81176_0354	CJJ81176_0355	ndk		FALSE	0.182	113.000	0.015	1.000		NA
1956218	1956219	CJJ81176_0356	CJJ81176_0357		flhB	FALSE	0.163	119.000	0.006	1.000	N	NA
1956220	1956221	CJJ81176_0358	CJJ81176_0359			TRUE	0.972	3.000	0.119	1.000	Y	NA
1956221	1956222	CJJ81176_0359	CJJ81176_0360		polA	FALSE	0.512	16.000	0.006	1.000	N	NA
1956223	1956224	CJJ81176_0361	CJJ81176_0362			FALSE	0.252	84.000	0.000	NA		NA
1956224	1956225	CJJ81176_0362	CJJ81176_0363			FALSE	0.384	40.000	0.000	NA		NA
1956225	1956226	CJJ81176_0363	CJJ81176_0364			TRUE	0.842	-3.000	0.097	NA		NA
1956227	1956228	CJJ81176_0365	CJJ81176_0366		uvrA	TRUE	0.788	5.000	0.002	NA		NA
1956228	1956229	CJJ81176_0366	CJJ81176_0367	uvrA		FALSE	0.223	73.000	0.003	1.000		NA
1956230	1956231	CJJ81176_0368	CJJ81176_0369		trpE	FALSE	0.140	165.000	0.016	NA		NA
1956231	1956232	CJJ81176_0369	CJJ81176_0370	trpE	trpD	TRUE	0.985	-3.000	0.019	0.001	Y	NA
1956232	1956233	CJJ81176_0370	CJJ81176_0371	trpD	trpF	TRUE	0.860	-13.000	0.052	1.000	Y	NA
1956233	1956234	CJJ81176_0371	CJJ81176_0372	trpF	trpB	TRUE	0.996	-3.000	0.375	0.003	Y	NA
1956234	1956235	CJJ81176_0372	CJJ81176_0373	trpB	trpA	TRUE	0.994	-7.000	0.248	0.001	Y	NA
1956235	1956236	CJJ81176_0373	CJJ81176_0374	trpA		FALSE	0.199	71.000	0.017	NA		NA
1956236	1956237	CJJ81176_0374	CJJ81176_0375		fliN	TRUE	0.983	0.000	0.625	NA		NA
1956237	1956238	CJJ81176_0375	CJJ81176_0376	fliN		TRUE	0.984	1.000	0.531	NA		NA
1956239	1956240	CJJ81176_0377	CJJ81176_0378			TRUE	0.989	0.000	0.806	1.000		NA
1956240	1956241	CJJ81176_0378	CJJ81176_0379			FALSE	0.500	113.000	0.200	1.000		NA
1956241	1956242	CJJ81176_0379	CJJ81176_0380			FALSE	0.381	79.000	0.067	1.000	N	NA
1956242	1956243	CJJ81176_0380	CJJ81176_0381			TRUE	0.822	-15.000	0.096	1.000		NA
1956244	1956245	CJJ81176_0382	CJJ81176_0383	ccpA-2	glmM	FALSE	0.208	76.000	0.004	1.000	N	NA
1956245	1956246	CJJ81176_0383	CJJ81176_0384	glmM	lspA	TRUE	0.747	-7.000	0.042	1.000	N	NA
1956246	1956247	CJJ81176_0384	CJJ81176_0385	lspA		TRUE	0.608	-16.000	0.020	NA		NA
1956250	1956251	CJJ81176_0388	CJJ81176_0389	cmeC	cmeB	TRUE	0.974	-7.000	0.241	0.046	N	NA
1956251	1956252	CJJ81176_0389	CJJ81176_0390	cmeB	cmeA	TRUE	0.990	0.000	0.945	1.000	N	NA
1956252	1956253	CJJ81176_0390	CJJ81176_0391	cmeA		FALSE	0.474	95.000	0.145	1.000		NA
1956253	1956254	CJJ81176_0391	CJJ81176_0392			TRUE	0.967	-13.000	0.818	1.000		NA
1956257	1956258	CJJ81176_0395	CJJ81176_0396			TRUE	0.974	10.000	0.763	NA		NA
1956258	1956259	CJJ81176_0396	CJJ81176_0397			TRUE	0.950	3.000	0.118	1.000	N	NA
1956259	1956260	CJJ81176_0397	CJJ81176_0398			TRUE	0.619	-10.000	0.021	NA		NA
1956260	1956261	CJJ81176_0398	CJJ81176_0399			TRUE	0.730	9.000	0.012	NA		NA
1956261	1956262	CJJ81176_0399	CJJ81176_0400			TRUE	0.880	11.000	0.176	NA		NA
1956262	1956263	CJJ81176_0400	CJJ81176_0401			TRUE	0.924	0.000	0.097	NA		NA
1956264	1956265	CJJ81176_0402	CJJ81176_0403			TRUE	0.997	0.000	0.790	0.054		NA
1956265	1956266	CJJ81176_0403	CJJ81176_0404		pyrF	FALSE	0.261	55.000	0.003	1.000		NA
1956266	1956267	CJJ81176_0404	CJJ81176_0405	pyrF	nusB	TRUE	0.726	-3.000	0.023	1.000	N	NA
1956267	1956268	CJJ81176_0405	CJJ81176_0406	nusB	ribE	TRUE	0.897	0.000	0.045	1.000	N	NA
1956268	1956269	CJJ81176_0406	CJJ81176_0407	ribE	kdsA	TRUE	0.744	-3.000	0.027	1.000	N	NA
1956269	1956270	CJJ81176_0407	CJJ81176_0408	kdsA		TRUE	0.628	-3.000	0.005	NA		NA
1956271	1956272	CJJ81176_0409	CJJ81176_0410		aroK	TRUE	0.640	-13.000	0.002	1.000		NA
1956272	1956273	CJJ81176_0410	CJJ81176_0411	aroK	trpS	TRUE	0.693	-3.000	0.002	1.000	N	NA
1956273	1956274	CJJ81176_0411	CJJ81176_0412	trpS	serS	TRUE	0.951	11.000	0.010	0.059	Y	NA
1956274	1956275	CJJ81176_0412	CJJ81176_0413	serS		TRUE	0.724	10.000	0.014	1.000		NA
1956276	1956277	CJJ81176_0414	CJJ81176_0415		pyk	FALSE	0.241	98.000	0.037	NA		NA
1956277	1956278	CJJ81176_0415	CJJ81176_0416	pyk		TRUE	0.919	49.000	0.073	0.001		NA
1956278	1956279	CJJ81176_0416	CJJ81176_0417			FALSE	0.168	119.000	0.007	1.000		NA
1956279	1956280	CJJ81176_0417	CJJ81176_0418			TRUE	0.578	-13.000	0.003	NA		NA
1956280	1956281	CJJ81176_0418	CJJ81176_0419			TRUE	0.746	-3.000	0.000	NA		NA
1956281	1956282	CJJ81176_0419	CJJ81176_0420			TRUE	0.832	-3.000	0.086	NA		NA
1956283	1956284	CJJ81176_0421	CJJ81176_0422	gatC		FALSE	0.231	69.000	0.003	1.000		NA
1956284	1956285	CJJ81176_0422	CJJ81176_0423		fur	TRUE	0.888	2.000	0.023	1.000		NA
1956285	1956286	CJJ81176_0423	CJJ81176_0424	fur	lysS	TRUE	0.879	1.000	0.022	1.000	N	NA
1956286	1956287	CJJ81176_0424	CJJ81176_0425	lysS	glyA	TRUE	0.793	-3.000	0.044	1.000	N	NA
1956287	1956288	CJJ81176_0425	CJJ81176_0427	glyA		TRUE	0.918	-3.000	0.271	NA		NA
1956288	1956289	CJJ81176_0427	CJJ81176_0428			TRUE	0.901	14.000	0.387	NA		NA
1956289	1956290	CJJ81176_0428	CJJ81176_0429		aroE	TRUE	0.676	-3.000	0.020	NA		NA
1956292	1956293	CJJ81176_0431	CJJ81176_0432	lgt	frdC	FALSE	0.211	70.000	0.010	1.000	N	NA
1956293	1956294	CJJ81176_0432	CJJ81176_0433	frdC	frdA	TRUE	0.987	-16.000	0.128	0.004	Y	NA
1956294	1956295	CJJ81176_0433	CJJ81176_0434	frdA	frdB	TRUE	0.989	-7.000	0.153	0.004	Y	NA
1956295	1956296	CJJ81176_0434	CJJ81176_0435	frdB		FALSE	0.430	28.000	0.022	1.000		NA
1956296	1956297	CJJ81176_0435	CJJ81176_0436			TRUE	0.949	110.000	0.750	0.012		NA
1956297	1956298	CJJ81176_0436	CJJ81176_0437			TRUE	0.962	0.000	0.222	1.000		NA
1956298	1956299	CJJ81176_0437	CJJ81176_0438			FALSE	0.469	136.000	0.182	1.000		NA
1956299	1956300	CJJ81176_0438	CJJ81176_0439			TRUE	0.998	2.000	0.500	0.001		NA
1956300	1956301	CJJ81176_0439	CJJ81176_0440			FALSE	0.191	289.000	0.000	NA		NA
1956303	1956304	CJJ81176_0442	CJJ81176_0443			FALSE	0.195	74.000	0.017	NA		NA
1956306	1956307	CJJ81176_0445	CJJ81176_0446			FALSE	0.353	46.000	0.000	NA		NA
1956307	1956308	CJJ81176_0446	CJJ81176_0447			TRUE	0.571	-7.000	0.010	NA		NA
1956308	1956309	CJJ81176_0447	CJJ81176_0448			TRUE	0.848	76.000	1.000	NA		NA
1956311	1956312	CJJ81176_0450	CJJ81176_0451			TRUE	0.888	-7.000	0.237	NA		NA
1956312	1956313	CJJ81176_0451	CJJ81176_1711		rrsB	FALSE	0.188	478.000	0.000	NA		NA
1956313	1956314	CJJ81176_1711	CJJ81176_1712	rrsB		FALSE	0.231	105.000	0.000	NA		NA
1956314	1956315	CJJ81176_1712	CJJ81176_1713			TRUE	0.821	9.000	0.000	NA		NA
1956315	1956316	CJJ81176_1713	CJJ81176_1714		rrlB	FALSE	0.187	581.000	0.000	NA		NA
1956319	1956320	CJJ81176_0458	CJJ81176_0459	murD	mraY	TRUE	0.998	0.000	0.647	0.008	Y	NA
1956321	1956322	CJJ81176_0460	CJJ81176_0461	pgm	fabG	FALSE	0.231	72.000	0.018	1.000	N	NA
1956322	1956323	CJJ81176_0461	CJJ81176_0462	fabG		TRUE	0.715	10.000	0.005	1.000		NA
1956323	1956324	CJJ81176_0462	CJJ81176_0463		sdhA	FALSE	0.221	337.000	0.000	1.000		NA
1956324	1956325	CJJ81176_0463	CJJ81176_0464	sdhA	sdhB	TRUE	0.994	-3.000	0.279	0.004	Y	NA
1956325	1956326	CJJ81176_0464	CJJ81176_0465	sdhB	sdhC	TRUE	0.996	4.000	0.175	0.004	Y	NA
1956328	1956329	CJJ81176_0467	CJJ81176_0468		acpP	FALSE	0.440	19.000	0.003	NA		NA
1956329	1956330	CJJ81176_0468	CJJ81176_0469	acpP	fabF	TRUE	0.740	26.000	0.066	1.000	Y	NA
1956330	1956331	CJJ81176_0469	CJJ81176_0470	fabF	accA	TRUE	0.957	2.000	0.046	1.000	Y	NA
1956331	1956332	CJJ81176_0470	CJJ81176_0471	accA		FALSE	0.273	92.000	0.000	1.000	N	NA
1956332	1956333	CJJ81176_0471	CJJ81176_0472			FALSE	0.399	83.000	0.083	1.000		NA
1956334	1956335	CJJ81176_0473	CJJ81176_0474			TRUE	0.847	10.000	0.077	NA		NA
1956335	1956336	CJJ81176_0474	CJJ81176_0475		rpmB	FALSE	0.130	183.000	0.004	NA		NA
1956337	1956338	CJJ81176_0476	CJJ81176_0477	rpe		TRUE	0.928	-3.000	0.279	1.000	N	NA
1956338	1956339	CJJ81176_0477	CJJ81176_0478		thiC	FALSE	0.149	183.000	0.007	1.000	N	NA
1956340	1956341	CJJ81176_0479	CJJ81176_0480			TRUE	0.934	-10.000	0.448	NA		NA
1956341	1956342	CJJ81176_0480	CJJ81176_0481			TRUE	0.978	-3.000	1.000	NA		NA
1956342	1956343	CJJ81176_0481	CJJ81176_0482			TRUE	0.982	2.000	0.462	NA		NA
1956343	1956344	CJJ81176_0482	CJJ81176_0483		miaB	TRUE	0.658	-37.000	0.029	NA		NA
1956344	1956345	CJJ81176_0483	CJJ81176_0484	miaB		TRUE	0.740	-3.000	0.033	NA		NA
1956348	1956349	CJJ81176_0487	CJJ81176_0488			TRUE	0.945	0.000	0.130	1.000		NA
1956349	1956350	CJJ81176_0488	CJJ81176_0489		recG	TRUE	0.812	-10.000	0.084	1.000		NA
1956352	1956353	CJJ81176_0491	CJJ81176_0492			TRUE	0.617	17.000	0.048	NA	N	NA
1956353	1956354	CJJ81176_0492	CJJ81176_0493			TRUE	0.996	-7.000	0.841	0.014	Y	NA
1956354	1956355	CJJ81176_0493	CJJ81176_0494			TRUE	0.994	2.000	0.773	1.000	Y	NA
1956355	1956356	CJJ81176_0494	CJJ81176_1716			FALSE	0.221	115.000	0.000	NA		NA
1956356	1956357	CJJ81176_1716	CJJ81176_1717			FALSE	0.335	50.000	0.000	NA		NA
1956357	1956358	CJJ81176_1717	CJJ81176_1718			TRUE	0.834	7.000	0.000	NA		NA
1956358	1956359	CJJ81176_1718	CJJ81176_1719			FALSE	0.231	105.000	0.000	NA		NA
1956359	1956360	CJJ81176_1719	CJJ81176_0499		tuf	FALSE	0.279	69.000	0.000	NA		NA
1956360	1956361	CJJ81176_0499	CJJ81176_0500	tuf	rpmG	TRUE	0.646	53.000	0.099	1.000	Y	NA
1956361	1956362	CJJ81176_0500	CJJ81176_1720	rpmG		TRUE	0.655	13.000	0.000	NA		NA
1956362	1956363	CJJ81176_1720	CJJ81176_0502		secE	FALSE	0.554	19.000	0.000	NA		NA
1956363	1956364	CJJ81176_0502	CJJ81176_0503	secE	nusG	TRUE	0.980	10.000	0.843	1.000		NA
1956364	1956365	CJJ81176_0503	CJJ81176_0505	nusG	rplK	TRUE	0.904	26.000	0.681	1.000	N	NA
1956365	1956366	CJJ81176_0505	CJJ81176_0506	rplK	rplA	TRUE	0.977	55.000	0.838	0.039	Y	NA
1956366	1956367	CJJ81176_0506	CJJ81176_0507	rplA	rplJ	TRUE	0.899	152.000	0.302	0.039	Y	NA
1956367	1956368	CJJ81176_0507	CJJ81176_0508	rplJ	rplL	TRUE	0.992	21.000	0.884	0.029	Y	NA
1956368	1956369	CJJ81176_0508	CJJ81176_0509	rplL	rpoB	FALSE	0.527	110.000	0.223	1.000		NA
1956369	1956370	CJJ81176_0509	CJJ81176_0510	rpoB	rpoC	TRUE	0.997	-7.000	0.851	0.001		NA
1956370	1956371	CJJ81176_0510	CJJ81176_0511	rpoC	rpsL	FALSE	0.401	120.000	0.122	1.000	N	NA
1956371	1956372	CJJ81176_0511	CJJ81176_0512	rpsL	rpsG	TRUE	0.975	70.000	0.620	0.006	Y	NA
1956372	1956373	CJJ81176_0512	CJJ81176_0513	rpsG	fusA	TRUE	0.966	13.000	0.579	1.000	Y	NA
1956373	1956374	CJJ81176_0513	CJJ81176_1721	fusA		FALSE	0.442	29.000	0.000	NA		NA
1956374	1956375	CJJ81176_1721	CJJ81176_0515			TRUE	0.574	18.000	0.000	NA		NA
1956375	1956376	CJJ81176_0515	CJJ81176_0516			TRUE	0.751	6.000	0.006	NA		NA
1956376	1956377	CJJ81176_0516	CJJ81176_0517			TRUE	0.763	-10.000	0.064	NA		NA
1956377	1956378	CJJ81176_0517	CJJ81176_0518			TRUE	0.880	12.000	0.228	NA		NA
1956378	1956379	CJJ81176_0518	CJJ81176_0519		trpC	TRUE	0.799	-3.000	0.044	1.000		NA
1956379	1956380	CJJ81176_0519	CJJ81176_0520	trpC		TRUE	0.769	10.000	0.026	1.000	N	NA
1956380	1956381	CJJ81176_0520	CJJ81176_0521		ybbB	TRUE	0.665	-10.000	0.030	NA		NA
1956383	1956384	CJJ81176_0523	CJJ81176_0524			TRUE	0.893	2.000	0.000	NA		NA
1956384	1956385	CJJ81176_0524	CJJ81176_0525			TRUE	0.746	-3.000	0.000	NA		NA
1956385	1956386	CJJ81176_0525	CJJ81176_0526			FALSE	0.434	30.000	0.000	NA		NA
1956386	1956387	CJJ81176_0526	CJJ81176_0527			FALSE	0.360	45.000	0.000	NA		NA
1956387	1956388	CJJ81176_0527	CJJ81176_0528			FALSE	0.189	386.000	0.000	NA		NA
1956388	1956389	CJJ81176_0528	CJJ81176_0529			FALSE	0.237	97.000	0.000	NA		NA
1956389	1956390	CJJ81176_0529	CJJ81176_0530			FALSE	0.193	262.000	0.000	NA		NA
1956391	1956392	CJJ81176_0531	CJJ81176_0532	hemH		TRUE	0.681	-3.000	0.005	1.000		NA
1956392	1956393	CJJ81176_0532	CJJ81176_0533			TRUE	0.931	5.000	0.117	1.000		NA
1956394	1956395	CJJ81176_0534	CJJ81176_0535	alaS		TRUE	0.798	0.000	0.015	NA	N	NA
1956395	1956396	CJJ81176_0535	CJJ81176_0536		pbpA	TRUE	0.696	-3.000	0.026	NA	N	NA
1956397	1956398	CJJ81176_0537	CJJ81176_0538	clpB		FALSE	0.360	112.000	0.108	NA		NA
1956399	1956400	CJJ81176_0539	CJJ81176_0540	ctpA	purC	TRUE	0.918	2.000	0.045	1.000	N	NA
1956400	1956401	CJJ81176_0540	CJJ81176_0541	purC	purS	TRUE	0.982	9.000	0.460	1.000	Y	NA
1956401	1956402	CJJ81176_0541	CJJ81176_0542	purS	purQ	TRUE	0.999	2.000	0.656	0.002	Y	NA
1956402	1956403	CJJ81176_0542	CJJ81176_0543	purQ		FALSE	0.259	84.000	0.038	NA		NA
1956403	1956404	CJJ81176_0543	CJJ81176_0544			TRUE	0.965	-19.000	0.846	NA		NA
1956404	1956405	CJJ81176_0544	CJJ81176_0545			TRUE	0.929	-6.000	0.038	0.099	N	NA
1956405	1956406	CJJ81176_0545	CJJ81176_0546		htpG	FALSE	0.207	72.000	0.007	1.000	N	NA
1956406	1956407	CJJ81176_0546	CJJ81176_0547	htpG		TRUE	0.616	-3.000	0.007	NA	N	NA
1956407	1956408	CJJ81176_0547	CJJ81176_0548			TRUE	0.974	0.000	0.400	NA		NA
1956408	1956409	CJJ81176_0548	CJJ81176_0549			TRUE	0.954	4.000	0.200	NA		NA
1956410	1956411	CJJ81176_0550	CJJ81176_0551		fliE	TRUE	0.960	7.000	0.303	1.000	N	NA
1956411	1956412	CJJ81176_0551	CJJ81176_0552	fliE	flgC	TRUE	0.996	7.000	0.271	0.008	Y	NA
1956412	1956413	CJJ81176_0552	CJJ81176_0553	flgC	flgB	TRUE	0.987	10.000	0.804	1.000	Y	NA
1956413	1956414	CJJ81176_0553	CJJ81176_0554	flgB		FALSE	0.169	80.000	0.005	NA		NA
1956415	1956416	CJJ81176_0555	CJJ81176_0556		icd	FALSE	0.439	18.000	0.011	NA		NA
1956416	1956417	CJJ81176_0556	CJJ81176_0557	icd	mdh	TRUE	0.852	-3.000	0.025	1.000	Y	NA
1956417	1956418	CJJ81176_0557	CJJ81176_0558	mdh	sucC	TRUE	0.940	1.000	0.022	1.000	Y	NA
1956418	1956419	CJJ81176_0558	CJJ81176_0559	sucC	sucD	TRUE	0.995	10.000	0.169	0.001	Y	NA
1956419	1956420	CJJ81176_0559	CJJ81176_0560	sucD	oorD	TRUE	0.869	14.000	0.097	1.000	Y	NA
1956420	1956421	CJJ81176_0560	CJJ81176_0561	oorD	oorA	TRUE	0.997	9.000	0.316	0.003	Y	NA
1956421	1956422	CJJ81176_0561	CJJ81176_0562	oorA	oorB	TRUE	0.999	2.000	0.771	0.003	Y	NA
1956422	1956423	CJJ81176_0562	CJJ81176_0563	oorB	oorC	TRUE	0.995	-3.000	0.324	0.003	Y	NA
1956423	1956424	CJJ81176_0563	CJJ81176_0564	oorC		FALSE	0.305	139.000	0.083	NA		NA
1956424	1956425	CJJ81176_0564	CJJ81176_0565			TRUE	0.983	3.000	0.514	NA		NA
1956425	1956426	CJJ81176_0565	CJJ81176_0566			TRUE	0.605	14.000	0.030	NA		NA
1956426	1956427	CJJ81176_0566	CJJ81176_0567		hemA	TRUE	0.949	0.000	0.051	1.000	Y	NA
1956427	1956428	CJJ81176_0567	CJJ81176_0568	hemA	proS	TRUE	0.932	-16.000	0.040	0.056	N	NA
1956428	1956429	CJJ81176_0568	CJJ81176_0569	proS		TRUE	0.728	-3.000	0.022	1.000		NA
1956429	1956430	CJJ81176_0569	CJJ81176_0570		hemC	TRUE	0.687	-3.000	0.013	1.000		NA
1956430	1956431	CJJ81176_0570	CJJ81176_0571	hemC		TRUE	0.797	-3.000	0.009	NA	Y	NA
1956431	1956432	CJJ81176_0571	CJJ81176_0572		flaG	FALSE	0.141	157.000	0.018	NA	N	NA
1956432	1956433	CJJ81176_0572	CJJ81176_0573	flaG	fliD	TRUE	0.963	3.000	0.092	NA	Y	NA
1956433	1956434	CJJ81176_0573	CJJ81176_0574	fliD	fliS	TRUE	0.996	12.000	0.608	0.005	Y	NA
1956434	1956435	CJJ81176_0574	CJJ81176_0575	fliS		FALSE	0.329	65.000	0.051	NA		NA
1956435	1956436	CJJ81176_0575	CJJ81176_0576		efp	FALSE	0.188	432.000	0.000	NA		NA
1956436	1956437	CJJ81176_0576	CJJ81176_0577	efp		FALSE	0.145	159.000	0.002	NA		NA
1956437	1956438	CJJ81176_0577	CJJ81176_0578			TRUE	0.968	-13.000	0.939	NA		NA
1956438	1956439	CJJ81176_0578	CJJ81176_0579			TRUE	0.915	10.000	0.202	NA		NA
1956439	1956440	CJJ81176_0579	CJJ81176_0580			FALSE	0.148	115.000	0.014	NA		NA
1956440	1956441	CJJ81176_0580	CJJ81176_0581			TRUE	0.735	11.000	0.029	1.000		NA
1956442	1956443	CJJ81176_0582	CJJ81176_0583		proA	TRUE	0.639	-3.000	0.003	NA		NA
1956444	1956445	CJJ81176_0584	CJJ81176_0585			FALSE	0.151	181.000	0.011	1.000	N	NA
1956447	1956448	CJJ81176_0587	CJJ81176_0588	dnaB		FALSE	0.150	105.000	0.012	NA		NA
1956448	1956449	CJJ81176_0588	CJJ81176_0589			TRUE	0.972	-9.000	1.000	NA		NA
1956449	1956450	CJJ81176_0589	CJJ81176_0590			FALSE	0.208	142.000	0.000	NA		NA
1956450	1956451	CJJ81176_0590	CJJ81176_0591			FALSE	0.272	72.000	0.000	NA		NA
1956451	1956452	CJJ81176_0591	CJJ81176_0592			TRUE	0.869	0.000	0.000	NA		NA
1956452	1956453	CJJ81176_0592	CJJ81176_0593			TRUE	0.871	4.000	0.000	NA		NA
1956453	1956454	CJJ81176_0593	CJJ81176_0594			TRUE	0.834	7.000	0.000	NA		NA
1956454	1956455	CJJ81176_0594	CJJ81176_0595			TRUE	0.947	9.000	0.273	NA		NA
1956455	1956456	CJJ81176_0595	CJJ81176_0596			TRUE	0.686	-43.000	0.000	NA		NA
1956456	1956457	CJJ81176_0596	CJJ81176_0597			FALSE	0.376	145.000	0.133	NA		NA
1956458	1956459	CJJ81176_1722	CJJ81176_1723			FALSE	0.409	35.000	0.000	NA		NA
1956460	1956461	CJJ81176_0600	CJJ81176_0601	ribB		TRUE	0.619	12.000	0.004	1.000		NA
1956461	1956462	CJJ81176_0601	CJJ81176_0602		ilvB	FALSE	0.501	18.000	0.004	1.000		NA
1956462	1956463	CJJ81176_0602	CJJ81176_0603	ilvB	ilvH	TRUE	0.995	-3.000	0.249	0.001	Y	NA
1956463	1956464	CJJ81176_0603	CJJ81176_0604	ilvH	lpxD	TRUE	0.810	-3.000	0.052	1.000	N	NA
1956465	1956466	CJJ81176_0605	CJJ81176_0606	queA	tatC	TRUE	0.693	-7.000	0.036	NA	N	NA
1956466	1956467	CJJ81176_0606	CJJ81176_0607	tatC	tatB	TRUE	0.990	1.000	0.535	NA	Y	NA
1956467	1956468	CJJ81176_0607	CJJ81176_0608	tatB		FALSE	0.231	59.000	0.011	1.000	N	NA
1956469	1956470	CJJ81176_0609	CJJ81176_0610	nidH		TRUE	0.923	2.000	0.051	1.000	N	NA
1956470	1956471	CJJ81176_0610	CJJ81176_0611			TRUE	0.909	1.000	0.050	NA		NA
1956471	1956472	CJJ81176_0611	CJJ81176_0612			TRUE	0.871	6.000	0.053	NA		NA
1956472	1956473	CJJ81176_0612	CJJ81176_0613		folP	TRUE	0.928	2.000	0.054	1.000		NA
1956473	1956474	CJJ81176_0613	CJJ81176_0614	folP	ligA	TRUE	0.851	1.000	0.006	1.000	N	NA
1956474	1956475	CJJ81176_0614	CJJ81176_0615	ligA		FALSE	0.284	38.000	0.003	NA		NA
1956475	1956476	CJJ81176_0615	CJJ81176_0616		tlyA	TRUE	0.630	-3.000	0.005	NA		NA
1956476	1956477	CJJ81176_0616	CJJ81176_0617	tlyA		TRUE	0.691	-34.000	0.029	1.000	N	NA
1956477	1956478	CJJ81176_0617	CJJ81176_0618			TRUE	0.860	-10.000	0.051	1.000	Y	NA
1956479	1956480	CJJ81176_0619	CJJ81176_0620			TRUE	0.953	-3.000	0.500	NA		NA
1956480	1956481	CJJ81176_0620	CJJ81176_0621			FALSE	0.217	58.000	0.017	NA		NA
1956481	1956482	CJJ81176_0621	CJJ81176_0622			TRUE	0.716	11.000	0.033	NA		NA
1956482	1956483	CJJ81176_0622	CJJ81176_0623		nth	TRUE	0.962	-3.000	0.004	0.004	N	NA
1956484	1956485	CJJ81176_0624	CJJ81176_0625		fbaA	TRUE	0.886	0.000	0.036	1.000	N	NA
1956485	1956486	CJJ81176_0625	CJJ81176_0626	fbaA		FALSE	0.244	95.000	0.027	1.000		NA
1956486	1956487	CJJ81176_0626	CJJ81176_0627			TRUE	0.902	-3.000	0.167	1.000		NA
1956487	1956488	CJJ81176_0627	CJJ81176_0628			TRUE	0.730	-13.000	0.040	1.000	N	NA
1956489	1956490	CJJ81176_0629	CJJ81176_0630			TRUE	0.607	51.000	0.160	1.000		NA
1956490	1956491	CJJ81176_0630	CJJ81176_0631		dsbD	TRUE	0.907	-3.000	0.185	1.000		NA
1956492	1956493	CJJ81176_0632	CJJ81176_0633			TRUE	0.971	-19.000	1.000	NA		NA
1956493	1956494	CJJ81176_0633	CJJ81176_0634			TRUE	0.923	9.000	0.154	NA		NA
1956494	1956495	CJJ81176_0634	CJJ81176_0635			FALSE	0.525	79.000	0.158	1.000		NA
1956495	1956496	CJJ81176_0635	CJJ81176_0636			TRUE	0.990	0.000	0.258	0.096	N	NA
1956496	1956497	CJJ81176_0636	CJJ81176_0637			TRUE	0.990	2.000	0.152	0.096	N	NA
1956498	1956499	CJJ81176_0638	CJJ81176_0639			TRUE	0.908	-13.000	0.280	1.000		NA
1956499	1956500	CJJ81176_0639	CJJ81176_0640		algI	TRUE	0.966	1.000	0.244	NA		NA
1956500	1956501	CJJ81176_0640	CJJ81176_0641	algI	ftn	FALSE	0.397	43.000	0.047	NA	N	NA
1956502	1956503	CJJ81176_0642	CJJ81176_0643			TRUE	0.912	10.000	0.079	NA	Y	NA
1956503	1956504	CJJ81176_0643	CJJ81176_0644			TRUE	0.997	-3.000	0.485	0.003	Y	NA
1956504	1956505	CJJ81176_0644	CJJ81176_0645		pstB	TRUE	0.996	-3.000	0.402	0.003	Y	NA
1956505	1956506	CJJ81176_0645	CJJ81176_0646	pstB		FALSE	0.198	62.000	0.013	NA		NA
1956506	1956507	CJJ81176_0646	CJJ81176_0647			TRUE	0.971	-30.000	1.000	NA		NA
1956507	1956508	CJJ81176_0647	CJJ81176_0648			FALSE	0.176	90.000	0.017	NA		NA
1956508	1956509	CJJ81176_0648	CJJ81176_0649			TRUE	0.785	-24.000	0.085	NA		NA
1956509	1956510	CJJ81176_0649	CJJ81176_0650			TRUE	0.656	42.000	0.211	NA		NA
1956510	1956511	CJJ81176_0650	CJJ81176_0651		hypF	TRUE	0.591	-19.000	0.018	NA		NA
