Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
2748662	2748663	CJJHB9313_1452	CJJHB9313_1451			FALSE	0.567	-3.000	0.000	NA		NA
2748663	2748664	CJJHB9313_1451	CJJHB9313_1450			TRUE	0.594	-7.000	0.000	NA		NA
2748664	2748665	CJJHB9313_1450	CJJHB9313_1449			TRUE	0.728	9.000	0.000	NA		NA
2748665	2748666	CJJHB9313_1449	CJJHB9313_1448			TRUE	0.921	-7.000	0.000	0.044		NA
2748666	2748667	CJJHB9313_1448	CJJHB9313_1446			FALSE	0.586	-6.000	0.000	NA		NA
2748668	2748669	CJJHB9313_1447	CJJHB9313_1445			TRUE	0.749	-10.000	0.032	1.000		NA
2748669	2748670	CJJHB9313_1445	CJJHB9313_1444			TRUE	0.841	-3.000	0.143	1.000		NA
2748671	2748672	CJJHB9313_1443	CJJHB9313_1441			TRUE	0.731	-31.000	0.022	1.000		NA
2748673	2748674	CJJHB9313_1442	CJJHB9313_1440			FALSE	0.127	334.000	0.000	NA		NA
2748674	2748675	CJJHB9313_1440	CJJHB9313_1439			FALSE	0.567	-3.000	0.000	NA		NA
2748675	2748676	CJJHB9313_1439	CJJHB9313_1438		cysC	FALSE	0.124	92.000	0.000	NA		NA
2748676	2748677	CJJHB9313_1438	CJJHB9313_1437	cysC		TRUE	0.929	8.000	0.035	1.000	Y	NA
2748677	2748678	CJJHB9313_1437	CJJHB9313_1436			TRUE	0.960	-3.000	0.600	1.000	Y	NA
2748678	2748679	CJJHB9313_1436	CJJHB9313_1435			TRUE	0.988	0.000	0.026	0.002	N	NA
2748679	2748680	CJJHB9313_1435	CJJHB9313_1434			TRUE	0.751	1.000	0.000	NA		NA
2748680	2748681	CJJHB9313_1434	CJJHB9313_1433		prfB	FALSE	0.529	15.000	0.000	NA		NA
2748682	2748683	CJJHB9313_1432	CJJHB9313_1430			TRUE	0.695	-10.000	0.019	1.000	N	NA
2748684	2748685	CJJHB9313_1431	CJJHB9313_1429			TRUE	0.910	2.000	0.092	1.000		NA
2748685	2748686	CJJHB9313_1429	CJJHB9313_1428			TRUE	0.643	36.000	0.120	NA		NA
2748687	2748688	CJJHB9313_1427	CJJHB9313_1426			FALSE	0.297	72.000	0.048	1.000		NA
2748688	2748689	CJJHB9313_1426	CJJHB9313_1425			TRUE	0.940	-3.000	0.306	1.000	Y	NA
2748689	2748690	CJJHB9313_1425	CJJHB9313_1424			TRUE	0.965	0.000	0.257	1.000	Y	NA
2748690	2748691	CJJHB9313_1424	CJJHB9313_1423			TRUE	0.969	2.000	0.200	1.000	Y	NA
2748691	2748692	CJJHB9313_1423	CJJHB9313_1422			TRUE	0.926	10.000	0.056	1.000	Y	NA
2748692	2748693	CJJHB9313_1422	CJJHB9313_1421			TRUE	0.920	0.000	0.033	1.000	Y	NA
2748693	2748694	CJJHB9313_1421	CJJHB9313_1420			TRUE	0.823	26.000	0.100	1.000	Y	NA
2748694	2748695	CJJHB9313_1420	CJJHB9313_1419			TRUE	0.700	21.000	0.000	NA	Y	NA
2748695	2748696	CJJHB9313_1419	CJJHB9313_1418			TRUE	0.646	-13.000	0.000	NA	N	NA
2748696	2748697	CJJHB9313_1418	CJJHB9313_1417			TRUE	0.801	-10.000	0.000	1.000	Y	NA
2748697	2748698	CJJHB9313_1417	CJJHB9313_1416			TRUE	0.665	11.000	0.000	NA	N	NA
2748698	2748699	CJJHB9313_1416	CJJHB9313_1415			TRUE	0.594	-7.000	0.000	NA		NA
2748699	2748700	CJJHB9313_1415	CJJHB9313_1414			TRUE	0.651	-28.000	0.000	NA		NA
2748700	2748701	CJJHB9313_1414	CJJHB9313_1413			FALSE	0.214	55.000	0.000	NA		NA
2748701	2748702	CJJHB9313_1413	CJJHB9313_1412			TRUE	0.927	53.000	0.263	0.010		NA
2748702	2748703	CJJHB9313_1412	CJJHB9313_1411			TRUE	0.865	15.000	0.261	1.000	N	NA
2748703	2748704	CJJHB9313_1411	CJJHB9313_1410			TRUE	0.938	-9.000	0.667	1.000		NA
2748704	2748705	CJJHB9313_1410	CJJHB9313_1409			TRUE	0.971	2.000	0.679	1.000		NA
2748705	2748706	CJJHB9313_1409	CJJHB9313_1408			TRUE	0.777	-10.000	0.039	1.000	N	NA
2748706	2748707	CJJHB9313_1408	CJJHB9313_1407			TRUE	0.742	-3.000	0.039	1.000	N	NA
2748707	2748708	CJJHB9313_1407	CJJHB9313_1406			TRUE	0.977	29.000	0.056	0.002	Y	NA
2748708	2748709	CJJHB9313_1406	CJJHB9313_1405			FALSE	0.310	73.000	0.046	NA		NA
2748709	2748710	CJJHB9313_1405	CJJHB9313_1404			TRUE	0.846	-3.000	0.132	NA		NA
2748710	2748711	CJJHB9313_1404	CJJHB9313_1403			TRUE	0.929	-3.000	0.600	NA		NA
2748712	2748713	CJJHB9313_1402	CJJHB9313_1401	acpS	fliL	TRUE	0.879	1.000	0.047	1.000	N	NA
2748714	2748715	CJJHB9313_1400	CJJHB9313_1399			FALSE	0.264	48.000	0.007	NA		NA
2748716	2748717	CJJHB9313_1398	CJJHB9313_1397		nadD	TRUE	0.764	28.000	0.221	NA		NA
2748718	2748719	CJJHB9313_1396	CJJHB9313_1395	gap	pgk	TRUE	0.991	3.000	0.020	0.007	Y	NA
2748719	2748720	CJJHB9313_1395	CJJHB9313_1394	pgk	tpiA	TRUE	0.826	-3.000	0.022	1.000	Y	NA
2748720	2748721	CJJHB9313_1394	CJJHB9313_1393	tpiA		TRUE	0.983	4.000	0.071	0.043	N	NA
2748721	2748722	CJJHB9313_1393	CJJHB9313_1391			TRUE	0.911	4.000	0.088	1.000	N	NA
2748723	2748724	CJJHB9313_1392	CJJHB9313_1390	feoB		TRUE	0.891	-3.000	0.075	1.000	Y	NA
2748724	2748725	CJJHB9313_1390	CJJHB9313_1389			FALSE	0.331	82.000	0.094	1.000		NA
2748725	2748726	CJJHB9313_1389	CJJHB9313_1388			TRUE	0.699	9.000	0.003	1.000		NA
2748726	2748727	CJJHB9313_1388	CJJHB9313_1387			FALSE	0.154	70.000	0.000	1.000	N	NA
2748727	2748728	CJJHB9313_1387	CJJHB9313_1386			FALSE	0.558	13.000	0.000	1.000	N	NA
2748728	2748729	CJJHB9313_1386	CJJHB9313_1385			TRUE	0.949	4.000	0.238	NA	N	NA
2748731	2748732	CJJHB9313_1383	CJJHB9313_1382			FALSE	0.464	57.000	0.091	NA		NA
2748733	2748734	CJJHB9313_1381	CJJHB9313_1380			TRUE	0.919	3.000	0.094	NA		NA
2748734	2748735	CJJHB9313_1380	CJJHB9313_1379			TRUE	0.951	0.000	0.391	NA		NA
2748736	2748737	CJJHB9313_1378	CJJHB9313_1377			TRUE	0.742	6.000	0.000	NA		NA
2748737	2748738	CJJHB9313_1377	CJJHB9313_1376		selB	FALSE	0.376	49.000	0.031	1.000	N	NA
2748738	2748739	CJJHB9313_1376	CJJHB9313_1375	selB	selA	TRUE	0.995	-3.000	0.569	0.001	N	NA
2748741	2748742	CJJHB9313_1374	CJJHB9313_1372			TRUE	0.598	-3.000	0.007	NA		NA
2748744	2748745	CJJHB9313_1370	CJJHB9313_1369			TRUE	0.938	0.000	0.263	NA		NA
2748745	2748746	CJJHB9313_1369	CJJHB9313_1368			TRUE	0.964	10.000	0.684	NA	N	NA
2748746	2748747	CJJHB9313_1368	CJJHB9313_1367			FALSE	0.327	45.000	0.016	NA		NA
2748747	2748748	CJJHB9313_1367	CJJHB9313_1366			TRUE	0.734	14.000	0.048	1.000		NA
2748748	2748749	CJJHB9313_1366	CJJHB9313_1365			TRUE	0.846	10.000	0.053	1.000		NA
2748750	2748751	CJJHB9313_1364	CJJHB9313_1363		glmS	TRUE	0.949	5.000	0.312	1.000	N	NA
2748751	2748752	CJJHB9313_1363	CJJHB9313_1362	glmS		TRUE	0.875	3.000	0.042	1.000		NA
2748752	2748753	CJJHB9313_1362	CJJHB9313_1361		fumC	FALSE	0.188	56.000	0.003	1.000		NA
2748754	2748755	CJJHB9313_1360	CJJHB9313_1359		ruvB	TRUE	0.826	4.000	0.019	NA		NA
2748758	2748759	CJJHB9313_1355	CJJHB9313_1354		nrfA	TRUE	0.981	15.000	0.043	0.001	N	NA
2748759	2748760	CJJHB9313_1354	CJJHB9313_1353	nrfA		FALSE	0.477	136.000	0.375	NA		NA
2748761	2748762	CJJHB9313_1351	CJJHB9313_1350			TRUE	0.751	1.000	0.000	NA		NA
2748762	2748763	CJJHB9313_1350	CJJHB9313_1349			FALSE	0.112	154.000	0.000	NA		NA
2748763	2748764	CJJHB9313_1349	CJJHB9313_1348			TRUE	0.881	13.000	0.055	1.000	Y	NA
2748764	2748765	CJJHB9313_1348	CJJHB9313_1347			TRUE	0.970	-3.000	0.870	1.000	Y	NA
2748765	2748766	CJJHB9313_1347	CJJHB9313_1346			TRUE	0.994	-7.000	0.870	0.046	Y	NA
2748766	2748767	CJJHB9313_1346	CJJHB9313_1345			FALSE	0.169	89.000	0.019	1.000	N	NA
2748767	2748768	CJJHB9313_1345	CJJHB9313_1344			TRUE	0.622	-3.000	0.014	1.000	N	NA
2748769	2748770	CJJHB9313_1343	CJJHB9313_1342			TRUE	0.857	2.000	0.028	NA		NA
2748770	2748771	CJJHB9313_1342	CJJHB9313_1341		cdsA	TRUE	0.749	9.000	0.007	NA		NA
2748771	2748772	CJJHB9313_1341	CJJHB9313_1340	cdsA	dxr	TRUE	0.946	-3.000	0.372	1.000	Y	NA
2748772	2748773	CJJHB9313_1340	CJJHB9313_1339	dxr		TRUE	0.753	2.000	0.006	1.000		NA
2748773	2748774	CJJHB9313_1339	CJJHB9313_1338			FALSE	0.564	-3.000	0.008	1.000		NA
2748774	2748775	CJJHB9313_1338	CJJHB9313_1337			TRUE	0.752	1.000	0.005	1.000	N	NA
2748775	2748776	CJJHB9313_1337	CJJHB9313_1336			TRUE	0.966	7.000	0.600	NA		NA
2748776	2748777	CJJHB9313_1336	CJJHB9313_1335			TRUE	0.934	-3.000	0.667	NA		NA
2748777	2748778	CJJHB9313_1335	CJJHB9313_1334			TRUE	0.608	12.000	0.000	NA		NA
2748778	2748779	CJJHB9313_1334	CJJHB9313_1333			TRUE	0.625	83.000	0.667	NA		NA
2748779	2748780	CJJHB9313_1333	CJJHB9313_1332			TRUE	0.974	138.000	1.000	0.003	Y	NA
2748781	2748782	CJJHB9313_1331	CJJHB9313_1330			TRUE	0.640	-19.000	0.000	NA		NA
2748782	2748783	CJJHB9313_1330	CJJHB9313_1329			FALSE	0.512	16.000	0.000	NA		NA
2748783	2748784	CJJHB9313_1329	CJJHB9313_1328			TRUE	0.627	-3.000	0.012	NA		NA
2748785	2748786	CJJHB9313_1327	CJJHB9313_1326		hisH	TRUE	0.934	-3.000	0.625	NA	N	NA
2748786	2748787	CJJHB9313_1326	CJJHB9313_1324	hisH		TRUE	0.989	1.000	0.011	0.008	Y	NA
2748788	2748789	CJJHB9313_1325	CJJHB9313_1323			TRUE	0.856	-3.000	0.137	NA	N	NA
2748789	2748790	CJJHB9313_1323	CJJHB9313_1322			TRUE	0.961	-16.000	0.355	NA	Y	NA
2748791	2748792	CJJHB9313_1321	CJJHB9313_1319			TRUE	0.859	22.000	0.400	NA		NA
2748793	2748794	CJJHB9313_1320	CJJHB9313_1318			FALSE	0.480	40.000	0.037	NA		NA
2748795	2748796	CJJHB9313_1317	CJJHB9313_1316			FALSE	0.573	13.000	0.000	NA		NA
2748796	2748797	CJJHB9313_1316	CJJHB9313_1315			TRUE	0.655	-46.000	0.000	NA		NA
2748798	2748799	CJJHB9313_1314	CJJHB9313_1313			TRUE	0.921	0.000	0.188	1.000		NA
2748799	2748800	CJJHB9313_1313	CJJHB9313_1312			TRUE	0.906	-10.000	0.250	NA	N	NA
2748800	2748801	CJJHB9313_1312	CJJHB9313_1311			FALSE	0.582	-3.000	0.005	NA		NA
2748801	2748802	CJJHB9313_1311	CJJHB9313_1310			TRUE	0.623	-7.000	0.007	NA		NA
2748802	2748803	CJJHB9313_1310	CJJHB9313_1309			TRUE	0.625	-3.000	0.012	NA		NA
2748803	2748804	CJJHB9313_1309	CJJHB9313_1308			TRUE	0.839	31.000	0.600	NA		NA
2748804	2748805	CJJHB9313_1308	CJJHB9313_1307			TRUE	0.996	21.000	0.667	0.001	Y	NA
2748805	2748806	CJJHB9313_1307	CJJHB9313_1306			TRUE	0.951	-3.000	1.000	NA		NA
2748806	2748807	CJJHB9313_1306	CJJHB9313_1305			TRUE	0.657	-7.000	0.013	NA		NA
2748807	2748808	CJJHB9313_1305	CJJHB9313_1304			TRUE	0.971	2.000	0.678	1.000		NA
2748808	2748809	CJJHB9313_1304	CJJHB9313_1303		dcd	FALSE	0.267	49.000	0.014	1.000		NA
2748810	2748811	CJJHB9313_1302	CJJHB9313_1301	accB	accC	TRUE	0.995	2.000	0.071	0.004	Y	NA
2748813	2748814	CJJHB9313_1299	CJJHB9313_1298	gltX		TRUE	0.830	2.000	0.021	1.000	N	NA
2748814	2748815	CJJHB9313_1298	CJJHB9313_1297		upp	FALSE	0.587	-3.000	0.008	1.000	N	NA
2748815	2748816	CJJHB9313_1297	CJJHB9313_1295	upp		TRUE	0.753	6.000	0.005	NA		NA
2748817	2748818	CJJHB9313_1296	CJJHB9313_1294			TRUE	0.997	11.000	0.647	0.006	Y	NA
2748818	2748819	CJJHB9313_1294	CJJHB9313_1291			FALSE	0.532	454.000	0.000	0.073	N	NA
2748820	2748821	CJJHB9313_1290	CJJHB9313_1289			TRUE	0.792	-25.000	0.031	NA		NA
2748821	2748822	CJJHB9313_1289	CJJHB9313_1288			TRUE	0.877	0.000	0.060	NA		NA
2748822	2748823	CJJHB9313_1288	CJJHB9313_1287			FALSE	0.298	70.000	0.044	1.000		NA
2748823	2748824	CJJHB9313_1287	CJJHB9313_1286			TRUE	0.964	-13.000	0.431	NA	Y	NA
2748824	2748825	CJJHB9313_1286	CJJHB9313_1285			TRUE	0.793	-3.000	0.005	NA	Y	NA
2748825	2748826	CJJHB9313_1285	CJJHB9313_1284		pyrH	FALSE	0.212	52.000	0.002	1.000	N	NA
2748826	2748827	CJJHB9313_1284	CJJHB9313_1283	pyrH	rpoZ	TRUE	0.643	11.000	0.004	1.000	N	NA
2748827	2748828	CJJHB9313_1283	CJJHB9313_1282	rpoZ		TRUE	0.855	-16.000	0.018	1.000	Y	NA
2748828	2748829	CJJHB9313_1282	CJJHB9313_1281		tyrS	TRUE	0.785	12.000	0.045	1.000	N	NA
2748829	2748830	CJJHB9313_1281	CJJHB9313_1280	tyrS		FALSE	0.535	-3.000	0.003	1.000		NA
2748830	2748831	CJJHB9313_1280	CJJHB9313_1279			TRUE	0.832	0.000	0.034	1.000		NA
2748831	2748832	CJJHB9313_1279	CJJHB9313_1278			TRUE	0.656	-3.000	0.020	1.000	N	NA
2748832	2748833	CJJHB9313_1278	CJJHB9313_1277			FALSE	0.121	120.000	0.009	1.000	N	NA
2748833	2748834	CJJHB9313_1277	CJJHB9313_1276			TRUE	0.999	3.000	0.951	0.001	Y	NA
2748834	2748835	CJJHB9313_1276	CJJHB9313_1275		cybH	TRUE	0.990	11.000	0.270	0.053	Y	NA
2748835	2748836	CJJHB9313_1275	CJJHB9313_1273	cybH		TRUE	0.860	30.000	0.277	1.000	Y	NA
2748837	2748838	CJJHB9313_1274	CJJHB9313_1272	recR		TRUE	0.751	0.000	0.011	1.000	N	NA
2748838	2748839	CJJHB9313_1272	CJJHB9313_1271			TRUE	0.953	-3.000	0.448	1.000	Y	NA
2748841	2748842	CJJHB9313_1269	CJJHB9313_1268			FALSE	0.121	252.000	0.000	NA		NA
2748843	2748844	CJJHB9313_1267	CJJHB9313_1265			TRUE	0.884	18.000	0.429	NA		NA
2748845	2748846	CJJHB9313_1266	CJJHB9313_1264			FALSE	0.213	58.000	0.006	NA		NA
2748846	2748847	CJJHB9313_1264	CJJHB9313_1263			TRUE	0.589	-3.000	0.002	NA	N	NA
2748847	2748848	CJJHB9313_1263	CJJHB9313_1262			FALSE	0.169	70.000	0.007	1.000	N	NA
2748848	2748849	CJJHB9313_1262	CJJHB9313_1261			TRUE	0.878	-10.000	0.149	NA		NA
2748849	2748850	CJJHB9313_1261	CJJHB9313_1260		purD	TRUE	0.651	-3.000	0.017	NA		NA
2748850	2748851	CJJHB9313_1260	CJJHB9313_1259	purD		FALSE	0.120	240.000	0.000	NA		NA
2748851	2748852	CJJHB9313_1259	CJJHB9313_1258			FALSE	0.129	86.000	0.002	NA		NA
2748852	2748853	CJJHB9313_1258	CJJHB9313_1257			TRUE	0.758	4.000	0.002	NA		NA
2748854	2748855	CJJHB9313_1256	CJJHB9313_1255		uvrC	TRUE	0.682	-7.000	0.018	NA		NA
2748855	2748856	CJJHB9313_1255	CJJHB9313_1253	uvrC		TRUE	0.775	2.000	0.005	NA		NA
2748857	2748858	CJJHB9313_1254	CJJHB9313_1252		hemE	TRUE	0.641	-3.000	0.017	1.000	N	NA
2748858	2748859	CJJHB9313_1252	CJJHB9313_1251	hemE		FALSE	0.119	180.000	0.004	NA		NA
2748859	2748860	CJJHB9313_1251	CJJHB9313_1250			TRUE	0.670	56.000	0.400	NA		NA
2748862	2748863	CJJHB9313_1249	CJJHB9313_1247	pdxA	pdxJ	TRUE	0.993	-19.000	0.048	0.001	Y	NA
2748865	2748866	CJJHB9313_1246	CJJHB9313_1244			TRUE	0.589	-3.000	0.012	1.000		NA
2748866	2748867	CJJHB9313_1244	CJJHB9313_1243		glyS	FALSE	0.585	-3.000	0.008	1.000	N	NA
2748867	2748868	CJJHB9313_1243	CJJHB9313_1242	glyS		FALSE	0.200	56.000	0.006	1.000		NA
2748868	2748869	CJJHB9313_1242	CJJHB9313_1241			TRUE	0.904	-3.000	0.364	NA		NA
2748869	2748870	CJJHB9313_1241	CJJHB9313_1240			TRUE	0.930	10.000	0.250	NA		NA
2748870	2748871	CJJHB9313_1240	CJJHB9313_1239			TRUE	0.837	7.000	0.028	1.000	N	NA
2748871	2748872	CJJHB9313_1239	CJJHB9313_1238			TRUE	0.863	16.000	0.282	1.000	N	NA
2748873	2748874	CJJHB9313_1237	CJJHB9313_1236			FALSE	0.518	76.000	0.294	1.000	N	NA
2748874	2748875	CJJHB9313_1236	CJJHB9313_1235			TRUE	0.968	-3.000	0.824	1.000	Y	NA
2748876	2748877	CJJHB9313_1233	CJJHB9313_1232			TRUE	0.770	11.000	0.031	1.000		NA
2748878	2748879	CJJHB9313_1231	CJJHB9313_1230			TRUE	0.972	-7.000	0.846	1.000	Y	NA
2748880	2748881	CJJHB9313_1229	CJJHB9313_1228	groL	groS	TRUE	0.926	108.000	0.356	0.011	Y	NA
2748882	2748883	CJJHB9313_1227	CJJHB9313_1226		ribE	TRUE	0.737	9.000	0.004	NA		NA
2748883	2748884	CJJHB9313_1226	CJJHB9313_1225	ribE		TRUE	0.697	-36.000	0.011	NA		NA
2748884	2748885	CJJHB9313_1225	CJJHB9313_1223			TRUE	0.776	2.000	0.005	NA		NA
2748887	2748888	CJJHB9313_1222	CJJHB9313_1221			TRUE	0.963	3.000	0.404	NA		NA
2748888	2748889	CJJHB9313_1221	CJJHB9313_1220			TRUE	0.852	4.000	0.031	1.000		NA
2748890	2748891	CJJHB9313_1219	CJJHB9313_1218			TRUE	0.737	9.000	0.010	1.000		NA
2748892	2748893	CJJHB9313_1217	CJJHB9313_1216		ftsY	TRUE	0.706	0.000	0.003	1.000	N	NA
2748893	2748894	CJJHB9313_1216	CJJHB9313_1215	ftsY	radA	TRUE	0.972	0.000	0.015	0.021	N	NA
2748894	2748895	CJJHB9313_1215	CJJHB9313_1214	radA	atpB	FALSE	0.161	69.000	0.003	1.000	N	NA
2748895	2748896	CJJHB9313_1214	CJJHB9313_1213	atpB		TRUE	0.604	-3.000	0.009	NA		NA
2748897	2748898	CJJHB9313_1212	CJJHB9313_1211	metF	metE	TRUE	0.994	10.000	0.050	0.002	Y	NA
2748898	2748899	CJJHB9313_1211	CJJHB9313_1210	metE		TRUE	0.646	12.000	0.006	NA	N	NA
2748899	2748900	CJJHB9313_1210	CJJHB9313_1209			TRUE	0.846	10.000	0.043	NA		NA
2748900	2748901	CJJHB9313_1209	CJJHB9313_1208		luxS	TRUE	0.610	312.000	0.000	0.021		NA
2748902	2748903	CJJHB9313_1207	CJJHB9313_1206			TRUE	0.745	0.000	0.011	1.000	N	NA
2748903	2748904	CJJHB9313_1206	CJJHB9313_1205			TRUE	0.704	10.000	0.007	1.000	N	NA
2748908	2748909	CJJHB9313_1201	CJJHB9313_1200			TRUE	0.884	121.000	0.444	0.010		NA
2748909	2748910	CJJHB9313_1200	CJJHB9313_1199			TRUE	0.985	18.000	0.556	0.010		NA
2748910	2748911	CJJHB9313_1199	CJJHB9313_1198		gidA	FALSE	0.115	88.000	0.004	1.000		NA
2748911	2748912	CJJHB9313_1198	CJJHB9313_1197	gidA		TRUE	0.744	1.000	0.003	1.000	N	NA
2748912	2748913	CJJHB9313_1197	CJJHB9313_1196		petA	FALSE	0.308	91.000	0.083	1.000	N	NA
2748913	2748914	CJJHB9313_1196	CJJHB9313_1195	petA		TRUE	0.997	2.000	0.093	0.002	Y	NA
2748914	2748915	CJJHB9313_1195	CJJHB9313_1194			TRUE	0.992	-3.000	0.103	0.002	Y	NA
2748915	2748916	CJJHB9313_1194	CJJHB9313_1193			FALSE	0.287	128.000	0.087	1.000	N	NA
2748916	2748917	CJJHB9313_1193	CJJHB9313_1192		rpsB	FALSE	0.109	116.000	0.003	1.000	N	NA
2748917	2748918	CJJHB9313_1192	CJJHB9313_1191	rpsB	tsf	TRUE	0.982	0.000	0.748	1.000	Y	NA
2748918	2748919	CJJHB9313_1191	CJJHB9313_1190	tsf		TRUE	0.657	13.000	0.019	1.000	N	NA
2748919	2748920	CJJHB9313_1190	CJJHB9313_1189		fliR	TRUE	0.768	-13.000	0.032	1.000	N	NA
2748920	2748921	CJJHB9313_1189	CJJHB9313_1188	fliR		FALSE	0.268	57.000	0.017	NA		NA
2748921	2748922	CJJHB9313_1188	CJJHB9313_1187			TRUE	0.767	3.000	0.002	NA		NA
2748922	2748923	CJJHB9313_1187	CJJHB9313_1186			TRUE	0.779	2.000	0.009	1.000	N	NA
2748923	2748924	CJJHB9313_1186	CJJHB9313_1185		argS	TRUE	0.644	12.000	0.011	1.000	N	NA
2748925	2748926	CJJHB9313_1184	CJJHB9313_1183			TRUE	0.996	0.000	0.869	0.072	Y	NA
2748927	2748928	CJJHB9313_1182	CJJHB9313_1181			TRUE	0.705	10.000	0.010	1.000		NA
2748928	2748929	CJJHB9313_1181	CJJHB9313_1180			FALSE	0.147	164.000	0.015	NA		NA
2748929	2748930	CJJHB9313_1180	CJJHB9313_1179			TRUE	0.847	11.000	0.070	NA		NA
2748930	2748931	CJJHB9313_1179	CJJHB9313_1177			FALSE	0.278	81.000	0.043	NA		NA
2748933	2748934	CJJHB9313_1176	CJJHB9313_1175			TRUE	0.810	-3.000	0.083	NA		NA
2748934	2748935	CJJHB9313_1175	CJJHB9313_1174			FALSE	0.305	70.000	0.037	NA		NA
2748935	2748936	CJJHB9313_1174	CJJHB9313_1173			FALSE	0.329	75.000	0.059	NA		NA
2748936	2748937	CJJHB9313_1173	CJJHB9313_1172			TRUE	0.793	-10.000	0.053	1.000		NA
2748937	2748938	CJJHB9313_1172	CJJHB9313_1171			TRUE	0.989	0.000	0.067	0.004		NA
2748938	2748939	CJJHB9313_1171	CJJHB9313_1169			FALSE	0.305	72.000	0.042	NA		NA
2748940	2748941	CJJHB9313_1170	CJJHB9313_1168		rho	TRUE	0.779	4.000	0.009	1.000	N	NA
2748942	2748943	CJJHB9313_1167	CJJHB9313_1166		ccoS	TRUE	0.967	-3.000	0.713	NA	Y	NA
2748945	2748946	CJJHB9313_1164	CJJHB9313_1163		rfaD	TRUE	0.909	1.000	0.093	1.000	N	NA
2748946	2748947	CJJHB9313_1163	CJJHB9313_1162	rfaD		TRUE	0.988	-7.000	0.096	0.009	Y	NA
2748947	2748948	CJJHB9313_1162	CJJHB9313_1160		gmhA	TRUE	0.847	-3.000	0.142	1.000	N	NA
2748951	2748952	CJJHB9313_1159	CJJHB9313_1157			FALSE	0.583	-12.000	0.000	1.000		NA
2748952	2748953	CJJHB9313_1157	CJJHB9313_1156			TRUE	0.981	-3.000	0.026	0.006	Y	NA
2748953	2748954	CJJHB9313_1156	CJJHB9313_1155			TRUE	0.912	-3.000	0.124	1.000	Y	NA
2748954	2748955	CJJHB9313_1155	CJJHB9313_1154			TRUE	0.892	1.000	0.056	NA		NA
2748957	2748958	CJJHB9313_1153	CJJHB9313_1151			FALSE	0.118	210.000	0.000	NA		NA
2748958	2748959	CJJHB9313_1151	CJJHB9313_1150			TRUE	0.971	4.000	0.667	NA		NA
2748959	2748960	CJJHB9313_1150	CJJHB9313_1149			FALSE	0.255	50.000	0.007	NA		NA
2748960	2748961	CJJHB9313_1149	CJJHB9313_1148			TRUE	0.883	-3.000	0.050	NA	Y	NA
2748961	2748962	CJJHB9313_1148	CJJHB9313_1147		rfaC	TRUE	0.943	-10.000	0.231	1.000	Y	NA
2748963	2748964	CJJHB9313_1146	CJJHB9313_1145		galE	FALSE	0.441	58.000	0.086	1.000	N	NA
2748964	2748965	CJJHB9313_1145	CJJHB9313_1144	galE		TRUE	0.819	-6.000	0.086	1.000	N	NA
2748965	2748966	CJJHB9313_1144	CJJHB9313_1143			TRUE	0.861	-3.000	0.179	1.000	N	NA
2748966	2748967	CJJHB9313_1143	CJJHB9313_1142			TRUE	0.947	-7.000	0.267	NA	Y	NA
2748967	2748968	CJJHB9313_1142	CJJHB9313_1141			TRUE	0.946	-12.000	0.208	NA	Y	NA
2748968	2748969	CJJHB9313_1141	CJJHB9313_1140			TRUE	0.955	4.000	0.375	1.000		NA
2748969	2748970	CJJHB9313_1140	CJJHB9313_1139			TRUE	0.834	10.000	0.045	1.000		NA
2748970	2748971	CJJHB9313_1139	CJJHB9313_1138			TRUE	0.922	-7.000	0.128	1.000	Y	NA
2748971	2748972	CJJHB9313_1138	CJJHB9313_1137			TRUE	0.825	-13.000	0.074	1.000		NA
2748972	2748973	CJJHB9313_1137	CJJHB9313_1136			FALSE	0.323	110.000	0.105	NA		NA
2748973	2748974	CJJHB9313_1136	CJJHB9313_1135			FALSE	0.158	96.000	0.016	NA		NA
2748974	2748975	CJJHB9313_1135	CJJHB9313_1134			TRUE	0.963	2.000	0.133	1.000	Y	NA
2748975	2748976	CJJHB9313_1134	CJJHB9313_1133			TRUE	0.930	0.000	0.242	1.000		NA
2748976	2748977	CJJHB9313_1133	CJJHB9313_1132			FALSE	0.247	146.000	0.062	1.000		NA
2748977	2748978	CJJHB9313_1132	CJJHB9313_1131		prmA	TRUE	0.762	23.000	0.146	1.000	N	NA
2748978	2748979	CJJHB9313_1131	CJJHB9313_1130	prmA		TRUE	0.942	4.000	0.217	1.000	N	NA
2748979	2748980	CJJHB9313_1130	CJJHB9313_1129		psd	TRUE	0.751	-3.000	0.043	1.000	N	NA
2748980	2748981	CJJHB9313_1129	CJJHB9313_1127	psd		TRUE	0.973	10.000	0.466	1.000	Y	NA
2748983	2748984	CJJHB9313_1126	CJJHB9313_1125	msrB		TRUE	0.891	3.000	0.041	NA	N	NA
2748984	2748985	CJJHB9313_1125	CJJHB9313_1124			FALSE	0.510	82.000	0.286	NA	N	NA
2748986	2748987	CJJHB9313_1123	CJJHB9313_1122	aat	clpA	TRUE	0.924	-25.000	0.087	1.000	Y	NA
2748987	2748988	CJJHB9313_1122	CJJHB9313_1121	clpA	clpS	TRUE	0.928	-3.000	0.596	NA		NA
2748988	2748989	CJJHB9313_1121	CJJHB9313_1120	clpS		TRUE	0.810	0.000	0.024	NA		NA
