Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
46261	46262	Cj0341c	Cj0342c	Cj0341c	uvrA	TRUE	0.780	5.000	0.002	NA		0.159
46262	46263	Cj0342c	Cj0343c	uvrA	Cj0343c	FALSE	0.107	73.000	0.003	1.000		0.037
46264	46265	Cj0344	Cj0345	Cj0344	trpE	FALSE	0.080	165.000	0.016	NA		0.207
46265	46266	Cj0345	Cj0346	trpE	trpD	TRUE	0.989	-3.000	0.019	0.002	Y	0.954
46266	46267	Cj0346	Cj0347	trpD	trpF	TRUE	0.893	-13.000	0.052	1.000	Y	0.843
46267	46268	Cj0347	Cj0348	trpF	trpB	TRUE	0.995	-3.000	0.375	0.003	Y	0.406
46268	46269	Cj0348	Cj0349	trpB	trpA	TRUE	0.991	-7.000	0.248	0.002	Y	0.246
46269	46270	Cj0349	Cj0350	trpA	Cj0350	FALSE	0.119	71.000	0.017	NA		-0.027
46270	46271	Cj0350	Cj0351	Cj0350	fliN	TRUE	0.986	0.000	0.625	NA		0.763
46271	46272	Cj0351	Cj0352	fliN	Cj0352	TRUE	0.983	1.000	0.531	NA		0.583
46273	46274	Cj0353c	Cj0354c	Cj0353c	fdxB	TRUE	0.981	0.000	0.806	1.000		0.141
46274	46275	Cj0354c	Cj0355c	fdxB	Cj0355c	FALSE	0.344	113.000	0.200	1.000		0.387
46275	46276	Cj0355c	Cj0356c	Cj0355c	Cj0356c	FALSE	0.121	79.000	0.043	1.000	N	-0.396
46276	46277	Cj0356c	Cj0357c	Cj0356c	Cj0357c	TRUE	0.603	-15.000	0.040	1.000		0.069
46278	46279	Cj0358	Cj0360	Cj0358	Cj0360	FALSE	0.066	94.000	0.004	1.000	N	-0.026
46279	46280	Cj0360	Cj0361	Cj0360	lspA	TRUE	0.884	-7.000	0.042	1.000	N	0.693
46280	46281	Cj0361	Cj0362	lspA	Cj0362	TRUE	0.644	-16.000	0.020	1.000		0.477
46284	46285	Cj0365c	Cj0366c	Cj0365c	Cj0366c	TRUE	0.980	-7.000	0.241	0.041	N	0.475
46285	46286	Cj0366c	Cj0367c	Cj0366c	Cj0367c	TRUE	0.991	0.000	0.945	1.000	N	0.925
46286	46287	Cj0367c	Cj0368c	Cj0367c	Cj0368c	FALSE	0.183	95.000	0.145	1.000		-0.547
46287	46288	Cj0368c	Cj0369c	Cj0368c	Cj0369c	TRUE	0.952	-13.000	0.818	1.000		0.332
46289	46290	Cj0370	Cj0371	rpsU	Cj0371	FALSE	0.085	120.000	0.012	NA		0.232
46290	46291	Cj0371	Cj0372	Cj0371	Cj0372	TRUE	0.984	10.000	0.763	NA		0.543
46291	46292	Cj0372	Cj0373	Cj0372	Cj0373	TRUE	0.953	3.000	0.118	1.000	N	0.521
46292	46293	Cj0373	Cj0374	Cj0373	Cj0374	TRUE	0.807	-10.000	0.021	NA		0.726
46293	46294	Cj0374	Cj0375	Cj0374	Cj0375	TRUE	0.841	9.000	0.005	NA		0.445
46294	46295	Cj0375	Cj0376	Cj0375	Cj0376	TRUE	0.919	11.000	0.105	NA		0.526
46295	46296	Cj0376	Cj0377	Cj0376	Cj0377	TRUE	0.943	0.000	0.097	NA		0.585
46297	46298	Cj0378c	Cj0379c	Cj0378c	Cj0379c	TRUE	0.996	0.000	0.790	0.057		0.967
46298	46299	Cj0379c	Cj0380c	Cj0379c	Cj0380c	FALSE	0.226	56.000	0.013	NA		0.204
46299	46300	Cj0380c	Cj0381c	Cj0380c	pyrF	TRUE	0.560	-3.000	0.005	NA		-0.161
46300	46301	Cj0381c	Cj0382c	pyrF	nusB	TRUE	0.811	-3.000	0.023	1.000	N	0.279
46301	46302	Cj0382c	Cj0383c	nusB	ribH	TRUE	0.825	0.000	0.045	1.000	N	-0.091
46302	46303	Cj0383c	Cj0384c	ribH	kdsA	TRUE	0.810	-3.000	0.027	1.000	N	0.199
46303	46304	Cj0384c	Cj0385c	kdsA	Cj0385c	FALSE	0.522	-3.000	0.005	NA		-0.222
46305	46306	Cj0386	Cj0387	Cj0386	aroK	FALSE	0.379	-13.000	0.007	1.000		-0.150
46306	46307	Cj0387	Cj0388	aroK	trpS	TRUE	0.868	-3.000	0.033	1.000	N	0.413
46307	46308	Cj0388	Cj0389	trpS	serS	TRUE	0.967	11.000	0.010	0.062	Y	0.599
46308	46309	Cj0389	Cj0390	serS	Cj0390	TRUE	0.566	10.000	0.014	1.000		-0.377
46310	46311	Cj0391c	Cj0392c	Cj0391c	pyk	FALSE	0.114	98.000	0.037	NA		-0.055
46311	46312	Cj0392c	Cj0393c	pyk	Cj0393c	TRUE	0.915	49.000	0.073	0.002		0.640
46312	46313	Cj0393c	Cj0394c	Cj0393c	Cj0394c	FALSE	0.101	119.000	0.007	1.000		0.361
46313	46314	Cj0394c	Cj0395c	Cj0394c	Cj0395c	TRUE	0.710	-13.000	0.003	NA		0.738
46314	46315	Cj0395c	Cj0396c	Cj0395c	Cj0396c	TRUE	0.966	-3.000	0.667	NA		0.048
46315	46316	Cj0396c	Cj0397c	Cj0396c	Cj0397c	TRUE	0.896	-3.000	0.057	NA		0.457
46317	46318	Cj0398	Cj0399	gatC	Cj0399	FALSE	0.288	68.000	0.003	1.000		0.672
46318	46319	Cj0399	Cj0400	Cj0399	fur	TRUE	0.923	2.000	0.023	1.000		0.784
46319	46320	Cj0400	Cj0401	fur	lysS	TRUE	0.887	1.000	0.022	1.000	N	0.464
46320	46321	Cj0401	Cj0402	lysS	glyA	TRUE	0.882	-3.000	0.044	1.000	N	0.430
46321	46322	Cj0402	Cj0403	glyA	Cj0403	TRUE	0.965	-3.000	0.271	NA		0.727
46322	46323	Cj0403	Cj0404	Cj0403	Cj0404	TRUE	0.921	14.000	0.387	NA		0.174
46323	46324	Cj0404	Cj0405	Cj0404	aroE	TRUE	0.870	-3.000	0.020	NA		0.631
46326	46327	Cj0407	Cj0408	lgt	frdC	FALSE	0.183	70.000	0.010	1.000	N	0.321
46327	46328	Cj0408	Cj0409	frdC	frdA	TRUE	0.980	-16.000	0.128	0.004	Y	0.824
46328	46329	Cj0409	Cj0410	frdA	frdB	TRUE	0.993	-7.000	0.153	0.004	Y	0.912
46329	46330	Cj0410	Cj0411	frdB	Cj0411	FALSE	0.405	28.000	0.022	1.000		0.028
46330	46331	Cj0411	Cj0412	Cj0411	Cj0412	TRUE	0.988	-10.000	0.750	0.017		0.208
46331	46332	Cj0412	Cj0413	Cj0412	Cj0413	TRUE	0.933	0.000	0.222	1.000		-0.050
46332	46333	Cj0413	Cj0414	Cj0413	Cj0414	FALSE	0.356	136.000	0.182	1.000		0.553
46333	46334	Cj0414	Cj0415	Cj0414	Cj0415	TRUE	0.998	2.000	0.500	0.002		0.945
46334	46335	Cj0415	Cj0416	Cj0415	Cj0416	TRUE	0.584	171.000	0.667	NA		0.587
46335	46336	Cj0416	Cj0417	Cj0416	Cj0417	TRUE	0.957	20.000	0.667	NA		0.936
46338	46339	Cj0419	Cj0420	Cj0419	Cj0420	FALSE	0.047	74.000	0.017	NA		-0.606
46340	46341	Cj0421c	Cj0422c	Cj0421c	Cj0422c	TRUE	0.695	62.000	0.333	NA		0.559
46342	46343	Cj0423	Cj0424	Cj0423	Cj0424	TRUE	0.978	9.000	0.400	NA		0.574
46343	46344	Cj0424	Cj0425	Cj0424	Cj0425	TRUE	0.958	13.000	0.400	NA		0.689
46344	46345	Cj0425	Cj0426	Cj0425	Cj0426	FALSE	0.118	130.000	0.007	NA		0.503
46345	46346	Cj0426	Cj0427	Cj0426	Cj0427	TRUE	0.783	-10.000	0.010	NA		0.787
46346	46347	Cj0427	Cj0428	Cj0427	Cj0428	TRUE	0.824	75.000	1.000	NA		0.687
46349	46350	Cj0430	Cj0431	Cj0430	Cj0431	TRUE	0.929	-7.000	0.237	NA		0.388
46350	408146	Cj0431	Cjr04	Cj0431	rrs	FALSE	0.080	586.000	0.000	NA		NA
408146	399876	Cjr04	Cjp04	rrs	tRNA-Ala	FALSE	0.103	105.000	0.000	NA		NA
399876	399877	Cjp04	Cjp05	tRNA-Ala	tRNA-Ile	TRUE	0.808	9.000	0.000	NA		NA
399877	407409	Cjp05	Cjr05	tRNA-Ile	rrl	FALSE	0.080	542.000	0.000	NA		NA
407409	2166154	Cjr05	Cjr06	rrl		FALSE	0.079	284.000	0.000	NA		NA
46351	46352	Cj0432c	Cj0433c	murD	mraY	TRUE	0.997	0.000	0.647	0.007	Y	0.319
46353	46354	Cj0434	Cj0435	pgm	fabG	FALSE	0.100	72.000	0.018	1.000	N	-0.178
46354	46355	Cj0435	Cj0436	fabG	Cj0436	TRUE	0.876	7.000	0.005	1.000		0.551
46355	46356	Cj0436	Cj0437	Cj0436	sdhA	FALSE	0.027	338.000	0.000	1.000		-0.439
46356	46357	Cj0437	Cj0438	sdhA	sdhB	TRUE	0.996	-3.000	0.279	0.004	Y	0.859
46357	46358	Cj0438	Cj0439	sdhB	sdhC	TRUE	0.982	4.000	0.175	1.000	Y	0.894
46360	46361	Cj0441	Cj0442	acpP	fabF	TRUE	0.851	27.000	0.066	1.000	Y	0.845
46361	46362	Cj0442	Cj0443	fabF	accA	TRUE	0.962	2.000	0.046	1.000	Y	0.694
46362	2166155	Cj0443	Cj0444	accA		FALSE	0.082	152.000	0.000	NA		NA
2166155	46363	Cj0444	Cj0447		Cj0447	FALSE	0.112	1043.000	0.000	NA		0.462
46364	46365	Cj0448c	Cj0449c	Cj0448c	Cj0449c	TRUE	0.938	10.000	0.077	NA		0.770
46365	46366	Cj0449c	Cj0450c	Cj0449c	rpmB	FALSE	0.043	185.000	0.004	NA		-0.021
46367	46368	Cj0451	Cj0452	rep	dnaQ	TRUE	0.937	-3.000	0.279	1.000	N	0.096
46368	5915096	Cj0452	Cjs02	dnaQ		FALSE	0.514	22.000	0.000	NA		NA
5915096	46369	Cjs02	Cj0453		thiC	FALSE	0.231	57.000	0.000	NA		NA
46370	46371	Cj0454c	Cj0455c	Cj0454c	Cj0455c	FALSE	0.438	122.000	0.448	NA		0.263
46371	46372	Cj0455c	Cj0456c	Cj0455c	Cj0456c	TRUE	0.985	-3.000	1.000	NA		0.451
46372	46373	Cj0456c	Cj0457c	Cj0456c	Cj0457c	TRUE	0.981	2.000	0.462	NA		0.558
46373	46374	Cj0457c	Cj0458c	Cj0457c	Cj0458c	FALSE	0.331	-16.000	0.029	NA		-0.598
46374	46375	Cj0458c	Cj0459c	Cj0458c	Cj0459c	TRUE	0.802	-3.000	0.033	NA		0.100
46378	46379	Cj0462	Cj0463	Cj0462	Cj0463	TRUE	0.942	0.000	0.130	1.000		0.409
46379	46380	Cj0463	Cj0464	Cj0463	recG	TRUE	0.810	-10.000	0.084	1.000		0.194
46382	46383	Cj0466	Cj0467	Cj0466	Cj0467	TRUE	0.754	16.000	0.048	NA	N	0.344
46383	46384	Cj0467	Cj0468	Cj0467	Cj0468	TRUE	0.997	-7.000	0.841	0.005	Y	0.603
46384	46385	Cj0468	Cj0469	Cj0468	Cj0469	TRUE	0.985	2.000	0.773	1.000	Y	-0.170
46385	399878	Cj0469	Cjp06	Cj0469	tRNA-Thr	FALSE	0.118	92.000	0.000	NA		NA
399878	399879	Cjp06	Cjp07	tRNA-Thr	tRNA-Tyr	FALSE	0.291	50.000	0.000	NA		NA
399879	399880	Cjp07	Cjp08	tRNA-Tyr	tRNA-Gly	TRUE	0.895	7.000	0.000	NA		0.657
399880	399881	Cjp08	Cjt1	tRNA-Gly	tRNA-Thr	FALSE	0.103	105.000	0.000	NA		NA
399881	46386	Cjt1	Cj0470	tRNA-Thr	tuf	FALSE	0.177	69.000	0.000	NA		NA
46386	46387	Cj0470	Cj0471	tuf	rpmG	TRUE	0.744	53.000	0.099	1.000	Y	0.774
46387	399882	Cj0471	Cjp09	rpmG	tRNA-Trp	TRUE	0.671	13.000	0.000	NA		NA
399882	46388	Cjp09	Cj0472	tRNA-Trp	secE	FALSE	0.557	19.000	0.000	NA		NA
46388	46389	Cj0472	Cj0473	secE	nusG	TRUE	0.989	10.000	0.843	1.000		0.951
46389	46390	Cj0473	Cj0474	nusG	rplK	TRUE	0.944	26.000	0.681	1.000	N	0.864
46390	46391	Cj0474	Cj0475	rplK	rplA	TRUE	0.975	55.000	0.838	0.041	Y	0.863
46391	46392	Cj0475	Cj0476	rplA	rplJ	TRUE	0.818	152.000	0.302	0.041	Y	0.884
46392	46393	Cj0476	Cj0477	rplJ	rplL	TRUE	0.994	21.000	0.884	0.031	Y	0.939
46393	46394	Cj0477	Cj0478	rplL	rpoB	FALSE	0.453	109.000	0.223	1.000		0.677
46394	46395	Cj0478	Cj0479	rpoB	rpoC	TRUE	0.997	-7.000	0.851	0.001		0.583
46397	3820325	Cj0481	Cj0482	Cj0481	uxaA'	TRUE	0.895	-3.000	0.091	1.000		NA
3820325	2166156	Cj0482	Cj0483	uxaA'	uxaA'	TRUE	0.992	-3.000	0.318	0.001		NA
2166156	46400	Cj0483	Cj0484	uxaA'	Cj0484	TRUE	0.953	12.000	0.095	1.000	Y	0.915
46400	46401	Cj0484	Cj0485	Cj0484	Cj0485	TRUE	0.790	42.000	0.250	1.000	N	0.571
46401	46402	Cj0485	Cj0486	Cj0485	Cj0486	TRUE	0.962	11.000	0.364	1.000	N	0.499
46402	46403	Cj0486	Cj0487	Cj0486	Cj0487	TRUE	0.889	-16.000	0.273	1.000		0.561
46403	46404	Cj0487	Cj0488	Cj0487	Cj0488	TRUE	0.906	1.000	0.053	NA		0.368
46404	3820326	Cj0488	Cj0489	Cj0488	ald'	TRUE	0.777	14.000	0.053	NA		NA
3820326	3820327	Cj0489	Cj0490	ald'	ald'	TRUE	0.839	36.000	0.044	0.022		NA
3820327	46407	Cj0490	Cj0491	ald'	rpsL	FALSE	0.047	328.000	0.000	1.000	N	-0.095
46407	46408	Cj0491	Cj0492	rpsL	rpsG	TRUE	0.965	70.000	0.620	0.006	Y	0.960
46408	46409	Cj0492	Cj0493	rpsG	fusA	TRUE	0.983	13.000	0.579	1.000	Y	0.907
46409	399883	Cj0493	Cjp10	fusA	tRNA-Arg	FALSE	0.418	29.000	0.000	NA		NA
399883	46410	Cjp10	Cj0494	tRNA-Arg	Cj0494	FALSE	0.432	18.000	0.000	NA		-0.082
46410	46411	Cj0494	Cj0495	Cj0494	Cj0495	TRUE	0.645	6.000	0.006	NA		-0.163
46411	46412	Cj0495	Cj0496	Cj0495	Cj0496	TRUE	0.724	-10.000	0.064	NA		-0.046
46412	46413	Cj0496	Cj0497	Cj0496	Cj0497	TRUE	0.745	-27.000	0.228	NA		0.194
46413	46414	Cj0497	Cj0498	Cj0497	trpC	TRUE	0.900	-3.000	0.044	1.000		0.543
46414	46415	Cj0498	Cj0499	trpC	Cj0499	TRUE	0.818	10.000	0.026	1.000	N	0.182
46415	46416	Cj0499	Cj0500	Cj0499	Cj0500	TRUE	0.607	-10.000	0.030	NA		-0.122
46416	2166157	Cj0500	Cj0501	Cj0500		FALSE	0.059	286.000	0.000	NA		0.075
46417	46418	Cj0503c	Cj0504c	hemH	Cj0504c	TRUE	0.752	-3.000	0.005	1.000		0.256
46418	46419	Cj0504c	Cj0505c	Cj0504c	Cj0505c	TRUE	0.953	5.000	0.117	1.000		0.527
46420	46421	Cj0506	Cj0507	alaS	maf	TRUE	0.775	0.000	0.015	NA	N	0.142
46421	46422	Cj0507	Cj0508	maf	pbpA	TRUE	0.689	-3.000	0.026	NA	N	-0.168
46423	46424	Cj0509c	Cj0510c	clpB	Cj0510c	FALSE	0.173	112.000	0.108	NA		-0.067
46425	46426	Cj0511	Cj0512	Cj0511	purC	TRUE	0.919	2.000	0.045	1.000	N	0.455
46426	46427	Cj0512	Cj0513	purC	Cj0513	TRUE	0.989	9.000	0.460	1.000	Y	0.697
46427	46428	Cj0513	Cj0514	Cj0513	purQ	TRUE	0.999	2.000	0.656	0.002	Y	0.862
46428	46429	Cj0514	Cj0515	purQ	Cj0515	TRUE	0.600	-28.000	0.038	NA		0.456
46429	46430	Cj0515	Cj0516	Cj0515	plsC	TRUE	0.917	-19.000	0.846	NA		0.120
46430	46431	Cj0516	Cj0517	plsC	crcB	TRUE	0.952	-6.000	0.038	0.098	N	0.418
46431	46432	Cj0517	Cj0518	crcB	htpG	FALSE	0.063	72.000	0.007	1.000	N	-0.272
46432	46433	Cj0518	Cj0519	htpG	Cj0519	FALSE	0.308	-3.000	0.007	NA	N	-0.704
46433	46434	Cj0519	Cj0520	Cj0519	Cj0520	TRUE	0.939	0.000	0.400	NA		-0.547
46434	46435	Cj0520	Cj0522	Cj0520	Cj0522	FALSE	0.246	121.000	0.200	NA		0.037
46435	46436	Cj0522	Cj0523	Cj0522	Cj0523	TRUE	0.975	12.000	0.000	0.001		0.672
46436	46437	Cj0523	Cj0524	Cj0523	Cj0524	FALSE	0.163	154.000	0.000	NA		0.823
46438	46439	Cj0525c	Cj0526c	pbpB	fliE	TRUE	0.965	7.000	0.303	1.000	N	0.310
46439	46440	Cj0526c	Cj0527c	fliE	flgC	TRUE	0.996	7.000	0.271	0.008	Y	0.561
46440	46441	Cj0527c	Cj0528c	flgC	flgB	TRUE	0.986	10.000	0.804	1.000	Y	0.179
46441	46442	Cj0528c	Cj0529c	flgB	Cj0529c	FALSE	0.035	81.000	0.005	NA		-0.414
46443	46444	Cj0530	Cj0531	Cj0530	icd	FALSE	0.096	117.000	0.011	NA		0.316
46444	46445	Cj0531	Cj0532	icd	mdh	TRUE	0.938	-3.000	0.025	1.000	Y	0.809
46445	46446	Cj0532	Cj0533	mdh	sucC	TRUE	0.949	1.000	0.022	1.000	Y	0.692
46446	46447	Cj0533	Cj0534	sucC	sucD	TRUE	0.996	10.000	0.169	0.002	Y	0.856
46447	46448	Cj0534	Cj0535	sucD	oorD	TRUE	0.933	15.000	0.097	1.000	Y	0.806
46448	46449	Cj0535	Cj0536	oorD	oorA	TRUE	0.997	9.000	0.316	0.003	Y	0.864
46449	46450	Cj0536	Cj0537	oorA	oorB	TRUE	0.999	1.000	0.771	0.003	Y	0.932
46450	46451	Cj0537	Cj0538	oorB	oorC	TRUE	0.997	-3.000	0.324	0.003	Y	0.911
46451	46452	Cj0538	Cj0539	oorC	Cj0539	FALSE	0.107	139.000	0.083	NA		-0.279
46452	46453	Cj0539	Cj0540	Cj0539	Cj0540	TRUE	0.985	3.000	0.514	NA		0.768
46453	46454	Cj0540	Cj0541	Cj0540	Cj0541	TRUE	0.838	14.000	0.030	NA		0.784
46454	46455	Cj0541	Cj0542	Cj0541	hemA	TRUE	0.961	0.000	0.051	1.000	Y	0.759
46455	46456	Cj0542	Cj0543	hemA	proS	TRUE	0.856	-16.000	0.040	0.059	N	0.146
46456	46457	Cj0543	Cj0544	proS	Cj0544	TRUE	0.620	-3.000	0.022	1.000		-0.353
46457	46458	Cj0544	Cj0545	Cj0544	hemC	TRUE	0.834	-3.000	0.013	1.000		0.487
46458	46459	Cj0545	Cj0546	hemC	Cj0546	TRUE	0.814	-3.000	0.009	NA	Y	0.004
46459	46460	Cj0546	Cj0547	Cj0546	flaG	FALSE	0.085	158.000	0.018	NA	N	0.242
46460	46461	Cj0547	Cj0548	flaG	fliD	TRUE	0.974	3.000	0.092	NA	Y	0.939
46461	46462	Cj0548	Cj0549	fliD	fliS	TRUE	0.997	12.000	0.608	0.005	Y	0.884
46462	46463	Cj0549	Cj0550	fliS	Cj0550	TRUE	0.651	-19.000	0.051	NA		0.378
46464	46465	Cj0551	Cj0552	efp	Cj0552	FALSE	0.020	160.000	0.002	NA		-0.428
46465	46466	Cj0552	Cj0553	Cj0552	Cj0553	TRUE	0.973	-13.000	0.939	NA		0.946
46466	46467	Cj0553	Cj0554	Cj0553	Cj0554	TRUE	0.965	10.000	0.202	NA		0.898
46467	46468	Cj0554	Cj0555	Cj0554	Cj0555	FALSE	0.042	119.000	0.014	NA		-0.218
46468	46469	Cj0555	Cj0556	Cj0555	Cj0556	TRUE	0.846	11.000	0.029	NA		0.445
46470	46471	Cj0557c	Cj0558c	Cj0557c	proA	TRUE	0.655	-3.000	0.003	NA		0.042
46472	46473	Cj0559	Cj0560	Cj0559	Cj0560	FALSE	0.027	181.000	0.011	1.000	N	-0.390
46475	46476	Cj0562	Cj0563	dnaB	Cj0563	FALSE	0.167	63.000	0.012	NA		0.129
46476	46477	Cj0563	Cj0564	Cj0563	Cj0564	TRUE	0.975	-9.000	1.000	NA		0.387
46477	2166159	Cj0564	Cj0565	Cj0564		FALSE	0.062	81.000	0.000	NA		-0.232
2166159	46478	Cj0565	Cj0566		Cj0566	FALSE	0.220	19.000	0.000	NA		-0.608
46478	46479	Cj0566	Cj0567	Cj0566	Cj0567	FALSE	0.516	11.000	0.000	NA		-0.277
46479	46480	Cj0567	Cj0568	Cj0567	Cj0568	FALSE	0.052	202.000	0.000	NA		-0.004
46480	46481	Cj0568	Cj0569	Cj0568	Cj0569	TRUE	0.705	6.000	0.000	NA		-0.101
46481	46482	Cj0569	Cj0570	Cj0569	Cj0570	TRUE	0.888	9.000	0.000	NA		0.644
46482	46483	Cj0570	Cj0571	Cj0570	Cj0571	TRUE	0.943	-3.000	0.133	NA		0.603
399916	399915	Cjp12	Cjp13	tRNA-Met	tRNA-Gln	FALSE	0.390	34.000	0.000	NA		NA
46484	46485	Cj0572	Cj0573	ribA	Cj0573	TRUE	0.756	12.000	0.004	1.000		0.434
46485	46486	Cj0573	Cj0574	Cj0573	ilvI	TRUE	0.658	18.000	0.004	1.000		0.469
46486	46487	Cj0574	Cj0575	ilvI	ilvH	TRUE	0.995	-3.000	0.249	0.002	Y	0.456
46487	46488	Cj0575	Cj0576	ilvH	lpxD	TRUE	0.890	-3.000	0.052	1.000	N	0.431
46489	46490	Cj0577c	Cj0578c	queA	mttB	TRUE	0.814	-7.000	0.036	NA	N	0.355
46490	46491	Cj0578c	Cj0579c	mttB	Cj0579c	TRUE	0.980	-7.000	0.535	NA	Y	0.535
46491	46492	Cj0579c	Cj0580c	Cj0579c	Cj0580c	FALSE	0.227	58.000	0.011	1.000	N	0.278
46493	46494	Cj0581	Cj0582	Cj0581	lysC	TRUE	0.929	2.000	0.051	1.000	N	0.527
46494	46495	Cj0582	Cj0583	lysC	Cj0583	TRUE	0.884	1.000	0.050	NA		0.204
46495	46496	Cj0583	Cj0584	Cj0583	Cj0584	TRUE	0.814	6.000	0.053	NA		-0.299
46496	46497	Cj0584	Cj0585	Cj0584	folP	TRUE	0.916	2.000	0.054	1.000		0.383
46497	46498	Cj0585	Cj0586	folP	ligA	TRUE	0.864	1.000	0.006	1.000	N	0.497
46498	46499	Cj0586	Cj0587	ligA	Cj0587	FALSE	0.479	-19.000	0.003	NA		0.374
46499	46500	Cj0587	Cj0588	Cj0587	tlyA	TRUE	0.572	-3.000	0.005	NA		-0.128
46500	46501	Cj0588	Cj0589	tlyA	ribF	TRUE	0.562	-34.000	0.029	1.000	N	0.463
46501	46502	Cj0589	Cj0590	ribF	Cj0590	TRUE	0.879	-13.000	0.051	1.000	Y	0.628
46503	46504	Cj0591c	Cj0592c	Cj0591c	Cj0592c	TRUE	0.958	-3.000	0.500	NA		0.056
46504	46505	Cj0592c	Cj0593c	Cj0592c	Cj0593c	FALSE	0.132	58.000	0.017	NA		-0.159
46505	46506	Cj0593c	Cj0594c	Cj0593c	Cj0594c	TRUE	0.834	11.000	0.033	NA		0.354
46506	46507	Cj0594c	Cj0595c	Cj0594c	nth	TRUE	0.956	-3.000	0.004	0.004	N	0.186
46508	46509	Cj0596	Cj0597	peb4cbf2	fba	TRUE	0.861	0.000	0.036	1.000	N	0.185
46509	46510	Cj0597	Cj0598	fba	Cj0598	FALSE	0.168	95.000	0.027	1.000		0.325
46510	46511	Cj0598	Cj0599	Cj0598	Cj0599	TRUE	0.907	-3.000	0.167	1.000		0.018
46511	46512	Cj0599	Cj0600	Cj0599	Cj0600	TRUE	0.680	-13.000	0.040	1.000	N	0.196
46513	46514	Cj0601c	Cj0602c	Cj0601c	Cj0602c	FALSE	0.426	51.000	0.160	1.000		-0.636
46514	46515	Cj0602c	Cj0603c	Cj0602c	dsbD	TRUE	0.947	-3.000	0.185	1.000		0.484
46516	46517	Cj0604	Cj0605	Cj0604	Cj0605	TRUE	0.904	9.000	0.000	1.000		0.809
46517	46518	Cj0605	Cj0606	Cj0605	Cj0606	FALSE	0.381	79.000	0.158	1.000		0.185
46518	46519	Cj0606	Cj0607	Cj0606	Cj0607	TRUE	0.986	0.000	0.258	0.096	N	0.410
46519	46520	Cj0607	Cj0608	Cj0607	Cj0608	TRUE	0.981	2.000	0.152	0.096	N	0.242
46521	46522	Cj0609c	Cj0610c	Cj0609c	Cj0610c	TRUE	0.818	-13.000	0.280	1.000		-0.277
46522	46523	Cj0610c	Cj0611c	Cj0610c	Cj0611c	TRUE	0.953	1.000	0.244	NA		0.228
46523	46524	Cj0611c	Cj0612c	Cj0611c	cft	FALSE	0.262	43.000	0.047	NA	N	-0.473
46525	46526	Cj0613	Cj0614	pstS	pstC	TRUE	0.962	10.000	0.079	NA	Y	0.765
46526	46527	Cj0614	Cj0615	pstC	pstA	TRUE	0.995	-3.000	0.485	0.004	Y	0.179
46527	46528	Cj0615	Cj0616	pstA	pstB	TRUE	0.994	-3.000	0.402	0.004	Y	0.180
46528	46529	Cj0616	Cj0617	pstB	Cj0617	FALSE	0.084	62.000	0.013	NA		-0.320
46529	46530	Cj0617	Cj0618	Cj0617	Cj0618	TRUE	0.911	-30.000	1.000	NA		0.186
46530	46531	Cj0618	Cj0619	Cj0618	Cj0619	FALSE	0.097	90.000	0.017	NA		0.081
46531	46532	Cj0619	Cj0620	Cj0619	Cj0620	TRUE	0.618	-24.000	0.085	NA		0.156
46532	46533	Cj0620	Cj0621	Cj0620	Cj0621	TRUE	0.736	42.000	0.211	NA		0.442
46533	46534	Cj0621	Cj0622	Cj0621	hypF	TRUE	0.602	-19.000	0.018	NA		0.529
46534	46535	Cj0622	Cj0623	hypF	hypB	TRUE	0.609	78.000	0.064	0.016	Y	-0.737
46535	46536	Cj0623	Cj0624	hypB	hypC	TRUE	0.988	0.000	0.463	NA	Y	0.745
46536	46537	Cj0624	Cj0625	hypC	hypD	TRUE	0.871	-16.000	0.123	NA	Y	0.450
46537	46538	Cj0625	Cj0626	hypD	hypE	TRUE	0.834	-3.000	0.019	1.000	Y	-0.056
46538	46539	Cj0626	Cj0627	hypE	hypA	TRUE	0.889	0.000	0.080	1.000		0.075
46539	46540	Cj0627	Cj0628	hypA	Cj0628	FALSE	0.073	360.000	0.000	NA		0.195
46542	46543	Cj0630c	Cj0631c	Cj0630c	Cj0631c	TRUE	0.802	-7.000	0.024	1.000	N	0.406
46544	46545	Cj0632	Cj0633	ilvC	Cj0633	TRUE	0.788	4.000	0.013	1.000		0.091
46545	46546	Cj0633	Cj0634	Cj0633	Cj0634	TRUE	0.815	-10.000	0.022	1.000		0.721
46546	46547	Cj0634	Cj0635	Cj0634	Cj0635	TRUE	0.877	-3.000	0.026	1.000	Y	0.100
46547	46548	Cj0635	Cj0636	Cj0635	Cj0636	FALSE	0.547	29.000	0.008	NA	N	0.614
46549	46550	Cj0637c	Cj0638c	mrsA	ppa	FALSE	0.185	41.000	0.006	1.000	N	-0.161
46550	46551	Cj0638c	Cj0639c	ppa	adk	TRUE	0.860	10.000	0.015	1.000	N	0.532
46551	46552	Cj0639c	Cj0640c	adk	aspS	TRUE	0.879	-3.000	0.025	1.000	N	0.580
46553	46554	Cj0641	Cj0642	Cj0641	recN	TRUE	0.852	0.000	0.066	1.000	N	-0.122
46554	46555	Cj0642	Cj0643	recN	Cj0643	FALSE	0.171	106.000	0.141	1.000	N	-0.422
