Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
833869	833870	CJE0415	CJE0416	cmeB	cmeA	TRUE	0.992	0	0.945	1	N	NA
833870	833871	CJE0416	CJE0417	cmeA		FALSE	0.505	94	0.145	1		NA
833871	833872	CJE0417	CJE0418			TRUE	0.98	-13	0.818	1		NA
833873	833874	CJE0419	CJE0420	rpsU		FALSE	0.122	120	0.012	NA		NA
833874	833875	CJE0420	CJE0421			TRUE	0.98	10	0.763	NA		NA
833875	833876	CJE0421	CJE0422			TRUE	0.948	3	0.118	1	N	NA
833876	833877	CJE0422	CJE0423			TRUE	0.732	-10	0.021	NA		NA
833877	833878	CJE0423	CJE0424			TRUE	0.725	9	0.005	NA		NA
833878	833879	CJE0424	CJE0425			TRUE	0.883	11	0.105	NA		NA
833879	833880	CJE0425	CJE0426			TRUE	0.936	0	0.097	NA		NA
833881	833882	CJE0427	CJE0428			TRUE	0.994	0	0.79	0.049		NA
833882	833883	CJE0428	CJE0429			FALSE	0.293	56	0.013	NA		NA
833883	833884	CJE0429	CJE0430		pyrF	FALSE	0.599	-18	0.005	NA		NA
833884	833885	CJE0430	CJE0431	pyrF	nusB	TRUE	0.797	-3	0.023	1	N	NA
833885	833886	CJE0431	CJE0432	nusB	ribH	TRUE	0.916	0	0.045	1	N	NA
833886	833887	CJE0432	CJE0433	ribH	kdsA	TRUE	0.812	-3	0.027	1	N	NA
833887	833888	CJE0433	CJE0434	kdsA		TRUE	0.72	-3	0.005	1		NA
833889	833890	CJE0435	CJE0436		aroK	TRUE	0.676	-13	0.002	1		NA
833890	833891	CJE0436	CJE0437	aroK	trpS	TRUE	0.714	-3	0.002	1	N	NA
833891	833892	CJE0437	CJE0438	trpS	serS	TRUE	0.895	11	0.01	0.059	Y	NA
833892	833893	CJE0438	CJE0439	serS		TRUE	0.775	10	0.014	1		NA
833894	833895	CJE0440	CJE0441		pyk	FALSE	0.248	98	0.037	NA		NA
833895	833896	CJE0441	CJE0442	pyk		TRUE	0.835	49	0.073	0.001		NA
833896	833897	CJE0442	CJE0443			FALSE	0.138	118	0.007	1		NA
833897	833898	CJE0443	CJE0444			TRUE	0.615	-13	0.003	NA		NA
833898	833899	CJE0444	CJE0445			TRUE	0.702	-3	0	NA		NA
833899	833900	CJE0445	CJE0446			TRUE	0.702	-3	0	NA		NA
833901	833902	CJE0447	CJE0448	gatC		FALSE	0.247	68	0.003	1		NA
833902	833903	CJE0448	CJE0449		fur	TRUE	0.877	2	0.023	1		NA
833903	833904	CJE0449	CJE0450	fur	lysS	TRUE	0.879	1	0.022	1	N	NA
833904	833905	CJE0450	CJE0451	lysS	glyA	TRUE	0.855	-3	0.044	1	N	NA
833905	833906	CJE0451	CJE0452	glyA		TRUE	0.943	-3	0.271	NA		NA
833906	833907	CJE0452	CJE0453			TRUE	0.931	14	0.387	NA		NA
833907	833908	CJE0453	CJE0454		aroE	TRUE	0.745	-3	0.02	NA		NA
833910	833911	CJE0456	CJE0457	lgt	frdC	FALSE	0.268	69	0.01	1	N	NA
833911	833912	CJE0457	CJE0458	frdC	frdA	TRUE	0.971	-16	0.128	0.004	Y	NA
833912	833913	CJE0458	CJE0459	frdA	frdB	TRUE	0.978	-7	0.153	0.004	Y	NA
833913	833914	CJE0459	CJE0460	frdB		FALSE	0.564	28	0.022	1		NA
833914	833915	CJE0460	CJE0461			TRUE	0.875	110	0.75	0.01		NA
833915	833916	CJE0461	CJE0462			TRUE	0.968	0	0.222	1		NA
833916	833917	CJE0462	CJE0463			FALSE	0.43	136	0.182	1		NA
833917	833918	CJE0463	CJE0464			TRUE	0.994	2	0.5	0.001		NA
833922	833923	CJE0468	CJE0469			FALSE	0.238	74	0.017	NA		NA
833924	833925	CJE0470	CJE0471			TRUE	0.754	61	0.333	NA		NA
833926	833927	CJE0472	CJE0473			FALSE	0.355	43	0	NA		NA
833927	833928	CJE0473	CJE0474			TRUE	0.992	0	1	NA		NA
833928	833929	CJE0474	CJE0475			FALSE	0.106	123	0.007	NA		NA
833929	833930	CJE0475	CJE0476			TRUE	0.68	-7	0.01	NA		NA
833930	833931	CJE0476	CJE0477			TRUE	0.876	77	1	NA		NA
833933	833934	CJE0479	CJE0480			TRUE	0.672	11	0	NA		NA
833934	833935	CJE0480	CJE0481			TRUE	0.935	-7	0.237	NA		NA
833935	833936	CJE0481	CJE_Cj16SB		rrsB	FALSE	0.079	462	0	NA		NA
833936	833937	CJE_Cj16SB	CJE_tRNA-Ala-2	rrsB		FALSE	0.141	105	0	NA		NA
833937	833938	CJE_tRNA-Ala-2	CJE_tRNA-Ile-2			TRUE	0.761	9	0	NA		NA
833938	833939	CJE_tRNA-Ile-2	CJE_Cj23SB		rrlB	FALSE	0.078	537	0	NA		NA
833939	3820336	CJE_Cj23SB	CJE_r02	rrlB		FALSE	0.086	245	0	NA		NA
833940	833941	CJE0482	CJE0483	murD	mraY	TRUE	0.996	0	0.647	0.007	Y	NA
833942	833943	CJE0484	CJE0485	pgm	fabG	FALSE	0.297	72	0.018	1	N	NA
833943	833944	CJE0485	CJE0486	fabG		TRUE	0.74	10	0.005	1		NA
833944	833945	CJE0486	CJE0487			FALSE	0.089	219	0	NA		NA
833945	833946	CJE0487	CJE0488		sdhA	FALSE	0.115	129	0	NA		NA
833946	833947	CJE0488	CJE0489	sdhA	sdhB	TRUE	0.986	-3	0.279	0.004	Y	NA
833947	833948	CJE0489	CJE0490	sdhB	sdhC	TRUE	0.965	4	0.175	NA	Y	NA
833950	833951	CJE0492	CJE0493		acpP	FALSE	0.455	19	0.003	NA		NA
833951	833952	CJE0493	CJE0494	acpP	fabF	TRUE	0.803	27	0.066	1	Y	NA
833952	833953	CJE0494	CJE0495	fabF	accA	TRUE	0.944	2	0.046	1	Y	NA
833953	833954	CJE0495	CJE0496	accA		FALSE	0.163	92	0	NA		NA
833954	833955	CJE0496	CJE0497			FALSE	0.182	83	0	NA		NA
833956	833957	CJE0498	CJE0499			TRUE	0.886	10	0.077	NA		NA
833957	833958	CJE0499	CJE0500		rpmB	FALSE	0.077	185	0.004	NA		NA
833959	833960	CJE0501	CJE0502	rpe		TRUE	0.733	66	0.279	1	N	NA
833960	833961	CJE0502	CJE0503		thiC	FALSE	0.108	175	0.007	1	N	NA
833962	833963	CJE0504	CJE0505			TRUE	0.96	-10	0.448	NA		NA
833963	833964	CJE0505	CJE0506			TRUE	0.985	-3	1	NA		NA
833964	833965	CJE0506	CJE0507			TRUE	0.98	2	0.462	NA		NA
833965	833966	CJE0507	CJE0508		miaB	TRUE	0.709	-37	0.029	NA		NA
833966	833967	CJE0508	CJE0509	miaB		TRUE	0.804	-3	0.033	NA		NA
833970	833971	CJE0512	CJE0513			TRUE	0.955	0	0.13	1		NA
833971	833972	CJE0513	CJE0514		recG	TRUE	0.887	-10	0.084	1		NA
833974	833975	CJE0516	CJE0517			TRUE	0.731	16	0.048	NA	N	NA
833975	833976	CJE0517	CJE0518			TRUE	0.994	-7	0.841	0.013	Y	NA
833976	833977	CJE0518	CJE0519			TRUE	0.993	2	0.773	1	Y	NA
833977	833978	CJE0519	CJE_tRNA-Thr-1			FALSE	0.128	115	0	NA		NA
833978	833979	CJE_tRNA-Thr-1	CJE_tRNA-Tyr-1			FALSE	0.321	51	0	NA		NA
833979	833980	CJE_tRNA-Tyr-1	CJE_tRNA-Gly-1			TRUE	0.774	7	0	NA		NA
833980	833981	CJE_tRNA-Gly-1	CJE_tRNA-Thr-2			FALSE	0.145	102	0	NA		NA
833981	833982	CJE_tRNA-Thr-2	CJE0520		tuf	FALSE	0.234	69	0	NA		NA
833982	833983	CJE0520	CJE0521	tuf	rpmG	TRUE	0.73	53	0.099	1	Y	NA
833983	833984	CJE0521	CJE_tRNA-Trp-1	rpmG		TRUE	0.607	13	0	NA		NA
833984	833985	CJE_tRNA-Trp-1	CJE0522		secE	FALSE	0.508	19	0	NA		NA
833985	833986	CJE0522	CJE0523	secE	nusG	TRUE	0.985	10	0.843	1		NA
833986	833987	CJE0523	CJE0524	nusG	rplK	TRUE	0.945	26	0.681	1	N	NA
833987	833988	CJE0524	CJE0525	rplK	rplA	TRUE	0.965	55	0.838	0.041	Y	NA
833988	833989	CJE0525	CJE0526	rplA	rplJ	TRUE	0.736	152	0.302	0.041	Y	NA
833989	833990	CJE0526	CJE0527	rplJ	rplL	TRUE	0.986	21	0.884	0.031	Y	NA
833990	833991	CJE0527	CJE0528	rplL	rpoB	FALSE	0.525	109	0.223	1		NA
833991	833992	CJE0528	CJE0529	rpoB	rpoC	TRUE	0.994	-7	0.851	0.001		NA
833993	833994	CJE0530	CJE0531			TRUE	0.771	8	0	NA		NA
833995	833996	CJE0532	CJE0533		uxaA	TRUE	0.702	-3	0	NA		NA
833996	833997	CJE0533	CJE0534	uxaA		TRUE	0.639	12	0	NA		NA
833997	833998	CJE0534	CJE0535			TRUE	0.852	1	0	1	N	NA
833998	833999	CJE0535	CJE0536		fucP	TRUE	0.956	11	0.364	1	N	NA
833999	834000	CJE0536	CJE0537	fucP		TRUE	0.939	-16	0.273	1		NA
834000	834001	CJE0537	CJE0538			TRUE	0.914	1	0.053	NA		NA
834001	834002	CJE0538	CJE0539		aldA	TRUE	0.767	14	0.053	NA		NA
834002	834003	CJE0539	CJE0540	aldA	rpsL	FALSE	0.101	328	0	1	N	NA
834003	834004	CJE0540	CJE0541	rpsL	rpsG	TRUE	0.943	70	0.62	0.006	Y	NA
834004	834005	CJE0541	CJE0542	rpsG	fusA	TRUE	0.973	13	0.579	1	Y	NA
834005	834006	CJE0542	CJE_tRNA-Arg-1	fusA		FALSE	0.432	30	0	NA		NA
834006	834007	CJE_tRNA-Arg-1	CJE0544			FALSE	0.094	183	0	NA		NA
834008	834009	CJE0545	CJE0546			TRUE	0.696	-7	0	NA		NA
834009	834010	CJE0546	CJE0547			TRUE	0.723	10	0	NA		NA
834010	834011	CJE0547	CJE0548			FALSE	0.08	377	0	NA		NA
834011	834012	CJE0548	CJE0549			FALSE	0.109	136	0	NA		NA
834012	834013	CJE0549	CJE0550			TRUE	0.613	44	0	0.048		NA
834013	834014	CJE0550	CJE0551			TRUE	0.638	-19	0	NA		NA
834014	834015	CJE0551	CJE0552			FALSE	0.211	75	0	NA		NA
834015	834016	CJE0552	CJE0553			FALSE	0.278	58	0	NA		NA
834016	834017	CJE0553	CJE0554			TRUE	0.98	-19	1	NA		NA
834017	834018	CJE0554	CJE0555			TRUE	0.986	0	0.667	NA		NA
834018	834019	CJE0555	CJE0556			TRUE	0.946	2	0.125	NA		NA
834019	834020	CJE0556	CJE0557			TRUE	0.81	2	0	NA		NA
834020	834021	CJE0557	CJE0558			TRUE	0.686	-9	0	NA		NA
834021	834022	CJE0558	CJE0559			TRUE	0.983	-9	1	NA		NA
834022	834023	CJE0559	CJE0560			FALSE	0.088	227	0	NA		NA
834023	834024	CJE0560	CJE0561			FALSE	0.088	228	0	NA		NA
834026	834027	CJE0563	CJE0564			TRUE	0.68	-10	0	NA		NA
834027	834028	CJE0564	CJE0565			TRUE	0.702	-3	0	NA		NA
834028	834029	CJE0565	CJE0566			FALSE	0.194	80	0	NA		NA
834029	834030	CJE0566	CJE0567			TRUE	0.777	6	0	NA		NA
834030	834031	CJE0567	CJE0568			TRUE	0.771	8	0	NA		NA
834031	834032	CJE0568	CJE0569			TRUE	0.702	-3	0	NA		NA
834033	834034	CJE0570	CJE0571			TRUE	0.702	-3	0	NA		NA
834034	834035	CJE0571	CJE0572			TRUE	0.702	-3	0	NA		NA
834035	834036	CJE0572	CJE0573			TRUE	0.702	-3	0	NA		NA
834036	834037	CJE0573	CJE0574			TRUE	0.672	11	0	NA		NA
834037	834038	CJE0574	CJE0575			TRUE	0.83	18	0.111	1		NA
834038	834039	CJE0575	CJE0576			TRUE	0.942	0	0.111	NA		NA
834039	834040	CJE0576	CJE0577			TRUE	0.952	-3	0.333	NA		NA
834040	834041	CJE0577	CJE0578			TRUE	0.956	-10	0.4	NA		NA
834041	834042	CJE0578	CJE0579			TRUE	0.956	-19	0.5	NA		NA
834042	834043	CJE0579	CJE0580			TRUE	0.966	-7	0.5	NA		NA
834043	834044	CJE0580	CJE0581			TRUE	0.983	-10	1	NA		NA
834044	834045	CJE0581	CJE0582			TRUE	0.971	11	0.667	NA		NA
834045	834046	CJE0582	CJE0583			FALSE	0.599	265	0.667	NA		NA
834046	834047	CJE0583	CJE0584			TRUE	0.811	0	0	NA		NA
834048	834049	CJE0585	CJE0586			TRUE	0.723	10	0	NA		NA
834050	834051	CJE0587	CJE0588			TRUE	0.966	0	0.25	NA		NA
834051	834052	CJE0588	CJE0589			TRUE	0.966	-22	0.667	NA		NA
834052	834053	CJE0589	CJE0590			TRUE	0.796	3	0	NA		NA
834053	834054	CJE0590	CJE0591			TRUE	0.823	101	1	NA		NA
834054	834055	CJE0591	CJE0592			TRUE	0.928	13	0.333	NA		NA
834055	834056	CJE0592	CJE0593			TRUE	0.702	-3	0	NA		NA
834056	834057	CJE0593	CJE0594			TRUE	0.696	-7	0	NA		NA
834057	834058	CJE0594	CJE0595			TRUE	0.946	-3	0.286	NA		NA
834058	834059	CJE0595	CJE0596			FALSE	0.601	-58	0	NA		NA
834059	834060	CJE0596	CJE0597			TRUE	0.811	0	0	NA		NA
834060	834061	CJE0597	CJE0598			FALSE	0.265	62	0	NA		NA
834061	834062	CJE0598	CJE0599			FALSE	0.596	-82	0	NA		NA
834062	834063	CJE0599	CJE0600			TRUE	0.974	-7	0.667	NA		NA
834063	834064	CJE0600	CJE0601			TRUE	0.8	114	1	NA		NA
834064	834065	CJE0601	CJE0602			FALSE	0.126	117	0	NA		NA
834065	834066	CJE0602	CJE0603			TRUE	0.749	6	0.006	NA		NA
834066	834067	CJE0603	CJE0604			TRUE	0.852	-10	0.064	NA		NA
834067	834068	CJE0604	CJE0605			TRUE	0.909	-27	0.228	NA		NA
834068	834069	CJE0605	CJE0606		trpC	TRUE	0.856	-3	0.044	1		NA
834069	834070	CJE0606	CJE0607	trpC		TRUE	0.824	10	0.026	1	N	NA
834070	834071	CJE0607	CJE0608			TRUE	0.773	-10	0.03	NA		NA
834071	834072	CJE0608	CJE0609			FALSE	0.082	286	0	NA		NA
834073	834074	CJE0610	CJE0611	hemH		TRUE	0.72	-3	0.005	1		NA
834074	834075	CJE0611	CJE0612			TRUE	0.943	5	0.117	1		NA
834076	834077	CJE0613	CJE0614	alaS		TRUE	0.824	0	0.015	NA	N	NA
834077	834078	CJE0614	CJE0615		pbpA	TRUE	0.771	-3	0.026	NA	N	NA
834079	834080	CJE0616	CJE0617	clpB		FALSE	0.36	112	0.108	NA		NA
834081	834082	CJE0618	CJE0619	ctpA	purC	TRUE	0.916	2	0.045	1	N	NA
834082	834083	CJE0619	CJE0620	purC	purS	TRUE	0.984	9	0.46	1	Y	NA
834083	834084	CJE0620	CJE0621	purS	purQ	TRUE	0.996	2	0.656	0.002	Y	NA
834084	834085	CJE0621	CJE0622	purQ		FALSE	0.291	84	0.038	NA		NA
834085	834086	CJE0622	CJE0623			TRUE	0.976	-19	0.846	NA		NA
834086	834087	CJE0623	CJE0624			TRUE	0.914	-6	0.038	0.091	N	NA
834087	834088	CJE0624	CJE0625		htpG	FALSE	0.239	73	0.007	1	N	NA
834088	834089	CJE0625	CJE0626	htpG		TRUE	0.674	-3	0.007	NA	N	NA
834089	834090	CJE0626	CJE0627			TRUE	0.978	0	0.4	NA		NA
834090	834091	CJE0627	CJE0628			FALSE	0.435	121	0.2	NA		NA
834092	834093	CJE0629	CJE0630		fliE	TRUE	0.778	58	0.303	1	N	NA
834093	834094	CJE0630	CJE0631	fliE	flgC	TRUE	0.989	7	0.271	0.008	Y	NA
834094	834095	CJE0631	CJE0632	flgC	flgB	TRUE	0.989	10	0.804	1	Y	NA
834095	834096	CJE0632	CJE0633	flgB		FALSE	0.168	80	0.005	NA		NA
834097	834098	CJE0634	CJE0635		icd	FALSE	0.12	117	0.011	NA		NA
834098	834099	CJE0635	CJE0636	icd	mdh	TRUE	0.866	-3	0.025	1	Y	NA
834099	834100	CJE0636	CJE0637	mdh	sucC	TRUE	0.922	1	0.022	1	Y	NA
834100	834101	CJE0637	CJE0638	sucC	sucD	TRUE	0.984	10	0.169	0.001	Y	NA
834101	834102	CJE0638	CJE0639	sucD	oorD	TRUE	0.892	14	0.097	1	Y	NA
834102	834103	CJE0639	CJE0640	oorD	oorA	TRUE	0.991	9	0.316	0.003	Y	NA
834103	834104	CJE0640	CJE0641	oorA	oorB	TRUE	0.997	1	0.771	0.003	Y	NA
834104	834105	CJE0641	CJE0642	oorB	oorC	TRUE	0.987	-3	0.324	0.003	Y	NA
834105	834106	CJE0642	CJE0643	oorC		FALSE	0.27	139	0.083	NA		NA
834106	834107	CJE0643	CJE0644			TRUE	0.981	3	0.514	NA		NA
834107	834108	CJE0644	CJE0645			TRUE	0.688	14	0.03	NA		NA
834108	834109	CJE0645	CJE0646		hemA	TRUE	0.948	0	0.051	1	Y	NA
834109	834110	CJE0646	CJE0647	hemA	proS	TRUE	0.899	-16	0.04	0.054	N	NA
834110	834111	CJE0647	CJE0648	proS		TRUE	0.792	-3	0.022	1		NA
834111	834112	CJE0648	CJE0649		hemC	TRUE	0.751	-3	0.013	1		NA
834112	834113	CJE0649	CJE0650	hemC		TRUE	0.794	-3	0.009	NA	Y	NA
834113	834114	CJE0650	CJE0651		flaG	FALSE	0.118	156	0.018	NA	N	NA
834114	834115	CJE0651	CJE0652	flaG	fliD	TRUE	0.951	3	0.092	NA	Y	NA
834115	834116	CJE0652	CJE0653	fliD	fliS	TRUE	0.99	12	0.608	0.005	Y	NA
834116	834117	CJE0653	CJE0654	fliS		TRUE	0.801	-19	0.051	NA		NA
834119	834120	CJE0655	CJE0656	efp		FALSE	0.083	160	0.002	NA		NA
834120	834121	CJE0656	CJE0657			TRUE	0.98	-13	0.939	NA		NA
834121	834122	CJE0657	CJE0658			TRUE	0.937	10	0.202	NA		NA
834122	834123	CJE0658	CJE0659			FALSE	0.125	125	0.014	NA		NA
834123	834124	CJE0659	CJE0660			TRUE	0.762	11	0.029	NA		NA
834125	834126	CJE0661	CJE0662		proA	TRUE	0.656	-3	0.003	NA		NA
834127	834128	CJE0663	CJE0665			FALSE	0.094	181	0	NA		NA
834130	834131	CJE0667	CJE0668	dnaB		FALSE	0.14	105	0.012	NA		NA
834131	834132	CJE0668	CJE0669			TRUE	0.983	-9	1	NA		NA
834132	834133	CJE0669	CJE0670			FALSE	0.114	130	0	NA		NA
834133	834134	CJE0670	CJE0671			TRUE	0.672	11	0	NA		NA
834134	834135	CJE0671	CJE0672			FALSE	0.581	14	0	NA		NA
834135	834136	CJE0672	CJE0673			TRUE	0.761	9	0	NA		NA
834136	834137	CJE0673	CJE0674			TRUE	0.702	-3	0	NA		NA
834138	834139	CJE_tRNA-Met-1	CJE_tRNA-Gln-1			FALSE	0.412	35	0	NA		NA
834140	834141	CJE0675	CJE0676	ribB		TRUE	0.653	12	0.004	1		NA
834141	834142	CJE0676	CJE0677		ilvB	FALSE	0.54	18	0.004	1		NA
834142	834143	CJE0677	CJE0678	ilvB	ilvH	TRUE	0.986	-3	0.249	0.001	Y	NA
834143	834144	CJE0678	CJE0679	ilvH	lpxD	TRUE	0.869	-3	0.052	1	N	NA
834145	834146	CJE0680	CJE0681	queA	tatC	TRUE	0.808	-7	0.036	NA	N	NA
834146	834147	CJE0681	CJE0682	tatC	tatB	TRUE	0.978	-7	0.535	NA	Y	NA
834147	834148	CJE0682	CJE0683	tatB		FALSE	0.321	58	0.011	1	N	NA
834149	834150	CJE0684	CJE0685	nidH		TRUE	0.923	2	0.051	1	N	NA
834150	834151	CJE0685	CJE0686			TRUE	0.91	1	0.05	NA		NA
834151	834152	CJE0686	CJE0687			TRUE	0.893	6	0.053	NA		NA
834152	834153	CJE0687	CJE0688		folP	TRUE	0.926	2	0.054	1		NA
834153	834154	CJE0688	CJE0689	folP	ligA	TRUE	0.834	1	0.006	1	N	NA
834154	834155	CJE0689	CJE0690	ligA		FALSE	0.588	-19	0.003	NA		NA
834155	834156	CJE0690	CJE0691		tlyA	TRUE	0.661	-3	0.005	NA		NA
834156	834157	CJE0691	CJE0692	tlyA		TRUE	0.751	-34	0.029	1	N	NA
834157	834158	CJE0692	CJE0693			TRUE	0.899	-10	0.051	1	Y	NA
834159	834160	CJE0694	CJE0695			TRUE	0.98	3	0.5	NA		NA
834160	834161	CJE0695	CJE0696			FALSE	0.302	58	0.017	NA		NA
834161	834162	CJE0696	CJE0697			TRUE	0.782	11	0.033	NA		NA
834162	834163	CJE0697	CJE0698		nth	TRUE	0.893	-3	0.004	0.005	N	NA
834164	834165	CJE0699	CJE0700		fbaA	TRUE	0.906	0	0.036	1	N	NA
834165	834166	CJE0700	CJE0701	fbaA		FALSE	0.254	95	0.027	1		NA
834166	834167	CJE0701	CJE0702			TRUE	0.948	-3	0.25	1		NA
834167	834168	CJE0702	CJE0703			TRUE	0.861	-13	0.06	1	N	NA
834169	834170	CJE0704	CJE0705			TRUE	0.733	51	0.16	1		NA
834170	834171	CJE0705	CJE0706		dsbD	TRUE	0.937	-3	0.185	1		NA
834172	834173	CJE0707	CJE0708			TRUE	0.802	9	0	1		NA
834173	834174	CJE0708	CJE0709			FALSE	0.59	79	0.158	1		NA
834174	834175	CJE0709	CJE0710			TRUE	0.984	0	0.258	0.089	N	NA
834175	834176	CJE0710	CJE0711			TRUE	0.977	2	0.152	0.089	N	NA
834177	834178	CJE0712	CJE0713			TRUE	0.944	-13	0.28	1		NA
834178	834179	CJE0713	CJE0714		algI	TRUE	0.966	1	0.244	NA		NA
834179	834180	CJE0714	CJE0715	algI	ftn	FALSE	0.545	43	0.047	NA	N	NA
834181	834182	CJE0716	CJE0717			TRUE	0.923	10	0.079	NA	Y	NA
834182	834183	CJE0717	CJE0718			TRUE	0.991	-3	0.485	0.003	Y	NA
834183	834184	CJE0718	CJE0719		pstB	TRUE	0.99	-3	0.402	0.003	Y	NA
834184	834185	CJE0719	CJE0720	pstB		FALSE	0.265	62	0	NA		NA
834187	834188	CJE0722	CJE0723			TRUE	0.829	-39	0.085	NA		NA
834188	834189	CJE0723	CJE0724			TRUE	0.768	42	0.211	NA		NA
834189	834190	CJE0724	CJE0725		hypF	TRUE	0.673	-19	0.018	NA		NA
834190	834191	CJE0725	CJE0726	hypF	hypB	TRUE	0.737	77	0.064	0.015	Y	NA
834191	834192	CJE0726	CJE0727	hypB	hypC	TRUE	0.986	0	0.463	NA	Y	NA
834192	834193	CJE0727	CJE0728	hypC	hypD	TRUE	0.918	-16	0.123	NA	Y	NA
834193	834194	CJE0728	CJE0729	hypD	hypE	TRUE	0.852	-3	0.019	1	Y	NA
834194	834195	CJE0729	CJE0730	hypE	hypA	TRUE	0.939	0	0.08	1		NA
834195	834196	CJE0730	CJE0731	hypA		FALSE	0.192	95	0	1		NA
834196	834197	CJE0731	CJE0732			TRUE	0.956	-19	0.2	0.045		NA
834198	834199	CJE0733	CJE0734			TRUE	0.798	-7	0.024	1	N	NA
834200	834201	CJE0735	CJE0736	ilvC		TRUE	0.828	4	0.013	1		NA
834201	834202	CJE0736	CJE0737		dprA	TRUE	0.775	-10	0.022	1		NA
834202	834203	CJE0737	CJE0738	dprA		TRUE	0.87	-3	0.026	1	Y	NA
834203	834204	CJE0738	CJE0739			FALSE	0.411	29	0.008	NA	N	NA
834205	834206	CJE0740	CJE0741	msrA	ppa	FALSE	0.39	42	0.006	1	N	NA
834206	834207	CJE0741	CJE0742	ppa	adk	TRUE	0.781	10	0.015	1	N	NA
834207	834208	CJE0742	CJE0743	adk	aspS	TRUE	0.804	-3	0.025	1	N	NA
834209	834210	CJE0744	CJE0745		recN	TRUE	0.934	0	0.066	1	N	NA
834210	834211	CJE0745	CJE0746	recN		FALSE	0.459	106	0.141	1	N	NA
834211	834212	CJE0746	CJE0747			TRUE	0.694	-9	0.013	NA	N	NA
834212	834213	CJE0747	CJE0748			TRUE	0.866	0	0.028	NA	N	NA
834213	834214	CJE0748	CJE0749		rlpA	TRUE	0.898	-40	0.115	NA	Y	NA
834214	834215	CJE0749	CJE0750	rlpA		TRUE	0.777	6	0	NA		NA
834215	834216	CJE0750	CJE0751			FALSE	0.221	72	0	NA		NA
834216	834217	CJE0751	CJE0752			TRUE	0.65	-18	0.013	NA		NA
834217	834218	CJE0752	CJE0753			TRUE	0.821	-3	0.041	NA		NA
834218	834219	CJE0753	CJE0754			TRUE	0.673	-3	0.007	NA		NA
834219	834220	CJE0754	CJE0755		pbpC	TRUE	0.874	7	0.043	NA		NA
834221	834222	CJE0756	CJE0757			TRUE	0.839	16	0.051	1	Y	NA
834222	834223	CJE0757	CJE0758			FALSE	0.091	198	0	NA		NA
834223	834224	CJE0758	CJE0759			FALSE	0.39	39	0	NA		NA
834224	834225	CJE0759	CJE0761			FALSE	0.076	658	0	NA		NA
834225	834226	CJE0761	CJE0762			FALSE	0.59	389	0.667	NA		NA
834226	834227	CJE0762	CJE0763		era	TRUE	0.723	-13	0.022	NA		NA
834227	834228	CJE0763	CJE0764	era	hslU	TRUE	0.867	-3	0.051	1		NA
834228	834229	CJE0764	CJE0765	hslU	hslV	TRUE	0.986	-3	0.752	1	Y	NA
834229	834230	CJE0765	CJE0766	hslV	rplI	TRUE	0.903	0	0.034	1	N	NA
834230	834231	CJE0766	CJE0767	rplI	argG	TRUE	0.646	13	0.009	1	N	NA
834232	834233	CJE0768	CJE0769			TRUE	0.693	-3	0.011	NA		NA
834233	834234	CJE0769	CJE0770			TRUE	0.779	-16	0.039	NA		NA
834234	834235	CJE0770	CJE0771		rpoN	TRUE	0.915	0	0.044	1		NA
834235	834236	CJE0771	CJE0772	rpoN	dcuB	FALSE	0.191	164	0.033	1		NA
834236	834237	CJE0772	CJE0773	dcuB		FALSE	0.134	142	0.022	NA		NA
834237	834238	CJE0773	CJE0774			FALSE	0.179	84	0	NA		NA
834238	834239	CJE0774	CJE0775			TRUE	0.723	10	0	NA		NA
834239	834240	CJE0775	CJE0776			TRUE	0.81	2	0	NA		NA
834240	834241	CJE0776	CJE0777			FALSE	0.114	131	0	NA		NA
834243	834244	CJE0779	CJE0780			TRUE	0.975	-10	0.714	NA		NA
834244	834245	CJE0780	CJE0781			TRUE	0.949	-3	0.316	NA		NA
834245	834246	CJE0781	CJE0782		priA	TRUE	0.667	-18	0.016	NA	N	NA
834250	834251	CJE0787	CJE0788	pta	ackA	TRUE	0.896	14	0.103	1	Y	NA
834254	834255	CJE0791	CJE0792		mraW	TRUE	0.877	0	0.031	NA		NA
834256	834257	CJE0793	CJE0794		ftsA	TRUE	0.961	3	0.184	1		NA
834257	834258	CJE0794	CJE0795	ftsA	ftsZ	TRUE	0.891	16	0.114	1	Y	NA
834258	834259	CJE0795	CJE0796	ftsZ		FALSE	0.109	156	0.002	1	N	NA
834259	834260	CJE0796	CJE0797		flgG	TRUE	0.964	29	0.377	0.008	Y	NA
834261	834262	CJE0798	CJE0799	glnA		FALSE	0.167	89	0	NA		NA
834263	834264	CJE0800	CJE0801			TRUE	0.869	-3	0.068	NA		NA
834264	834265	CJE0801	CJE0802		purE	TRUE	0.87	1	0.018	1	N	NA
834265	834266	CJE0802	CJE0803	purE		TRUE	0.723	10	0	NA		NA
834266	834267	CJE0803	CJE0804		glyQ	TRUE	0.639	12	0	NA		NA
834267	834268	CJE0804	CJE0805	glyQ		TRUE	0.795	-13	0.041	NA		NA
834268	834269	CJE0805	CJE0806			TRUE	0.958	10	0.342	NA		NA
834269	834270	CJE0806	CJE0807		waaA	TRUE	0.905	-3	0.122	NA		NA
