Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
2733741	2733742	CJJCF936_0616	CJJCF936_0617			TRUE	0.925	-3.000	0.400	NA		NA
2733742	2733743	CJJCF936_0617	CJJCF936_0618			TRUE	0.933	-3.000	0.500	NA		NA
2733743	2733744	CJJCF936_0618	CJJCF936_0619			TRUE	0.959	6.000	0.500	NA		NA
2733744	2733745	CJJCF936_0619	CJJCF936_0620			TRUE	0.941	9.000	0.286	NA		NA
2733745	2733746	CJJCF936_0620	CJJCF936_0621			TRUE	0.956	0.000	0.429	NA		NA
2733746	2733747	CJJCF936_0621	CJJCF936_0622			TRUE	0.971	3.000	0.667	NA		NA
2733747	2733748	CJJCF936_0622	CJJCF936_0623			TRUE	0.909	-13.000	0.250	NA		NA
2733748	2733749	CJJCF936_0623	CJJCF936_0624			TRUE	0.933	-3.000	0.500	NA		NA
2733749	2733750	CJJCF936_0624	CJJCF936_0625			TRUE	0.914	10.000	0.167	NA		NA
2733751	2733752	CJJCF936_0626	CJJCF936_0627			TRUE	0.898	2.000	0.045	NA		NA
2733752	2733753	CJJCF936_0627	CJJCF936_0628			TRUE	0.898	3.000	0.045	NA		NA
2733753	2733754	CJJCF936_0628	CJJCF936_0629			TRUE	0.927	3.000	0.091	NA		NA
2733754	2733755	CJJCF936_0629	CJJCF936_0630			FALSE	0.277	115.000	0.091	NA		NA
2733755	2733756	CJJCF936_0630	CJJCF936_0631			TRUE	0.742	-7.000	0.000	NA		NA
2733756	2733757	CJJCF936_0631	CJJCF936_0632			TRUE	0.917	0.000	0.103	NA		NA
2733757	2733758	CJJCF936_0632	CJJCF936_0633			TRUE	0.957	10.000	0.750	NA		NA
2733758	2733759	CJJCF936_0633	CJJCF936_0634			TRUE	0.846	2.000	0.000	NA		NA
2733760	2733761	CJJCF936_1805	CJJCF936_1804	rplD	rplW	TRUE	0.982	3.000	0.513	1.000	Y	NA
2733761	2733762	CJJCF936_1804	CJJCF936_1803	rplW	rplB	TRUE	0.986	2.000	0.849	1.000	Y	NA
2733762	2733763	CJJCF936_1803	CJJCF936_1802	rplB	rpsS	TRUE	0.996	2.000	0.820	0.037	Y	NA
2733763	2733764	CJJCF936_1802	CJJCF936_1801	rpsS	rplV	TRUE	0.992	11.000	0.769	0.037	Y	NA
2733764	2733765	CJJCF936_1801	CJJCF936_1800	rplV	rpsC	TRUE	0.995	0.000	0.719	0.037	Y	NA
2733765	2733766	CJJCF936_1800	CJJCF936_1799	rpsC	rplP	TRUE	0.996	3.000	0.828	0.037	Y	NA
2733766	2733767	CJJCF936_1799	CJJCF936_1798	rplP	rpmC	TRUE	0.987	-13.000	0.802	0.029		NA
2733767	2733768	CJJCF936_1798	CJJCF936_1797	rpmC	rpsQ	TRUE	0.990	10.000	0.828	0.029		NA
2733768	2733769	CJJCF936_1797	CJJCF936_1796	rpsQ	rplN	TRUE	0.995	0.000	0.791	0.037	Y	NA
2733769	2733770	CJJCF936_1796	CJJCF936_1795	rplN	rplX	TRUE	0.995	0.000	0.810	0.037	Y	NA
2733770	2733771	CJJCF936_1795	CJJCF936_1794	rplX	rplE	TRUE	0.996	4.000	0.758	0.029	Y	NA
2733771	2733772	CJJCF936_1794	CJJCF936_1793	rplE	rpsN	TRUE	0.995	2.000	0.496	0.029	Y	NA
2733772	2733773	CJJCF936_1793	CJJCF936_1792	rpsN	rpsH	TRUE	0.992	10.000	0.473	0.029	Y	NA
2733773	2733774	CJJCF936_1792	CJJCF936_1791	rpsH	rplF	TRUE	0.932	79.000	0.808	0.029	Y	NA
2733774	2733775	CJJCF936_1791	CJJCF936_1790	rplF	rplR	TRUE	0.994	10.000	0.815	0.029	Y	NA
2733775	2733776	CJJCF936_1790	CJJCF936_1789	rplR	rpsE	TRUE	0.991	12.000	0.814	0.037	Y	NA
2733776	2733777	CJJCF936_1789	CJJCF936_1788	rpsE	rplO	TRUE	0.991	5.000	0.148	0.037	Y	NA
2733777	2733778	CJJCF936_1788	CJJCF936_1787	rplO	secY	TRUE	0.941	12.000	0.730	1.000	N	NA
2733780	2733781	CJJCF936_1785	CJJCF936_1784	topA	bioB	TRUE	0.804	2.000	0.009	1.000	N	NA
2733781	2733782	CJJCF936_1784	CJJCF936_1783	bioB		TRUE	0.689	-19.000	0.017	1.000	N	NA
2733782	2733783	CJJCF936_1783	CJJCF936_1782		gltA	FALSE	0.131	115.000	0.019	1.000	N	NA
2733783	2733784	CJJCF936_1782	CJJCF936_1781	gltA	cysQ	FALSE	0.209	80.000	0.022	1.000	N	NA
2733784	2733785	CJJCF936_1781	CJJCF936_1780	cysQ		FALSE	0.368	64.000	0.039	NA		NA
2733786	2733787	CJJCF936_1779	CJJCF936_1778			FALSE	0.117	202.000	0.000	NA		NA
2733787	2733788	CJJCF936_1778	CJJCF936_1777			TRUE	0.725	-3.000	0.000	NA		NA
2733788	2733789	CJJCF936_1777	CJJCF936_1776			FALSE	0.298	63.000	0.000	NA		NA
2733789	2733790	CJJCF936_1776	CJJCF936_1775		murB	FALSE	0.118	192.000	0.000	NA		NA
2733790	2733791	CJJCF936_1775	CJJCF936_1774	murB	fliQ	TRUE	0.846	-3.000	0.066	1.000	N	NA
2733791	2733792	CJJCF936_1774	CJJCF936_1773	fliQ		TRUE	0.838	12.000	0.068	1.000		NA
2733793	2733794	CJJCF936_1772	CJJCF936_1771	recA	eno	TRUE	0.860	0.000	0.033	1.000	N	NA
2733794	2733795	CJJCF936_1771	CJJCF936_1770	eno		FALSE	0.451	66.000	0.080	NA		NA
2733795	2733796	CJJCF936_1770	CJJCF936_1769			TRUE	0.950	-10.000	0.788	NA		NA
2733796	2733797	CJJCF936_1769	CJJCF936_1768			TRUE	0.830	0.000	0.026	NA		NA
2733797	2733798	CJJCF936_1768	CJJCF936_1767			FALSE	0.426	43.000	0.000	NA		NA
2733798	2733799	CJJCF936_1767	CJJCF936_1766			FALSE	0.560	25.000	0.000	NA		NA
2733799	2733800	CJJCF936_1766	CJJCF936_1765			TRUE	0.838	4.000	0.000	NA		NA
2733800	2733801	CJJCF936_1765	CJJCF936_1764			TRUE	0.653	15.000	0.000	NA		NA
2733801	2733802	CJJCF936_1764	CJJCF936_1763			TRUE	0.826	5.000	0.000	NA		NA
2733802	2733803	CJJCF936_1763	CJJCF936_1762			FALSE	0.119	175.000	0.000	NA		NA
2733803	2733804	CJJCF936_1762	CJJCF936_1761			FALSE	0.272	66.000	0.000	NA		NA
2733804	2733805	CJJCF936_1761	CJJCF936_1760			FALSE	0.481	81.000	0.250	NA		NA
2733806	2733807	CJJCF936_1759	CJJCF936_1758			TRUE	0.981	-39.000	0.147	0.004		NA
2733807	2733808	CJJCF936_1758	CJJCF936_1757			TRUE	0.856	-3.000	0.078	1.000		NA
2733808	2733809	CJJCF936_1757	CJJCF936_1756			TRUE	0.933	0.000	0.175	NA	N	NA
2733809	2733810	CJJCF936_1756	CJJCF936_1755			TRUE	0.954	-10.000	0.878	NA	N	NA
2733810	2733811	CJJCF936_1755	CJJCF936_1754			TRUE	0.944	-10.000	0.625	NA		NA
2733811	2733812	CJJCF936_1754	CJJCF936_1753			FALSE	0.523	83.000	0.386	NA		NA
2733812	2733813	CJJCF936_1753	CJJCF936_1752			TRUE	0.946	-3.000	0.238	NA	Y	NA
2733814	2733815	CJJCF936_1751	CJJCF936_1750		nhaA-2	FALSE	0.450	143.000	0.600	NA		NA
2733815	2733816	CJJCF936_1750	CJJCF936_1749	nhaA-2	nhaA-1	TRUE	0.994	-3.000	0.571	0.004	Y	NA
2733816	2733817	CJJCF936_1749	CJJCF936_1748	nhaA-1	nlpC	TRUE	0.931	9.000	0.211	NA	N	NA
2733817	2733818	CJJCF936_1748	CJJCF936_1747	nlpC	murI	TRUE	0.904	2.000	0.005	NA	Y	NA
2733818	2733819	CJJCF936_1747	CJJCF936_1746	murI	map	TRUE	0.803	2.000	0.005	1.000	N	NA
2733820	2733821	CJJCF936_1745	CJJCF936_1744			FALSE	0.374	56.000	0.027	NA		NA
2733821	2733822	CJJCF936_1744	CJJCF936_1743			TRUE	0.922	0.000	0.120	NA		NA
2733822	2733823	CJJCF936_1743	CJJCF936_1742			TRUE	0.986	3.000	0.912	NA	Y	NA
2733823	2733824	CJJCF936_1742	CJJCF936_1741			TRUE	0.986	1.000	0.912	1.000	Y	NA
2733824	2733825	CJJCF936_1741	CJJCF936_1740		tkt	TRUE	0.940	2.000	0.132	1.000	N	NA
2733825	2733826	CJJCF936_1740	CJJCF936_1739	tkt	ispA	TRUE	0.927	11.000	0.375	1.000	N	NA
2733826	2733827	CJJCF936_1739	CJJCF936_1738	ispA		TRUE	0.894	-3.000	0.167	1.000		NA
2733827	2733828	CJJCF936_1738	CJJCF936_1737			TRUE	0.660	-3.000	0.010	NA		NA
2733828	2733829	CJJCF936_1737	CJJCF936_1736		murE	TRUE	0.787	4.000	0.006	NA		NA
2733829	2733830	CJJCF936_1736	CJJCF936_1735	murE		FALSE	0.528	53.000	0.057	1.000		NA
2733830	2733831	CJJCF936_1735	CJJCF936_1734			TRUE	0.878	-13.000	0.107	1.000		NA
2733831	2733832	CJJCF936_1734	CJJCF936_1733		dnaG	FALSE	0.152	85.000	0.011	1.000	N	NA
2733833	2733834	CJJCF936_1732	CJJCF936_1731		rnhA	TRUE	0.678	-13.000	0.009	1.000		NA
2733834	2733835	CJJCF936_1731	CJJCF936_1730	rnhA	rnc	TRUE	0.784	-13.000	0.032	1.000	N	NA
2733835	2733836	CJJCF936_1730	CJJCF936_1729	rnc	aroC	TRUE	0.849	0.000	0.030	1.000	N	NA
2733838	2733839	CJJCF936_1727	CJJCF936_1726			TRUE	0.968	4.000	0.600	NA		NA
2733840	2733841	CJJCF936_1725	CJJCF936_1724		exbD	TRUE	0.889	-3.000	0.148	1.000	N	NA
2733841	2733842	CJJCF936_1724	CJJCF936_1723	exbD	exbB-2	TRUE	0.992	-7.000	0.815	0.053	Y	NA
2733843	2733844	CJJCF936_1722	CJJCF936_1721			TRUE	0.719	-21.000	0.000	NA		NA
2733844	2733845	CJJCF936_1721	CJJCF936_1720			TRUE	0.653	64.000	0.400	NA		NA
2733845	2733846	CJJCF936_1720	CJJCF936_1719		sdaC	FALSE	0.116	260.000	0.000	NA		NA
2733846	2733847	CJJCF936_1719	CJJCF936_1718	sdaC	sdaA	TRUE	0.912	15.000	0.133	1.000	Y	NA
2733848	2733849	CJJCF936_1717	CJJCF936_1716		ribD	TRUE	0.651	-19.000	0.005	NA		NA
2733849	2733850	CJJCF936_1716	CJJCF936_1715	ribD		FALSE	0.116	235.000	0.000	NA		NA
2733850	2733851	CJJCF936_1715	CJJCF936_1714			TRUE	0.585	22.000	0.000	NA		NA
2733851	2733852	CJJCF936_1714	CJJCF936_1713			TRUE	0.607	19.000	0.000	NA		NA
2733852	2733853	CJJCF936_1713	CJJCF936_1712			TRUE	0.775	10.000	0.000	NA		NA
2733853	2733854	CJJCF936_1712	CJJCF936_1711			FALSE	0.237	72.000	0.000	NA		NA
2733858	2733859	CJJCF936_1708	CJJCF936_1706			TRUE	0.930	-3.000	0.113	1.000	Y	NA
2733859	2733860	CJJCF936_1706	CJJCF936_1705			TRUE	0.968	0.000	0.226	1.000	Y	NA
2733860	2733861	CJJCF936_1705	CJJCF936_1704		chuA	TRUE	0.984	-25.000	0.250	0.047	Y	NA
2733863	2733864	CJJCF936_1702	CJJCF936_1701	prfA	rpsT	TRUE	0.804	19.000	0.029	1.000	Y	NA
2733864	2733865	CJJCF936_1701	CJJCF936_1700	rpsT	pgpA	FALSE	0.170	79.000	0.004	1.000	N	NA
2733865	2733866	CJJCF936_1700	CJJCF936_1699	pgpA		TRUE	0.896	5.000	0.052	1.000	N	NA
2733866	2733867	CJJCF936_1699	CJJCF936_1698			TRUE	0.732	-22.000	0.025	1.000	N	NA
2733867	2733868	CJJCF936_1698	CJJCF936_1697			TRUE	0.753	-3.000	0.027	1.000	N	NA
2733869	2733870	CJJCF936_1696	CJJCF936_1695	mrp		TRUE	0.639	26.000	0.036	1.000	N	NA
2733871	2733872	CJJCF936_1694	CJJCF936_1693	hisI	hisF-2	TRUE	0.996	2.000	0.430	0.008	Y	NA
2733872	2733873	CJJCF936_1693	CJJCF936_1692	hisF-2		TRUE	0.798	1.000	0.003	NA		NA
2733873	2733874	CJJCF936_1692	CJJCF936_1691		hisA	TRUE	0.662	-15.000	0.004	NA		NA
2733874	2733875	CJJCF936_1691	CJJCF936_1690	hisA	hisH-2	TRUE	0.989	-3.000	0.210	0.008	Y	NA
2733875	2733876	CJJCF936_1690	CJJCF936_1689	hisH-2	hisB	TRUE	0.987	-3.000	0.128	0.008	Y	NA
2733876	2733877	CJJCF936_1689	CJJCF936_1688	hisB	hisD	TRUE	0.967	-3.000	0.010	0.008	Y	NA
2733877	2733878	CJJCF936_1688	CJJCF936_1687	hisD	hisG	TRUE	0.993	8.000	0.171	0.008	Y	NA
2733878	2733879	CJJCF936_1687	CJJCF936_1686	hisG	rplQ	FALSE	0.093	173.000	0.004	1.000	N	NA
2733879	2733880	CJJCF936_1686	CJJCF936_1685	rplQ	rpoA	TRUE	0.975	4.000	0.873	1.000	N	NA
2733880	2733881	CJJCF936_1685	CJJCF936_1684	rpoA	rpsD	TRUE	0.924	13.000	0.549	1.000	N	NA
2733881	2733882	CJJCF936_1684	CJJCF936_1683	rpsD	rpsK	TRUE	0.977	28.000	0.509	0.037	Y	NA
2733882	2733883	CJJCF936_1683	CJJCF936_1682	rpsK	rpsM	TRUE	0.994	10.000	0.810	0.028	Y	NA
2733883	2733884	CJJCF936_1682	CJJCF936_1681	rpsM	rpmJ	TRUE	0.988	3.000	0.194	0.028		NA
2733884	2733885	CJJCF936_1681	CJJCF936_1680	rpmJ	infA	FALSE	0.260	172.000	0.104	1.000		NA
2733885	2733886	CJJCF936_1680	CJJCF936_1679	infA		FALSE	0.153	88.000	0.002	1.000		NA
2733887	2733888	CJJCF936_1678	CJJCF936_1677			TRUE	0.801	50.000	0.043	0.074	N	NA
2733890	2733891	CJJCF936_1675	CJJCF936_1674			FALSE	0.395	110.000	0.250	1.000	N	NA
2733891	2733892	CJJCF936_1674	CJJCF936_1673			TRUE	0.993	0.000	0.412	0.047	Y	NA
2733892	2733893	CJJCF936_1673	CJJCF936_1672			TRUE	0.991	-7.000	0.647	0.047	Y	NA
2733893	2733894	CJJCF936_1672	CJJCF936_1671			TRUE	0.863	39.000	0.278	1.000	Y	NA
2733894	2733895	CJJCF936_1671	CJJCF936_1670			TRUE	0.976	-7.000	0.039	0.023	Y	NA
2733895	2733896	CJJCF936_1670	CJJCF936_1669		nuoA	FALSE	0.235	113.000	0.053	1.000	N	NA
2733896	2733897	CJJCF936_1669	CJJCF936_1668	nuoA	nuoB	TRUE	0.994	-18.000	0.571	0.005	Y	NA
2733897	2733898	CJJCF936_1668	CJJCF936_1667	nuoB	nuoC	TRUE	0.997	0.000	0.703	0.005	Y	NA
2733898	2733899	CJJCF936_1667	CJJCF936_1666	nuoC	nuoD	TRUE	0.996	2.000	0.650	0.012	Y	NA
2733899	2733900	CJJCF936_1666	CJJCF936_1665	nuoD		TRUE	0.987	-3.000	0.650	0.012		NA
2733900	2733901	CJJCF936_1665	CJJCF936_1664			TRUE	0.985	-3.000	0.464	0.012		NA
2733901	2733902	CJJCF936_1664	CJJCF936_1663		nuoG	TRUE	0.985	-3.000	0.444	0.012		NA
2733902	2733903	CJJCF936_1663	CJJCF936_1662	nuoG	nuoH	TRUE	0.983	-7.000	0.065	0.012	Y	NA
2733903	2733904	CJJCF936_1662	CJJCF936_1661	nuoH	nuoI	TRUE	0.994	10.000	0.500	0.012	Y	NA
2733904	2733905	CJJCF936_1661	CJJCF936_1660	nuoI	nuoJ	TRUE	0.991	-3.000	0.442	0.012	Y	NA
2733905	2733906	CJJCF936_1660	CJJCF936_1659	nuoJ	nuoK	TRUE	0.985	-3.000	0.064	0.005	Y	NA
2733906	2733907	CJJCF936_1659	CJJCF936_1658	nuoK	nuoL	TRUE	0.990	2.000	0.056	0.012	Y	NA
2733907	2733908	CJJCF936_1658	CJJCF936_1657	nuoL	nuoM	TRUE	0.994	2.000	0.056	0.002	Y	NA
2733908	2733909	CJJCF936_1657	CJJCF936_1656	nuoM	nuoN	TRUE	0.984	-10.000	0.024	0.002	Y	NA
2733909	2733910	CJJCF936_1656	CJJCF936_1655	nuoN	pflA	FALSE	0.575	22.000	0.020	1.000		NA
2733913	2733914	CJJCF936_1652	CJJCF936_1651			TRUE	0.867	10.000	0.057	NA		NA
2733914	2733915	CJJCF936_1651	CJJCF936_1650			FALSE	0.385	184.000	0.400	NA		NA
2733915	2733916	CJJCF936_1650	CJJCF936_1649			FALSE	0.266	85.000	0.043	NA		NA
2733919	2733920	CJJCF936_1646	CJJCF936_1645			TRUE	0.716	12.000	0.025	NA	N	NA
2733922	2733923	CJJCF936_1643	CJJCF936_1642			TRUE	0.789	11.000	0.032	1.000	N	NA
2733923	2733924	CJJCF936_1642	CJJCF936_1641			TRUE	0.922	3.000	0.071	1.000	N	NA
2733924	2733925	CJJCF936_1641	CJJCF936_1640			FALSE	0.121	228.000	0.000	1.000		NA
2733926	2733927	CJJCF936_1639	CJJCF936_1638			TRUE	0.880	-12.000	0.120	NA	N	NA
2733928	2733929	CJJCF936_1637	CJJCF936_1635			FALSE	0.392	60.000	0.034	1.000		NA
2733930	2733931	CJJCF936_1636	CJJCF936_1634			TRUE	0.992	-19.000	0.122	0.001	Y	NA
2733931	2733932	CJJCF936_1634	CJJCF936_1633			TRUE	0.865	10.000	0.053	1.000		NA
2733932	2733933	CJJCF936_1633	CJJCF936_1632			FALSE	0.095	142.000	0.010	NA		NA
2733934	2733935	CJJCF936_1631	CJJCF936_1630			TRUE	0.962	2.000	0.389	1.000	N	NA
2733935	2733936	CJJCF936_1630	CJJCF936_1629		acs	FALSE	0.160	138.000	0.032	1.000	N	NA
2733936	2733937	CJJCF936_1629	CJJCF936_1628	acs	galU	FALSE	0.247	82.000	0.032	1.000	N	NA
2733937	2733938	CJJCF936_1628	CJJCF936_1627	galU	pgi	TRUE	0.748	-6.000	0.023	1.000	N	NA
2733938	2733939	CJJCF936_1627	CJJCF936_1626	pgi		FALSE	0.105	130.000	0.011	1.000	N	NA
2733939	2733940	CJJCF936_1626	CJJCF936_1624			FALSE	0.322	65.000	0.030	NA		NA
2733941	2733942	CJJCF936_1625	CJJCF936_1623		dapF	TRUE	0.658	-25.000	0.010	1.000		NA
2733942	2733943	CJJCF936_1623	CJJCF936_1622	dapF		TRUE	0.690	-3.000	0.016	1.000	N	NA
2733945	2733946	CJJCF936_1620	CJJCF936_1619			FALSE	0.517	30.000	0.000	NA		NA
2733946	2733947	CJJCF936_1619	CJJCF936_1618			FALSE	0.357	145.000	0.286	NA		NA
2733948	2733949	CJJCF936_1617	CJJCF936_1616	csn	cas1	TRUE	0.938	-13.000	0.546	NA		NA
2733949	2733950	CJJCF936_1616	CJJCF936_1615	cas1	cas2	TRUE	0.955	-7.000	0.876	NA		NA
11401315	2733949		CJJCF936_1616		cas1	FALSE	NA	569.000	0.000	NA		NA
11543678	2733949		CJJCF936_1616		cas1	FALSE	NA	569.000	0.000	NA		NA
11686070	2733949		CJJCF936_1616		cas1	FALSE	NA	569.000	0.000	NA		NA
11401316	2733949		CJJCF936_1616		cas1	FALSE	NA	605.000	0.000	NA		NA
11543679	2733949		CJJCF936_1616		cas1	FALSE	NA	605.000	0.000	NA		NA
11686071	2733949		CJJCF936_1616		cas1	FALSE	NA	605.000	0.000	NA		NA
11401317	2733949		CJJCF936_1616		cas1	FALSE	NA	635.000	0.000	NA		NA
11543680	2733949		CJJCF936_1616		cas1	FALSE	NA	635.000	0.000	NA		NA
11686072	2733949		CJJCF936_1616		cas1	FALSE	NA	635.000	0.000	NA		NA
11401318	2733949		CJJCF936_1616		cas1	FALSE	NA	671.000	0.000	NA		NA
11543681	2733949		CJJCF936_1616		cas1	FALSE	NA	671.000	0.000	NA		NA
11686073	2733949		CJJCF936_1616		cas1	FALSE	NA	671.000	0.000	NA		NA
11401319	2733949		CJJCF936_1616		cas1	FALSE	NA	701.000	0.000	NA		NA
11543682	2733949		CJJCF936_1616		cas1	FALSE	NA	701.000	0.000	NA		NA
11686074	2733949		CJJCF936_1616		cas1	FALSE	NA	701.000	0.000	NA		NA
11401320	2733949		CJJCF936_1616		cas1	FALSE	NA	737.000	0.000	NA		NA
11543683	2733949		CJJCF936_1616		cas1	FALSE	NA	737.000	0.000	NA		NA
11686075	2733949		CJJCF936_1616		cas1	FALSE	NA	737.000	0.000	NA		NA
11401321	2733949		CJJCF936_1616		cas1	FALSE	NA	766.000	0.000	NA		NA
11543684	2733949		CJJCF936_1616		cas1	FALSE	NA	766.000	0.000	NA		NA
11686076	2733949		CJJCF936_1616		cas1	FALSE	NA	766.000	0.000	NA		NA
11401322	2733949		CJJCF936_1616		cas1	FALSE	NA	802.000	0.000	NA		NA
11543685	2733949		CJJCF936_1616		cas1	FALSE	NA	802.000	0.000	NA		NA
11686077	2733949		CJJCF936_1616		cas1	FALSE	NA	802.000	0.000	NA		NA
11401323	2733949		CJJCF936_1616		cas1	FALSE	NA	832.000	0.000	NA		NA
11543686	2733949		CJJCF936_1616		cas1	FALSE	NA	832.000	0.000	NA		NA
11686078	2733949		CJJCF936_1616		cas1	FALSE	NA	832.000	0.000	NA		NA
11401324	2733949		CJJCF936_1616		cas1	FALSE	NA	868.000	0.000	NA		NA
11543687	2733949		CJJCF936_1616		cas1	FALSE	NA	868.000	0.000	NA		NA
11686079	2733949		CJJCF936_1616		cas1	FALSE	NA	868.000	0.000	NA		NA
11401325	2733949		CJJCF936_1616		cas1	FALSE	NA	897.000	0.000	NA		NA
11543688	2733949		CJJCF936_1616		cas1	FALSE	NA	897.000	0.000	NA		NA
11686080	2733949		CJJCF936_1616		cas1	FALSE	NA	897.000	0.000	NA		NA
2733951	2733952	CJJCF936_1614	CJJCF936_1613			TRUE	0.986	4.000	0.018	0.005	Y	NA
2733952	2733953	CJJCF936_1613	CJJCF936_1612			TRUE	0.981	1.000	0.501	1.000	Y	NA
2733953	2733954	CJJCF936_1612	CJJCF936_1611			TRUE	0.806	2.000	0.010	1.000	N	NA
2733955	2733956	CJJCF936_1610	CJJCF936_1609	nspC		FALSE	0.120	304.000	0.000	1.000		NA
2733956	2733957	CJJCF936_1609	CJJCF936_1608			TRUE	0.917	-25.000	0.375	NA		NA
2733957	2733958	CJJCF936_1608	CJJCF936_1607			TRUE	0.942	0.000	0.250	NA		NA
2733958	2733959	CJJCF936_1607	CJJCF936_1606		fdhA	TRUE	0.859	49.000	0.000	0.004		NA
2733959	2733960	CJJCF936_1606	CJJCF936_1605	fdhA	fdhB	TRUE	0.961	-3.000	0.000	0.004		NA
2733960	2733961	CJJCF936_1605	CJJCF936_1604	fdhB	fdhC	TRUE	0.991	-3.000	0.200	0.004	Y	NA
2733961	2733962	CJJCF936_1604	CJJCF936_1603	fdhC	fdhD	TRUE	0.829	167.000	0.138	0.004	Y	NA
2733962	2733963	CJJCF936_1603	CJJCF936_1602	fdhD		TRUE	0.900	-7.000	0.172	NA		NA
2733963	2733964	CJJCF936_1602	CJJCF936_1601			FALSE	0.275	110.000	0.077	NA		NA
2733964	2733965	CJJCF936_1601	CJJCF936_1600			FALSE	0.124	111.000	0.015	1.000	N	NA
2733965	2733966	CJJCF936_1600	CJJCF936_1599		selD	FALSE	0.317	106.000	0.104	1.000	N	NA
2733966	2733967	CJJCF936_1599	CJJCF936_1598	selD		FALSE	0.103	131.000	0.011	1.000	N	NA
2733967	2733968	CJJCF936_1598	CJJCF936_1597		putP	TRUE	0.830	18.000	0.141	1.000	N	NA
2733969	2733970	CJJCF936_1596	CJJCF936_1595			TRUE	0.974	4.000	0.844	NA		NA
2733971	2733972	CJJCF936_1594	CJJCF936_1593		purA	FALSE	0.535	28.000	0.000	NA		NA
2733972	2733973	CJJCF936_1593	CJJCF936_1592	purA		TRUE	0.675	-3.000	0.014	NA		NA
2733973	2733974	CJJCF936_1592	CJJCF936_1591			TRUE	0.894	-7.000	0.147	NA		NA
2733974	2733975	CJJCF936_1591	CJJCF936_1590			FALSE	0.361	93.000	0.120	NA		NA
2733975	2733976	CJJCF936_1590	CJJCF936_1589		carA	TRUE	0.869	0.000	0.041	NA		NA
2733976	2733977	CJJCF936_1589	CJJCF936_1588	carA		TRUE	0.661	-3.000	0.011	NA		NA
2733977	2733978	CJJCF936_1588	CJJCF936_1587			TRUE	0.663	-3.000	0.011	NA		NA
2733978	2733979	CJJCF936_1587	CJJCF936_1586			TRUE	0.914	69.000	0.200	0.010	Y	NA
2733979	2733980	CJJCF936_1586	CJJCF936_1585		ccoN	FALSE	0.234	126.000	0.062	1.000	N	NA
2733980	2733981	CJJCF936_1585	CJJCF936_1584	ccoN	ccoO	TRUE	0.984	13.000	0.283	0.003	N	NA
2733981	2733982	CJJCF936_1584	CJJCF936_1583	ccoO	ccoQ	TRUE	0.995	5.000	0.738	0.003	N	NA
2733982	2733983	CJJCF936_1583	CJJCF936_1582	ccoQ	ccoP	TRUE	0.992	0.000	0.286	0.003	N	NA
2733983	2733984	CJJCF936_1582	CJJCF936_1581	ccoP		TRUE	0.962	0.000	0.579	NA		NA
2733984	2733985	CJJCF936_1581	CJJCF936_1580			FALSE	0.525	95.000	0.526	NA		NA
2733985	2733986	CJJCF936_1580	CJJCF936_1579			TRUE	0.871	-13.000	0.102	NA		NA
2733986	2733987	CJJCF936_1579	CJJCF936_1578			TRUE	0.864	-3.000	0.091	1.000		NA
2733987	2733988	CJJCF936_1578	CJJCF936_1577			TRUE	0.981	-3.000	0.117	0.041	Y	NA
2733988	2733989	CJJCF936_1577	CJJCF936_1576		rplM	FALSE	0.149	84.000	0.009	1.000	N	NA
2733989	2733990	CJJCF936_1576	CJJCF936_1575	rplM	rpsI	TRUE	0.994	3.000	0.231	0.027	Y	NA
2733990	2733991	CJJCF936_1575	CJJCF936_1574	rpsI	cadF	FALSE	0.141	125.000	0.024	1.000	N	NA
2733991	2733992	CJJCF936_1574	CJJCF936_1573	cadF		TRUE	0.905	0.000	0.068	1.000		NA
2733992	2733993	CJJCF936_1573	CJJCF936_1572			FALSE	0.293	93.000	0.056	1.000		NA
2733993	2733994	CJJCF936_1572	CJJCF936_1571		ctsR	FALSE	0.514	24.000	0.016	NA		NA
2733994	2733995	CJJCF936_1571	CJJCF936_1570	ctsR	ctsD	TRUE	0.845	-28.000	0.083	NA		NA
2733995	2733996	CJJCF936_1570	CJJCF936_1569	ctsD	ctsP	TRUE	0.902	-7.000	0.167	1.000		NA
2733996	2733997	CJJCF936_1569	CJJCF936_1568	ctsP	ctsX	TRUE	0.970	4.000	0.667	1.000		NA
2733997	2733998	CJJCF936_1568	CJJCF936_1567	ctsX	ctsE	TRUE	0.960	2.000	0.333	1.000		NA
2733998	2733999	CJJCF936_1567	CJJCF936_1565	ctsE	ctsF	TRUE	0.944	-3.000	0.200	1.000	Y	NA
2734000	2734001	CJJCF936_1566	CJJCF936_1564			TRUE	0.881	4.000	0.035	1.000		NA
2734001	2734002	CJJCF936_1564	CJJCF936_1563			TRUE	0.799	17.000	0.084	1.000		NA
2734002	2734003	CJJCF936_1563	CJJCF936_1562			TRUE	0.992	10.000	0.558	0.005		NA
2734003	2734004	CJJCF936_1562	CJJCF936_1561			TRUE	0.968	43.000	0.677	0.004		NA
2734004	2734005	CJJCF936_1561	CJJCF936_1560			TRUE	0.685	63.000	0.469	NA		NA
2734005	2734006	CJJCF936_1560	CJJCF936_1559		flgI	TRUE	0.962	0.000	0.569	NA		NA
