locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
1956120	YP_999946.1	121613361	7038	223141	222533	-	CJJ81176_0258	pyrE	orotate phosphoribosyltransferase (NCBI)	COG461	F	Orotate phosphoribosyltransferase	TIGR01367 orotate phosphoribosyltransferase [pyrE]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0009116,GO:0019856,GO:0004588	2.4.2.10	Orotate phosphoribosyltransferase.
1956121	YP_999947.1	121612237	7038	223701	223144	-	CJJ81176_0259	frr	ribosome recycling factor (NCBI)	COG233	J	Ribosome recycling factor	TIGR00496 ribosome recycling factor [frr]	Protein synthesis:Translation factors	GO:0006412		
1956122	YP_999948.1	121613335	7038	224088	223717	-	CJJ81176_0260	secG	preprotein translocase, SecG subunit (NCBI)	COG1314	U	Preprotein translocase subunit SecG	TIGR00810 preprotein translocase, SecG subunit [secG]	Protein fate:Protein and peptide secretion and trafficking	GO:0009306,GO:0016021,GO:0015450		
1956123	YP_999949.1	121612142	7038	224887	224192	-	CJJ81176_0261	CJJ81176_0261	hypothetical protein (NCBI)	COG670	R	Integral membrane protein, interacts with FtsH					
1956124	YP_999950.1	121613517	7038	225047	225682	+	CJJ81176_0262	cynT	carbonic anhydrase (NCBI)	COG288	P	Carbonic anhydrase			GO:0015976,GO:0008270,GO:0004089	4.2.1.1	Carbonate dehydratase.
1956125	YP_999951.1	121613243	7038	225679	227562	+	CJJ81176_0263	CJJ81176_0263	mechanosensitive ion channel family protein (NCBI)	COG668	M	Small-conductance mechanosensitive channel			GO:0016020		
1956126	YP_999952.1	121613377	7038	228558	227587	-	CJJ81176_0264	CJJ81176_0264	NifU family protein (NCBI)	COG822	C	NifU homolog involved in Fe-S cluster formation			GO:0016226,GO:0051536,GO:0005506		
1956127	YP_999953.1	121612995	7038	229749	228568	-	CJJ81176_0265	CJJ81176_0265	cysteine desulfurase, putative (NCBI)	COG1104	E	Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes	TIGR03403 cysteine desulfurase, NifS family [nifS]		GO:0008152,GO:0006508,GO:0004182,GO:0031071,GO:0008483,GO:0008270,GO:0030170	2.8.1.7	Cysteine desulfurase.
1956128	YP_999954.1	121612294	7038	230328	229927	-	CJJ81176_0266	CJJ81176_0266	conserved hypothetical protein, authentic frameshift (NCBI)	COG2703	P	Hemerythrin	TIGR02481 hemerythrin-like metal-binding domain		GO:0046872		
1956129	YP_999955.1	121612787	7038	231631	230465	-	CJJ81176_0267	CJJ81176_0267	hypothetical protein (NCBI)								
1956130	YP_999956.1	121613715	7038	231830	231702	-	CJJ81176_0268	CJJ81176_0268	hypothetical protein (NCBI)								
1956131	YP_999957.1	121612551	7038	231787	231978	+	CJJ81176_0269	rpmI	ribosomal protein L35 (NCBI)	COG291	J	Ribosomal protein L35	TIGR00001 ribosomal protein L35 [rpmI]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
1956132	YP_999958.1	121613523	7038	232072	232425	+	CJJ81176_0270	rplT	ribosomal protein L20 (NCBI)	COG292	J	Ribosomal protein L20	TIGR01032 ribosomal protein L20 [rplT]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003723,GO:0003735		
1956133	YP_999959.1	121613161	7038	232731	232477	-	CJJ81176_0271	CJJ81176_0271	putative MCP-domain signal transduction protein (NCBI)						GO:0006434,GO:0005737,GO:0005524,GO:0004828		
1956134	YP_999960.1	121613110	7038	233290	233117	-	CJJ81176_0272	CJJ81176_0272	putative MCP-domain signal transduction protein (NCBI)								
1956135	YP_999961.1	121612190	7038	233778	233407	-	CJJ81176_0273	CJJ81176_0273	putative MCP-domain signal transduction protein (NCBI)								
1956136	YP_999962.1	121612778	7038	234454	233783	-	CJJ81176_0274	CJJ81176_0274	hypothetical protein (NCBI)								
1956137	YP_999963.1	121612647	7038	234632	235489	+	CJJ81176_0275	CJJ81176_0275	hypothetical protein (NCBI)	COG1639	T	Predicted signal transduction protein					
1956138	YP_999964.1	121612460	7038	235520	235996	+	CJJ81176_0276	CJJ81176_0276	hypothetical protein (NCBI)								
1956139	YP_999965.1	121613388	7038	237275	235965	-	CJJ81176_0277	CJJ81176_0277	major facilitator superfamily protein (NCBI)	COG2814	G	Arabinose efflux permease			GO:0006810,GO:0016021,GO:0005215		
1956140	YP_999966.1	121613188	7038	237433	237278	-	CJJ81176_0278	CJJ81176_0278	hypothetical protein (NCBI)								
1956141	YP_999967.1	121613195	7038	237526	237999	+	CJJ81176_0279	moaC	molybdenum cofactor biosynthesis protein MoaC (NCBI)	COG315	H	Molybdenum cofactor biosynthesis enzyme	TIGR00581 molybdenum cofactor biosynthesis protein C [moaC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Molybdopterin	GO:0006777		
1956142	YP_999968.1	121612313	7038	237977	238240	+	CJJ81176_0280	CJJ81176_0280	hypothetical protein (NCBI)								
1956143	YP_999969.1	121613015	7038	238254	239390	+	CJJ81176_0281	CJJ81176_0281	hypothetical protein (NCBI)								
1956144	YP_999970.1	121613613	7038	240189	239410	-	CJJ81176_0282	xth	exodeoxyribonuclease III (NCBI)	COG708	L	Exonuclease III	TIGR00195 exodeoxyribonuclease III [xth],TIGR00633 exodeoxyribonuclease III (xth)	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0005622,GO:0004519,GO:0003677,GO:0008853	3.1.11.2	Exodeoxyribonuclease III.
1956145	YP_999971.1	121612927	7038	240286	241824	+	CJJ81176_0283	CJJ81176_0283	sulfatase, putative (NCBI)	COG2194	R	Predicted membrane-associated, metal-dependent hydrolase			GO:0008152,GO:0016021,GO:0008484		
1956146	YP_999972.1	121613560	7038	241821	242177	+	CJJ81176_0284	dgkA	diacylglycerol kinase (NCBI)	COG818	M	Diacylglycerol kinase			GO:0008654,GO:0016020,GO:0004143	2.7.1.107	Diacylglycerol kinase.
1956147	YP_999973.1	121612846	7038	242174	242419	+	CJJ81176_0285	CJJ81176_0285	hypothetical protein (NCBI)						GO:0006260,GO:0006276		
1956148	YP_999974.1	121613442	7038	242409	243416	+	CJJ81176_0286	pyrC	dihydroorotase, homodimeric type (NCBI)	COG418	F	Dihydroorotase	TIGR00856 dihydroorotase, homodimeric type [pyrC]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0019856,GO:0004151	3.5.2.3	Dihydroorotase.
1956149	YP_999975.1	121612628	7038	243662	243441	-	CJJ81176_0287	CJJ81176_0287	hypothetical protein (NCBI)								
1956150	YP_999976.1	121612352	7038	244437	243718	-	CJJ81176_0288	CJJ81176_0288	hypothetical protein (NCBI)						GO:0007049,GO:0000154,GO:0000179		
1956151	YP_999977.1	121613277	7038	246514	244517	-	CJJ81176_0289	CJJ81176_0289	methyl-accepting chemotaxis protein (NCBI)	COG840	NT	Methyl-accepting chemotaxis protein			GO:0006935,GO:0007165,GO:0016020,GO:0004871		
1956152	YP_999978.1	121612422	7038	246707	247582	+	CJJ81176_0290	CJJ81176_0290	zinc transporter ZupT (NCBI)	COG428	P	Predicted divalent heavy-metal cations transporter			GO:0030001,GO:0016020,GO:0046873		
1956153	YP_999979.1	121613119	7038	250122	247606	-	CJJ81176_0291	CJJ81176_0291	biotin sulfoxide reductase (NCBI)	COG243	C	Anaerobic dehydrogenases, typically selenocysteine-containing	TIGR00509 molybdopterin guanine dinucleotide-containing S/N-oxide reductases		GO:0006118,GO:0016491,GO:0030151,GO:0050626	1.7.2.3,1.-.-.-	Trimethylamine-N-oxide reductase (cytochrome c).,
1956154	YP_999980.1	121612740	7038	250708	250133	-	CJJ81176_0292	CJJ81176_0292	putative cytochrome C-type haem-binding periplasmic protein (NCBI)	COG3005	C	Nitrate/TMAO reductases, membrane-bound tetraheme cytochrome c subunit			GO:0006118,GO:0020037,GO:0005506,GO:0009055		
1956155	YP_999981.1	121613656	7038	251698	251189	-	CJJ81176_0293	CJJ81176_0293	hypothetical protein (NCBI)								
1956156	YP_999982.1	121612316	7038	252207	251698	-	CJJ81176_0294	CJJ81176_0294	hypothetical protein (NCBI)								
1956157	YP_999983.1	121613302	7038	253329	252241	-	CJJ81176_0295	CJJ81176_0295	SPFH domain / Band 7 family protein (NCBI)	COG330	O	Membrane protease subunits, stomatin/prohibitin homologs			GO:0016020		
1956158	YP_999984.1	121613303	7038	254256	253342	-	CJJ81176_0296	ilvE	branched-chain amino acid aminotransferase (NCBI)	COG115	EH	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	TIGR01122 branched-chain amino acid aminotransferase [ilvE]	Amino acid biosynthesis:Pyruvate family	GO:0009081,GO:0004084	2.6.1.42	Branched-chain-amino-acid transaminase.
1956159	YP_999985.1	121612329	7038	254432	254638	+	CJJ81176_0297	CJJ81176_0297	4-oxalocrotonate tautomerase family protein (NCBI)	COG1942	R	Uncharacterized protein, 4-oxalocrotonate tautomerase homolog			GO:0006725,GO:0016853	5.3.2.-	
1956160	YP_999986.1	121612655	7038	254635	255090	+	CJJ81176_0298	CJJ81176_0298	antioxidant, AhpC/Tsa family (NCBI)	COG1225	O	Peroxiredoxin			GO:0016209,GO:0016491,GO:0051920	1.11.1.15	Peroxiredoxin.
1956161	YP_999987.1	121613430	7038	255090	256181	+	CJJ81176_0299	CJJ81176_0299	hypothetical protein (NCBI)	COG1636	S	Uncharacterized protein conserved in bacteria					
1956162	YP_999988.1	121613704	7038	256276	256716	+	CJJ81176_0300	fabZ	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ (NCBI)	COG764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases	TIGR01750 beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ [fabZ]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0005737,GO:0016836	4.2.1.-	
1956163	YP_999989.1	121612189	7038	256716	257507	+	CJJ81176_0301	lpxA	acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase (NCBI)	COG1043	M	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	TIGR01852 acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase [lpxA]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0008610,GO:0008780	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase.
1956164	YP_999990.1	121613694	7038	257500	258723	+	CJJ81176_0302	clpX	ATP-dependent Clp protease, ATP-binding subunit ClpX (NCBI)	COG1219	O	ATP-dependent protease Clp, ATPase subunit	TIGR00382 ATP-dependent Clp protease, ATP-binding subunit ClpX [clpX]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006355,GO:0015031,GO:0006310,GO:0019538,GO:0006281,GO:0005622,GO:0009378,GO:0008270,GO:0005524,GO:0008134,GO:0046983,GO:0016887		
1956165	YP_999991.1	121612694	7038	258734	259774	+	CJJ81176_0303	mreB	cell shape-determining protein MreB (NCBI)	COG1077	D	Actin-like ATPase involved in cell morphogenesis	TIGR00904 cell shape determining protein, MreB/Mrl family	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0000902,GO:0005524		
1956166	YP_999992.1	121613456	7038	259803	260513	+	CJJ81176_0304	CJJ81176_0304	rod shape-determining protein MreC (NCBI)	COG1792	M	Cell shape-determining protein			GO:0008360		
1956167	YP_999993.1	121612525	7038	260774	264043	+	CJJ81176_0305	carB	carbamoyl-phosphate synthase, large subunit (NCBI)	COG458	EF	Carbamoylphosphate synthase large subunit (split gene in MJ)	TIGR01369 carbamoyl-phosphate synthase, large subunit [carB]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0019856,GO:0006526,GO:0005737,GO:0005524,GO:0004088	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing).
1956168	YP_999994.1	121613686	7038	264040	264462	+	CJJ81176_0306	CJJ81176_0306	hypothetical protein (NCBI)	COG9	J	Putative translation factor (SUA5)					
1956169	YP_999995.1	121612805	7038	265440	264463	-	CJJ81176_0307	tal	transaldolase (NCBI)	COG176	G	Transaldolase	TIGR00876 transaldolase [tal]	Energy metabolism:Pentose phosphate pathway	GO:0006098,GO:0005737,GO:0004801	2.2.1.2	Transaldolase.
1956170	YP_999996.1	121613049	7038	266063	265440	-	CJJ81176_0308	serB	phosphoserine phosphatase SerB (NCBI)	COG560	E	Phosphoserine phosphatase	TIGR00338 phosphoserine phosphatase SerB [serB],TIGR01488 HAD phosphoserine phosphatase-like hydrolase, family IB	Amino acid biosynthesis:Serine family	GO:0006564,GO:0004647	3.1.3.3	Phosphoserine phosphatase.
1956171	YP_999997.1	121612156	7038	266584	266063	-	CJJ81176_0309	cheW	purine-binding chemotaxis protein CheW (NCBI)	COG835	NT	Chemotaxis signal transduction protein			GO:0007165,GO:0006935,GO:0005622,GO:0004871		
1956172	YP_999998.1	121613274	7038	268898	266589	-	CJJ81176_0310	cheA	chemotaxis protein CheA (NCBI)	COG643	NT	Chemotaxis protein histidine kinase and related kinases			GO:0018106,GO:0000160,GO:0006810,GO:0006355,GO:0006935,GO:0005737,GO:0016020,GO:0005524,GO:0005215,GO:0004673,GO:0000156	2.7.13.3,2.7.3.-	Histidine kinase.,
1956173	YP_999999.1	121612376	7038	269858	268902	-	CJJ81176_0311	cheV	chemotaxis protein CheV (NCBI)	COG835	NT	Chemotaxis signal transduction protein			GO:0006355,GO:0000160,GO:0006935,GO:0005622,GO:0000156	2.7.3.-	
1956174	YP_001000000.1	121613574	7038	270486	269851	-	CJJ81176_0312	CJJ81176_0312	hypothetical protein (NCBI)	COG2908	S	Uncharacterized protein conserved in bacteria				3.6.1.-	
1956175	YP_001000001.1	121612714	7038	271104	270619	-	CJJ81176_0313	greA	transcription elongation factor GreA (NCBI)	COG782	K	Transcription elongation factor	TIGR01462 transcription elongation factor GreA [greA]	Transcription:Transcription factors	GO:0006355,GO:0003677,GO:0003711		
1956176	YP_001000002.1	121612105	7038	272210	271116	-	CJJ81176_0314	lpxB	lipid-A-disaccharide synthetase (NCBI)	COG763	M	Lipid A disaccharide synthetase	TIGR00215 lipid-A-disaccharide synthase [lpxB]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0009245,GO:0008915	2.4.1.182	Lipid-A-disaccharide synthase.
1956177	YP_001000003.1	121613001	7038	273059	272307	-	CJJ81176_0315	CJJ81176_0315	major antigenic peptide PEB3 (NCBI)	COG4588	R	Accessory colonization factor AcfC, contains ABC-type periplasmic domain			GO:0006810,GO:0030288,GO:0005215		
1956178	YP_001000004.1	121612520	7038	274219	273323	-	CJJ81176_0316	CJJ81176_0316	glycerol-3-phosphate transporter, authentic frameshift (NCBI)	COG2271	G	Sugar phosphate permease			GO:0006810,GO:0016021,GO:0005215		
1956179	YP_001000005.1	121613215	7038	274474	275250	+	CJJ81176_0317	surE	acid phosphatase SurE (NCBI)	COG496	R	Predicted acid phosphatase	TIGR00087 5'/3'-nucleotidase SurE [surE]	Cellular processes:Adaptations to atypical conditions	GO:0008254,GO:0017175,GO:0008253,GO:0003993	3.1.3.5,3.1.3.6,3.1.3.2	5'-nucleotidase.,3'-nucleotidase.,Acid phosphatase.
1956180	YP_001000006.1	121612635	7038	275240	275893	+	CJJ81176_0318	CJJ81176_0318	thiF family protein (NCBI)	COG1179	H	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 1			GO:0003824		
1956181	YP_001000007.1	121613391	7038	276348	275968	-	CJJ81176_0319	panD	aspartate 1-decarboxylase (NCBI)	COG853	H	Aspartate 1-decarboxylase	TIGR00223 aspartate 1-decarboxylase [panD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0006523,GO:0004068,GO:0005488	4.1.1.11	Aspartate 1-decarboxylase.
1956182	YP_001000008.1	121612799	7038	277193	276345	-	CJJ81176_0320	panC	pantoate--beta-alanine ligase (NCBI)	COG414	H	Panthothenate synthetase	TIGR00018 pantoate--beta-alanine ligase [panC],TIGR00125 cytidyltransferase-related domain	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015940,GO:0004592	6.3.2.1	Pantoate--beta-alanine ligase.
1956183	YP_001000009.1	121613376	7038	278028	277204	-	CJJ81176_0321	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase (NCBI)	COG413	H	Ketopantoate hydroxymethyltransferase	TIGR00222 3-methyl-2-oxobutanoate hydroxymethyltransferase [panB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015940,GO:0003864	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.
1956184	YP_001000010.1	121613185	7038	279075	278185	-	CJJ81176_0322	modC	molybdenum ABC transporter, ATP-binding protein (NCBI)	COG1118	P	ABC-type sulfate/molybdate transport systems, ATPase component			GO:0005524,GO:0016887,GO:0015412	3.6.3.29	Molybdate-transporting ATPase.
1956185	YP_001000011.1	121612180	7038	279753	279085	-	CJJ81176_0323	modB	molybdenum ABC transporter, permease protein (NCBI)	COG4149	P	ABC-type molybdate transport system, permease component	TIGR02141 molybdate ABC transporter, permease protein [modB]	Transport and binding proteins:Anions	GO:0015689,GO:0016021,GO:0015098		
1956186	YP_001000012.1	121612132	7038	280051	279746	-	CJJ81176_0324	CJJ81176_0324	TOBE domain protein (NCBI)	COG3585	H	Molybdopterin-binding protein			GO:0006810,GO:0043190,GO:0005524,GO:0005215,GO:0016820		
1956187	YP_001000013.1	121613272	7038	280893	280144	-	CJJ81176_0325	modA	molybdenum ABC transporter, periplasmic molybdenum-binding protein (NCBI)	COG725	P	ABC-type molybdate transport system, periplasmic component	TIGR01256 molybdate ABC transporter, periplasmic molybdate-binding protein [modA]	Transport and binding proteins:Anions	GO:0015689,GO:0030288,GO:0015412		
1956188	YP_001000014.1	121612742	7038	281633	280947	-	CJJ81176_0326	CJJ81176_0326	biotin biosynthesis protein BioC (NCBI)				TIGR02072 biotin biosynthesis protein BioC [bioC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Biotin	GO:0009102		
1956189	YP_001000015.1	121613050	7038	282241	281630	-	CJJ81176_0327	CJJ81176_0327	hypothetical protein (NCBI)	COG2830	S	Uncharacterized protein conserved in bacteria					
1956190	YP_001000016.1	121613739	7038	283380	282238	-	CJJ81176_0328	bioF	8-amino-7-oxononanoate synthase (NCBI)	COG156	H	7-keto-8-aminopelargonate synthetase and related enzymes			GO:0009058,GO:0008710,GO:0016769,GO:0030170	2.3.1.47	8-amino-7-oxononanoate synthase.
1956191	YP_001000017.1	121613473	7038	283447	284730	+	CJJ81176_0329	bioA	adenosylmethionine--8-amino-7-oxononanoate aminotransferase (NCBI)	COG161	H	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	TIGR00508 adenosylmethionine-8-amino-7-oxononanoate transaminase [bioA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Biotin	GO:0009102,GO:0030170,GO:0004015	2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate transaminase.
1956192	YP_001000018.1	121612750	7038	285322	284717	-	CJJ81176_0330	bioD	dethiobiotin synthetase (NCBI)	COG132	H	Dethiobiotin synthetase			GO:0009102,GO:0005524,GO:0004141	6.3.3.3	Dethiobiotin synthase.
1956193	YP_001000019.1	121612529	7038	285646	285332	-	CJJ81176_0331	CJJ81176_0331	multidrug resistance protein, SMR family (NCBI)	COG2076	P	Membrane transporters of cations and cationic drugs			GO:0016021		
1956194	YP_001000020.1	121613021	7038	285988	285650	-	CJJ81176_0332	CJJ81176_0332	multidrug resistance protein, SMR family (NCBI)	COG2076	P	Membrane transporters of cations and cationic drugs			GO:0016021		
1956195	YP_001000021.1	121612154	7038	286122	286658	+	CJJ81176_0333	rplY	ribosomal protein L25 (NCBI)	COG1825	J	Ribosomal protein L25 (general stress protein Ctc)	TIGR00731 ribosomal protein L25, Ctc-form	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735,GO:0008097		
1956196	YP_001000022.1	121613036	7038	286655	287200	+	CJJ81176_0334	pth	peptidyl-tRNA hydrolase (NCBI)	COG193	J	Peptidyl-tRNA hydrolase	TIGR00447 peptidyl-tRNA hydrolase [pth]	Protein synthesis:Other	GO:0006412,GO:0004045	3.1.1.29	Aminoacyl-tRNA hydrolase.
1956197	YP_001000023.1	121612521	7038	287202	288260	+	CJJ81176_0335	CJJ81176_0335	hypothetical protein (NCBI)	COG795	R	Predicted permeases			GO:0016021		
1956198	YP_001000024.1	121612594	7038	288304	289512	+	CJJ81176_0336	lysA	diaminopimelate decarboxylase (NCBI)	COG19	E	Diaminopimelate decarboxylase	TIGR01048 diaminopimelate decarboxylase [lysA]	Amino acid biosynthesis:Aspartate family	GO:0009089,GO:0008836	4.1.1.20	Diaminopimelate decarboxylase.
1956199	YP_001000025.1	121613546	7038	289514	290281	+	CJJ81176_0337	CJJ81176_0337	HAD-superfamily hydrolase, subfamily IIA (NCBI)	COG647	G	Predicted sugar phosphatases of the HAD superfamily	TIGR01460 HAD hydrolase, family IIA	Unknown function:Enzymes of unknown specificity	GO:0008152,GO:0016787		
1956200	YP_001000026.1	121612831	7038	290269	291342	+	CJJ81176_0338	pheA	chorismate mutase/prephenate dehydratase (NCBI)	COG77	E	Prephenate dehydratase	TIGR01807 chorismate mutase [pheA]	Amino acid biosynthesis:Aromatic amino acid family	GO:0009094,GO:0005737,GO:0016597,GO:0004106,GO:0004664	4.2.1.51,5.4.99.5	Prephenate dehydratase.,Chorismate mutase.
1956201	YP_001000027.1	121613599	7038	291332	292426	+	CJJ81176_0339	hisC	histidinol-phosphate aminotransferase (NCBI)	COG79	E	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase	TIGR01141 histidinol-phosphate transaminase [hisC]	Amino acid biosynthesis:Histidine family	GO:0000105,GO:0004400,GO:0030170	2.6.1.9	Histidinol-phosphate transaminase.
1956202	YP_001000028.1	121612614	7038	292478	294160	+	CJJ81176_0340	fliF	flagellar M-ring protein FliF (NCBI)	COG1766	NU	Flagellar biosynthesis/type III secretory pathway lipoprotein	TIGR00206 flagellar M-ring protein FliF [fliF]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009431,GO:0003774		
1956203	YP_001000029.1	121613519	7038	294160	295188	+	CJJ81176_0341	fliG	flagellar motor switch protein FliG (NCBI)	COG1536	N	Flagellar motor switch protein	TIGR00207 flagellar motor switch protein FliG [fliG]	Cellular processes:Chemotaxis and motility	GO:0006812,GO:0006935,GO:0001539,GO:0009288,GO:0003774,GO:0008324		
1956204	YP_001000030.1	121613227	7038	295196	296026	+	CJJ81176_0342	CJJ81176_0342	flagellar assembly protein FliH, putative (NCBI)	COG1317	NU	Flagellar biosynthesis/type III secretory pathway protein			GO:0001539,GO:0009288,GO:0003774		
1956205	YP_001000031.1	121613549	7038	296019	297866	+	CJJ81176_0343	dxs	1-deoxy-D-xylulose-5-phosphate synthase (NCBI)	COG1154	HI	Deoxyxylulose-5-phosphate synthase	TIGR00204 1-deoxy-D-xylulose-5-phosphate synthase [dxs]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0016114,GO:0008661,GO:0016624	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase.
1956206	YP_001000032.1	121612833	7038	297952	298362	+	CJJ81176_0344	CJJ81176_0344	transcriptional regulator, Fur family (NCBI)	COG735	P	Fe2+/Zn2+ uptake regulation proteins			GO:0006355,GO:0003700		
1956207	YP_001000033.1	121613735	7038	298408	299604	+	CJJ81176_0345	CJJ81176_0345	hypothetical protein (NCBI)								
1956208	YP_001000034.1	121612772	7038	299607	300314	+	CJJ81176_0346	ubiE	ubiquinone/menaquinone biosynthesis methyltransferase (NCBI)	COG2226	H	Methylase involved in ubiquinone/menaquinone biosynthesis	TIGR01934 ubiquinone/menaquinone biosynthesis methyltransferase	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0008168	2.1.1.-	
1956209	YP_001000035.1	121613063	7038	300311	301474	+	CJJ81176_0347	xseA	exodeoxyribonuclease VII, large subunit (NCBI)	COG1570	L	Exonuclease VII, large subunit	TIGR00237 exodeoxyribonuclease VII, large subunit [xseA]	DNA metabolism:Degradation of DNA	GO:0006308,GO:0009318,GO:0003676,GO:0008855	3.1.11.6	Exodeoxyribonuclease VII.
1956210	YP_001000036.1	121612480	7038	301484	302560	+	CJJ81176_0348	serC	phosphoserine aminotransferase (NCBI)	COG1932	HE	Phosphoserine aminotransferase	TIGR01364 phosphoserine transaminase [serC]	Amino acid biosynthesis:Serine family	GO:0006564,GO:0004648,GO:0030170	2.6.1.52	Phosphoserine transaminase.
1956211	YP_001000037.1	121613465	7038	302557	302907	+	CJJ81176_0349	CJJ81176_0349	endoribonuclease L-PSP family protein (NCBI)	COG251	J	Putative translation initiation inhibitor, yjgF family					
1956212	YP_001000038.1	121613165	7038	303878	302904	-	CJJ81176_0350	fabH	3-oxoacyl-(acyl-carrier-protein) synthase III (NCBI)	COG332	I	3-oxoacyl-[acyl-carrier-protein] synthase III	TIGR00747 3-oxoacyl-[acyl-carrier-protein] synthase 3 [fabH]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0004315	2.3.1.180,2.3.1.41	Beta-ketoacyl-acyl-carrier-protein synthase III.,Beta-ketoacyl-acyl-carrier-protein synthase I.
1956213	YP_001000039.1	121612547	7038	304857	303871	-	CJJ81176_0351	plsX	fatty acid/phospholipid synthesis protein PlsX (NCBI)	COG416	I	Fatty acid/phospholipid biosynthesis enzyme	TIGR00182 fatty acid/phospholipid synthesis protein PlsX [plsX]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0004366,GO:0003824	2.3.1.15	Glycerol-3-phosphate O-acyltransferase.
1956214	YP_001000040.1	121613299	7038	305009	304863	-	CJJ81176_0352	rpmF	ribosomal protein L32 (NCBI)				TIGR01031 ribosomal protein L32 [rpmF]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003735		
1956215	YP_001000041.1	121612324	7038	305386	305033	-	CJJ81176_0353	CJJ81176_0353	hypothetical protein (NCBI)								
1956216	YP_001000042.1	121613085	7038	305800	305387	-	CJJ81176_0354	ndk	nucleoside diphosphate kinase (NCBI)	COG105	F	Nucleoside diphosphate kinase			GO:0006241,GO:0006183,GO:0006228,GO:0005524,GO:0004550	2.7.4.6	Nucleoside-diphosphate kinase.
1956217	YP_001000043.1	121612302	7038	306197	305913	-	CJJ81176_0355	CJJ81176_0355	ferredoxin, 4Fe-4S (NCBI)						GO:0006118,GO:0009055,GO:0051536		
1956218	YP_001000044.1	121613748	7038	306403	306999	+	CJJ81176_0356	CJJ81176_0356	antioxidant, AhpC/Tsa family (NCBI)	COG450	O	Peroxiredoxin			GO:0051920	1.11.1.15	Peroxiredoxin.
1956219	YP_001000045.1	121613536	7038	307118	308224	+	CJJ81176_0357	flhB	flagellar biosynthetic protein FlhB (NCBI)	COG1377	NU	Flagellar biosynthesis pathway, component FlhB	TIGR00328 flagellar biosynthetic protein FlhB [flhB]	Cellular processes:Chemotaxis and motility	GO:0009306,GO:0016020		
1956220	YP_001000046.1	121612816	7038	308954	308211	-	CJJ81176_0358	CJJ81176_0358	chemotaxis protein MotB, putative (NCBI)	COG1360	N	Flagellar motor protein			GO:0009279		
