locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
46320	NP_281591.1	15791768	54	365717	367222	+	Cj0401	lysS	lysyl-tRNA synthetase (NCBI ptt file)	COG1190	J	Lysyl-tRNA synthetase (class II)	TIGR00499 lysine--tRNA ligase [lysS]	Protein synthesis:tRNA aminoacylation	GO:0006430,GO:0005737,GO:0003676,GO:0004824,GO:0005524	6.1.1.6	Lysine--tRNA ligase.
46321	NP_281592.1	15791769	54	367219	368463	+	Cj0402	glyA	serine hydroxymethyltransferase (NCBI ptt file)	COG112	E	Glycine/serine hydroxymethyltransferase			GO:0006563,GO:0006544,GO:0004372,GO:0030170	2.1.2.1	Glycine hydroxymethyltransferase.
46322	NP_281593.1	15791770	54	368460	369005	+	Cj0403	Cj0403	hypothetical protein Cj0403 (NCBI ptt file)								
46323	NP_281594.1	15791771	54	369019	369855	+	Cj0404	Cj0404	putative transmembrane protein (NCBI ptt file)								
46324	NP_281595.1	15791772	54	369852	370640	+	Cj0405	aroE	shikimate 5-dehydrogenase (NCBI ptt file)	COG169	E	Shikimate 5-dehydrogenase	TIGR00507 shikimate 5-dehydrogenase [aroE]	Amino acid biosynthesis:Aromatic amino acid family	GO:0005737,GO:0004764,GO:0050661	1.1.1.25	Shikimate dehydrogenase.
46325	NP_281596.1	15791773	54	371614	370715	-	Cj0406c	Cj0406c	putative lipoprotein (NCBI ptt file)								
46326	NP_281597.1	15791774	54	371704	372519	+	Cj0407	lgt	prolipoprotein diacylglyceryl transferase (NCBI ptt file)	COG682	M	Prolipoprotein diacylglyceryltransferase	TIGR00544 prolipoprotein diacylglyceryl transferase [lgt]	Protein fate:Protein modification and repair	GO:0009249,GO:0016020,GO:0016740	2.4.99.-	
46327	NP_281598.1	15791775	54	372589	373371	+	Cj0408	frdC	fumarate reductase cytochrome B subunit (NCBI ptt file)	COG2009	C	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit			GO:0006118,GO:0006099,GO:0045284,GO:0045282,GO:0008194,GO:0000104	1.3.99.1	Succinate dehydrogenase.
46328	NP_281599.1	15791776	54	373355	375346	+	Cj0409	frdA	fumarate reductase flavoprotein subunit (NCBI ptt file)	COG1053	C	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	TIGR01812 succinate dehydrogenase or fumarate reductase, flavoprotein subunit	Energy metabolism:TCA cycle	GO:0006118,GO:0000104	1.3.99.1	Succinate dehydrogenase.
46329	NP_281600.1	15791777	54	375339	376064	+	Cj0410	frdB	fumarate reductase iron-sulfur protein (NCBI ptt file)	COG479	C	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	TIGR00384 succinate dehydrogenase and fumarate reductase iron-sulfur protein	Energy metabolism:TCA cycle	GO:0006099,GO:0006118,GO:0000104,GO:0051536,GO:0009055	1.3.99.1	Succinate dehydrogenase.
46330	NP_281601.1	15791778	54	376092	378278	+	Cj0411	Cj0411	putative ATP /GTP binding protein (NCBI ptt file)						GO:0003924,GO:0005525		
46331	NP_281602.1	15791779	54	378268	380097	+	Cj0412	Cj0412	putative ATP /GTP binding protein (NCBI ptt file)						GO:0003924,GO:0005525		
46332	NP_281603.1	15791780	54	380097	380801	+	Cj0413	Cj0413	putative periplasmic protein (NCBI ptt file)	COG790	R	FOG: TPR repeat, SEL1 subfamily			GO:0005488		
46333	NP_281604.1	15791781	54	380937	381665	+	Cj0414	Cj0414	putative oxidoreductase subunit (NCBI ptt file)						GO:0033717	1.1.99.3	Gluconate 2-dehydrogenase (acceptor).
46334	NP_281605.1	15791782	54	381667	383388	+	Cj0415	Cj0415	putative oxidoreductase subunit (NCBI ptt file)	COG2303	E	Choline dehydrogenase and related flavoproteins			GO:0006118,GO:0033717,GO:0050660	1.1.99.3	Gluconate 2-dehydrogenase (acceptor).
46335	NP_281606.1	15791783	54	383559	383657	+	Cj0416	Cj0416	hypothetical protein Cj0416 (NCBI ptt file)								
46336	NP_281607.1	15791784	54	383677	383823	+	Cj0417	Cj0417	hypothetical protein Cj0417 (NCBI ptt file)								
46337	NP_281608.1	15791785	54	384651	383947	-	Cj0418c	Cj0418c	hypothetical protein Cj0418c (NCBI ptt file)								
46338	NP_281609.1	15791786	54	384759	385121	+	Cj0419	Cj0419	hypothetical protein Cj0419 (NCBI ptt file)	COG537	FGR	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases			GO:0003824		
46339	NP_281610.1	15791787	54	385195	385767	+	Cj0420	Cj0420	putative periplasmic protein (NCBI ptt file)	COG2353	S	Uncharacterized conserved protein					
46340	NP_281611.1	15791788	54	386728	385772	-	Cj0421c	Cj0421c	putative integral membrane protein (NCBI ptt file)								
46341	NP_281612.1	15791789	54	386999	386790	-	Cj0422c	Cj0422c	putative H-T-H containing protein (NCBI ptt file)								
46342	NP_281613.1	15791790	54	387168	387395	+	Cj0423	Cj0423	putative integral membrane protein (NCBI ptt file)								
46343	NP_281614.1	15791791	54	387404	388036	+	Cj0424	Cj0424	putative acidic periplasmic protein (NCBI ptt file)	COG2849	S	Uncharacterized protein conserved in bacteria					
46344	NP_281615.1	15791792	54	388049	388465	+	Cj0425	Cj0425	putative periplasmic protein (NCBI ptt file)								
46345	NP_281616.1	15791793	54	388595	390172	+	Cj0426	Cj0426	ABC transporter ATP-binding protein (NCBI ptt file)	COG488	R	ATPase components of ABC transporters with duplicated ATPase domains			GO:0030261,GO:0007059,GO:0009295,GO:0003677,GO:0016887,GO:0005524		
46346	NP_281617.1	15791794	54	390162	390497	+	Cj0427	Cj0427	hypothetical protein Cj0427 (NCBI ptt file)								
46347	NP_281618.1	15791795	54	390572	390955	+	Cj0428	Cj0428	hypothetical protein Cj0428 (NCBI ptt file)								
46348	NP_281619.1	15791796	54	391583	390999	-	Cj0429c	Cj0429c	hypothetical protein Cj0429c (NCBI ptt file)	COG1739	S	Uncharacterized conserved protein				3.4.13.9	Xaa-Pro dipeptidase.
46349	NP_281620.1	15791797	54	391711	392937	+	Cj0430	Cj0430	putative integral membrane protein (NCBI ptt file)								
46350	NP_281621.1	15791798	54	392930	393544	+	Cj0431	Cj0431	putative periplasmic ATP /GTP-binding protein (NCBI ptt file)								
408146			54	394130	395642	+	Cjr04	rrs	16S ribosomal RNA (NCBI)								
399876			54	395747	395822	+	Cjp04	tRNA-Ala	tRNA-Ala (NCBI)								
399877			54	395831	395907	+	Cjp05	tRNA-Ile	tRNA-Ile (NCBI)								
407409			54	396449	399360	+	Cjr05	rrl	23S ribosomal RNA (NCBI)								
2166154			54	399644	399763	+	Cjr06	Cjr06	5S ribosomal RNA (NCBI)								
46351	NP_281622.1	15791799	54	401144	399936	-	Cj0432c	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase (NCBI ptt file)	COG771	M	UDP-N-acetylmuramoylalanine-D-glutamate ligase	TIGR01087 UDP-N-acetylmuramoylalanine--D-glutamate ligase [murD]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0051301,GO:0008360,GO:0005737,GO:0005524,GO:0008764	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase.
46352	NP_281623.1	15791800	54	402205	401144	-	Cj0433c	mraY	phospho-N-acetylmuramoyl-pentapeptide- transferase (NCBI ptt file)	COG472	M	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	TIGR00445 phospho-N-acetylmuramoyl-pentapeptide-transferase [mraY]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0016021,GO:0008963	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase.
46353	NP_281624.1	15791801	54	402285	403763	+	Cj0434	pgm	phosphoglycerate mutase (NCBI ptt file)	COG696	G	Phosphoglyceromutase	TIGR01307 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [gpmI]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006007,GO:0005737,GO:0046538,GO:0030145,GO:0046537	5.4.2.1	Phosphoglycerate mutase.
46354	NP_281625.1	15791802	54	403835	404578	+	Cj0435	fabG	3-oxoacyl-[acyl-carrier protein] reductase (NCBI ptt file)	COG1028	IQR	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	TIGR01830 3-oxoacyl-[acyl-carrier-protein] reductase [fabG]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0004316,GO:0051287	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase.
46355	NP_281626.1	15791803	54	404585	404995	+	Cj0436	Cj0436	hypothetical protein Cj0436 (NCBI ptt file)	COG5015	S	Uncharacterized conserved protein			GO:0010181		
46356	NP_281627.1	15791804	54	405333	407168	+	Cj0437	sdhA	succinate dehydrogenase flavoprotein subunit (NCBI ptt file)	COG1053	C	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	TIGR01409 Tat (twin-arginine translocation) pathway signal sequence,TIGR01812 succinate dehydrogenase or fumarate reductase, flavoprotein subunit	Energy metabolism:TCA cycle	GO:0006118,GO:0000104,GO:0016156	1.3.1.6,1.3.99.1	Fumarate reductase (NADH).,Succinate dehydrogenase.
46357	NP_281628.1	15791805	54	407165	408130	+	Cj0438	sdhB	putative succinate dehydrogenase iron-sulfur protein (NCBI ptt file)	COG479	C	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	TIGR00384 succinate dehydrogenase and fumarate reductase iron-sulfur protein	Energy metabolism:TCA cycle	GO:0006099,GO:0006118,GO:0000104,GO:0051536,GO:0009055	1.3.99.1	Succinate dehydrogenase.
46358	NP_281629.1	15791806	54	408134	408991	+	Cj0439	sdhC	putative succinate dehydrogenase subunit C (NCBI ptt file)	COG2048	C	Heterodisulfide reductase, subunit B			GO:0051912	1.8.98.1	CoB--CoM heterodisulfide reductase.
46359	NP_281630.1	15791807	54	409683	409015	-	Cj0440c	Cj0440c	putative transcriptional regulator (NCBI ptt file)	COG819	K	Putative transcription activator			GO:0050334	3.5.99.2	Thiaminase.
46360	NP_281631.1	15791808	54	409793	410026	+	Cj0441	acpP	acyl carrier protein (NCBI ptt file)	COG236	IQ	Acyl carrier protein	TIGR00517 acyl carrier protein [acpP]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0000036,GO:0031177,GO:0004525,GO:0048037,GO:0008137	1.6.5.3,1.6.99.3,3.1.26.3	NADH dehydrogenase (ubiquinone).,NADH dehydrogenase.,Ribonuclease III.
46361	NP_281632.1	15791809	54	410053	411267	+	Cj0442	fabF	3-oxoacyl-[acyl-carrier-protein] synthase (NCBI ptt file)	COG304	IQ	3-oxoacyl-(acyl-carrier-protein) synthase	TIGR03150 beta-ketoacyl-acyl-carrier-protein synthase II [fabF]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0009058,GO:0003824,GO:0004315	2.3.1.179,2.3.1.41	Beta-ketoacyl-acyl-carrier-protein synthase II.,Beta-ketoacyl-acyl-carrier-protein synthase I.
46362	NP_281633.1	15791810	54	411269	412207	+	Cj0443	accA	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (NCBI ptt file)	COG825	I	Acetyl-CoA carboxylase alpha subunit	TIGR00513 acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [accA]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0009317,GO:0003989	6.4.1.2	Acetyl-CoA carboxylase.
2166155			54	412359	413473	+	Cj0444	Cj0444									
46363	NP_281634.1	15791811	54	414516	415112	+	Cj0447	Cj0447	hypothetical protein Cj0447 (NCBI ptt file)				TIGR00052 nudix-type nucleoside diphosphatase, YffH/AdpP family	Unknown function:Enzymes of unknown specificity	GO:0008768,GO:0046872	3.6.1.45	UDP-sugar diphosphatase.
46364	NP_281635.1	15791812	54	416241	415144	-	Cj0448c	Cj0448c	putative MCP-type signal transduction protein (NCBI ptt file)						GO:0006935,GO:0007165,GO:0016020,GO:0004871		
46365	NP_281636.1	15791813	54	416466	416251	-	Cj0449c	Cj0449c	hypothetical protein Cj0449c (NCBI ptt file)	COG2841	S	Uncharacterized protein conserved in bacteria					
46366	NP_281637.1	15791814	54	416845	416651	-	Cj0450c	rpmB	50S ribosomal protein L28 (NCBI ptt file)	COG227	J	Ribosomal protein L28	TIGR00009 ribosomal protein L28 [rpmB]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
46367	NP_281638.1	15791815	54	416985	417632	+	Cj0451	rep	ribulose-phosphate 3-epimerase (NCBI ptt file)	COG36	G	Pentose-5-phosphate-3-epimerase	TIGR01163 ribulose-phosphate 3-epimerase [rpe]	Energy metabolism:Pentose phosphate pathway	GO:0005975,GO:0004750	5.1.3.1	Ribulose-phosphate 3-epimerase.
46368	NP_281639.1	15791816	54	417629	418390	+	Cj0452	dnaQ	exonuclease, possibly dna polymerase III epsilon subunit (NCBI ptt file)	COG847	L	DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	TIGR00573 exonuclease, DNA polymerase III, epsilon subunit family	DNA metabolism:Degradation of DNA	GO:0006260,GO:0005622,GO:0003677,GO:0003893,GO:0016448,GO:0016452,GO:0003889,GO:0003894,GO:0016449,GO:0019984,GO:0003890,GO:0003895,GO:0015999,GO:0016450,GO:0003891,GO:0004527,GO:0016000,GO:0016451	2.7.7.7	DNA-directed DNA polymerase.
5915096			54	418412	418516	+	Cjs02	Cjs02									
46369	NP_281640.1	15791817	54	418573	419865	+	Cj0453	thiC	thiamin biosynthesis protein ThiC (NCBI ptt file)	COG422	H	Thiamine biosynthesis protein ThiC	TIGR00190 thiamine biosynthesis protein ThiC [thiC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228,GO:0015623	3.6.3.34	Iron-chelate-transporting ATPase.
46370	NP_281641.1	15791818	54	420426	419857	-	Cj0454c	Cj0454c	putative membrane protein (NCBI ptt file)								
46371	NP_281642.1	15791819	54	420892	420548	-	Cj0455c	Cj0455c	putative membrane protein (NCBI ptt file)								
46372	NP_281643.1	15791820	54	421848	420889	-	Cj0456c	Cj0456c	hypothetical protein Cj0456c (NCBI ptt file)								
46373	NP_281644.1	15791821	54	422479	421850	-	Cj0457c	Cj0457c	putative lipoprotein (NCBI ptt file)	COG2121	S	Uncharacterized protein conserved in bacteria					
46374	NP_281645.1	15791822	54	423764	422463	-	Cj0458c	Cj0458c	hypothetical protein Cj0458c (NCBI ptt file)	COG621	J	2-methylthioadenine synthetase	TIGR00089 radical SAM methylthiotransferase, MiaB/RimO family,TIGR01574 tRNA-i(6)A37 thiotransferase enzyme MiaB [miaB]	Protein synthesis:tRNA and rRNA base modification	GO:0008152,GO:0032440,GO:0051536	1.3.1.74	2-alkenal reductase.
46375	NP_281646.1	15791823	54	424027	423761	-	Cj0459c	Cj0459c	hypothetical protein Cj0459c (NCBI ptt file)								
46376	NP_281647.1	15791824	54	424131	425219	+	Cj0460	nusA	transcription termination factor (NCBI ptt file)	COG195	K	Transcription elongation factor	TIGR01953 transcription termination factor NusA [nusA]	Transcription:Transcription factors	GO:0031554,GO:0003700,GO:0003723,GO:0005515		
46377	NP_281648.1	15791825	54	426422	425235	-	Cj0461c	Cj0461c	putative integral membrane protein (NCBI ptt file)						GO:0004479	2.1.2.9	Methionyl-tRNA formyltransferase.
46378	NP_281649.1	15791826	54	426496	427542	+	Cj0462	Cj0462	hypothetical protein Cj0462 (NCBI ptt file)	COG1060	HR	Thiamine biosynthesis enzyme ThiH and related uncharacterized enzymes	TIGR00423 radical SAM domain protein, CofH subfamily,TIGR03699 menaquinone biosynthesis protein, SCO4550 family	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0008152,GO:0003824,GO:0051536	2.5.1.-	
46379	NP_281650.1	15791827	54	427542	428762	+	Cj0463	Cj0463	zinc protease-like protein (NCBI ptt file)	COG612	R	Predicted Zn-dependent peptidases			GO:0006508,GO:0004222,GO:0008270		
46380	NP_281651.1	15791828	54	428752	430575	+	Cj0464	recG	ATP-dependent DNA helicase (NCBI ptt file)	COG1200	LK	RecG-like helicase			GO:0003676,GO:0003677,GO:0005524,GO:0008026	3.6.1.-	
46381	NP_281652.1	15791829	54	430955	430572	-	Cj0465c	Cj0465c	hypothetical protein Cj0465c (NCBI ptt file)	COG2346	R	Truncated hemoglobins			GO:0005506,GO:0019825		
46382	NP_281653.1	15791830	54	431050	431646	+	Cj0466	Cj0466	putative transcriptional regulator (NCBI ptt file)	COG664	T	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases					
46383	NP_281654.1	15791831	54	431662	432363	+	Cj0467	Cj0467	amino-acid ABC transporter integral membrane protein (NCBI ptt file)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0015599,GO:0015600,GO:0015597,GO:0015601,GO:0015598	3.6.3.21	Polar-amino-acid-transporting ATPase.
46384	NP_281655.1	15791832	54	432356	433012	+	Cj0468	Cj0468	amino-acid ABC transporter integral membrane protein (NCBI ptt file)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0015599,GO:0015600,GO:0015597,GO:0015601,GO:0015598	3.6.3.21	Polar-amino-acid-transporting ATPase.
46385	NP_281656.1	15791833	54	433014	433775	+	Cj0469	Cj0469	amino-acid ABC transporter ATP-binding protein (NCBI ptt file)	COG1126	E	ABC-type polar amino acid transport system, ATPase component			GO:0003924,GO:0005524,GO:0005525,GO:0016887	3.6.3.-	
399878			54	433867	433942	+	Cjp06	tRNA-Thr	tRNA-Thr (NCBI)								
399879			54	433992	434077	+	Cjp07	tRNA-Tyr	tRNA-Tyr (NCBI)								
399880			54	434084	434160	+	Cjp08	tRNA-Gly	tRNA-Gly (NCBI)								
399881			54	434265	434339	+	Cjt1	tRNA-Thr	tRNA-Thr (NCBI)								
46386	NP_281657.1	15791834	54	434408	435607	+	Cj0470	tuf	elongation factor TU (NCBI ptt file)	COG50	J	GTPases - translation elongation factors	TIGR00231 small GTP-binding protein domain,TIGR00485 translation elongation factor Tu [tuf]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
46387	NP_281658.1	15791835	54	435660	435818	+	Cj0471	rpmG	50S ribosomal protein L33 (NCBI ptt file)	COG267	J	Ribosomal protein L33	TIGR01023 ribosomal protein L33 [rpmG]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
399882			54	435831	435906	+	Cjp09	tRNA-Trp	tRNA-Trp (NCBI)								
46388	NP_281659.1	15791836	54	435925	436104	+	Cj0472	secE	preprotein translocase SecE subunit (NCBI ptt file)				TIGR00964 preprotein translocase, SecE subunit [secE]	Protein fate:Protein and peptide secretion and trafficking	GO:0006605,GO:0009306,GO:0016021,GO:0015450		
46389	NP_281660.1	15791837	54	436114	436647	+	Cj0473	nusG	putative transcription antitermination protein (NCBI ptt file)	COG250	K	Transcription antiterminator	TIGR00922 transcription termination/antitermination factor NusG [nusG]	Transcription:Transcription factors	GO:0006235,GO:0006355,GO:0006233,GO:0003711,GO:0004798,GO:0005524		
46390	NP_281661.1	15791838	54	436673	437098	+	Cj0474	rplK	50S ribosomal protein L11 (NCBI ptt file)	COG80	J	Ribosomal protein L11	TIGR01632 ribosomal protein L11 [rplK]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735,GO:0004023,GO:0004024,GO:0004025	1.1.1.1	Alcohol dehydrogenase.
46391	NP_281662.1	15791839	54	437153	437854	+	Cj0475	rplA	50S ribosomal protein L1 (NCBI ptt file)	COG81	J	Ribosomal protein L1	TIGR01169 ribosomal protein L1 [rplA]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003723,GO:0003735,GO:0008715	3.6.1.26	CDP-diacylglycerol diphosphatase.
46392	NP_281663.1	15791840	54	438006	438485	+	Cj0476	rplJ	50S ribosomal protein L10 (NCBI ptt file)	COG244	J	Ribosomal protein L10			GO:0006412,GO:0042254,GO:0005840,GO:0003735		
46393	NP_281664.1	15791841	54	438506	438883	+	Cj0477	rplL	50S ribosomal protein L7 /L12 (NCBI ptt file)	COG222	J	Ribosomal protein L7/L12	TIGR00855 ribosomal protein L7/L12 [rplL]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
46394	NP_281665.1	15791842	54	438992	443128	+	Cj0478	rpoB	DNA-directed RNA polymerase beta chain (NCBI ptt file)				TIGR02013 DNA-directed RNA polymerase, beta subunit [rpoB]	Transcription:DNA-dependent RNA polymerase	GO:0006350,GO:0003677,GO:0003902,GO:0003899,GO:0003900,GO:0003901	2.7.7.6	DNA-directed RNA polymerase.
46395	NP_281666.1	15791843	54	443121	447674	+	Cj0479	rpoC	DNA-directed RNA polymerase beta' chain (NCBI ptt file)	COG86	K	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	TIGR02386 DNA-directed RNA polymerase, beta' subunit [rpoC]	Transcription:DNA-dependent RNA polymerase	GO:0006350,GO:0005634,GO:0003677,GO:0003902,GO:0003899,GO:0003900,GO:0003901	2.7.7.6	DNA-directed RNA polymerase.
46396	NP_281667.1	15791844	54	448466	447705	-	Cj0480c	Cj0480c	putative transcriptional regulator (NCBI ptt file)	COG1414	K	Transcriptional regulator			GO:0006355,GO:0003677		
46397	NP_281668.1	15791845	54	448697	449605	+	Cj0481	Cj0481	putative lyase (NCBI ptt file)	COG329	EM	Dihydrodipicolinate synthase/N-acetylneuraminate lyase			GO:0008152,GO:0008840	4.2.1.52	Dihydrodipicolinate synthase.
3820325	YP_001165438.1	146134228	54	449602	449865	+	Cj0482	uxaA'	putative altronate hydrolase N-terminus (RefSeq)						GO:0008789	4.2.1.7	Altronate dehydratase.
2166156	YP_002343917.1	218562138	54	449862	451034	+	Cj0483	uxaA'	putative altronate hydrolase C-terminus (RefSeq)	COG2721	G	Altronate dehydratase			GO:0008789,GO:0008867	4.2.1.42,4.2.1.7	Galactarate dehydratase.,Altronate dehydratase.
46400	NP_281671.1	15791848	54	451046	452278	+	Cj0484	Cj0484	transmembrane transport protein (NCBI ptt file)	COG2271	G	Sugar phosphate permease			GO:0006810,GO:0016021,GO:0005215		
46401	NP_281672.1	15791849	54	452320	453108	+	Cj0485	Cj0485	putative oxidoreductase (NCBI ptt file)	COG1028	IQR	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)			GO:0008152,GO:0004316	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase.
46402	NP_281673.1	15791850	54	453119	454375	+	Cj0486	Cj0486	putative sugar transporter (NCBI ptt file)	COG738	G	Fucose permease	TIGR00885 L-fucose:H+ symporter permease [fucP]	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0006810,GO:0016021,GO:0005215		
46403	NP_281674.1	15791851	54	454359	455129	+	Cj0487	Cj0487	hypothetical protein Cj0487 (NCBI ptt file)	COG3618	R	Predicted metal-dependent hydrolase of the TIM-barrel fold			GO:0008152,GO:0003824		
46404	NP_281675.1	15791852	54	455130	455447	+	Cj0488	Cj0488	hypothetical protein Cj0488 (NCBI ptt file)	COG3254	S	Uncharacterized conserved protein				5.1.3.-	
3820326	YP_001165439.1	146134229	54	455461	455682	+	Cj0489	ald'	putative aldehyde dehydrogenase N-terminus (RefSeq)						GO:0008152,GO:0016491		
3820327	YP_001165440.1	146134230	54	455718	456899	+	Cj0490	ald'	putative aldehyde dehydrogenase C-terminus (RefSeq)	COG1012	C	NAD-dependent aldehyde dehydrogenases			GO:0008152,GO:0050569,GO:0008911,GO:0009013,GO:0016491	1.2.1.16,1.2.1.21,1.2.1.22	Succinate-semialdehyde dehydrogenase (NAD(P)(+)).,Glycolaldehyde dehydrogenase.,Lactaldehyde dehydrogenase.
46407	NP_281678.1	15791855	54	457227	457613	+	Cj0491	rpsL	30S ribosomal protein S12 (NCBI ptt file)	COG48	J	Ribosomal protein S12	TIGR00981 ribosomal protein S12 [rpsL]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
46408	NP_281679.1	15791856	54	457683	458153	+	Cj0492	rpsG	30S ribosomal protein S7 (NCBI ptt file)	COG49	J	Ribosomal protein S7	TIGR01029 ribosomal protein S7 [rpsG]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
46409	NP_281680.1	15791857	54	458166	460241	+	Cj0493	fusA	elongation factor G (NCBI ptt file)	COG480	J	Translation elongation factors (GTPases)	TIGR00231 small GTP-binding protein domain,TIGR00484 translation elongation factor G [fusA]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
399883			54	460270	460346	+	Cjp10	tRNA-Arg	tRNA-Arg (NCBI)								
46410	NP_281681.1	15791858	54	460364	460513	+	Cj0494	Cj0494	hypothetical protein Cj0494 (NCBI ptt file)								
46411	NP_281682.1	15791859	54	460519	461220	+	Cj0495	Cj0495	hypothetical protein Cj0495 (NCBI ptt file)	COG4123	R	Predicted O-methyltransferase			GO:0032259,GO:0007049,GO:0003676,GO:0008168,GO:0008990	2.1.1.52	rRNA (guanine-N(2)-)-methyltransferase.
46412	NP_281683.1	15791860	54	461210	461584	+	Cj0496	Cj0496	hypothetical protein Cj0496 (NCBI ptt file)	COG727	R	Predicted Fe-S-cluster oxidoreductase					
46413	NP_281684.1	15791861	54	461557	462834	+	Cj0497	Cj0497	putative lipoprotein (NCBI ptt file)						GO:0005488		
46414	NP_281685.1	15791862	54	462831	463607	+	Cj0498	trpC	indole-3-glycerol phosphate synthase (NCBI ptt file)	COG134	E	Indole-3-glycerol phosphate synthase			GO:0006568,GO:0004425	4.1.1.48	Indole-3-glycerol-phosphate synthase.
46415	NP_281686.1	15791863	54	463617	464102	+	Cj0499	Cj0499	HIT-like protein (NCBI ptt file)	COG537	FGR	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases			GO:0003824,GO:0004081	3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical).
46416	NP_281687.1	15791864	54	464092	465090	+	Cj0500	Cj0500	putative ATP /GTP binding protein (NCBI ptt file)	COG2603	R	Predicted ATPase	TIGR03167 tRNA 2-selenouridine synthase [selU]	Protein synthesis:tRNA and rRNA base modification		2.9.1.-	
2166157			54	465376	466269	+	Cj0501	Cj0501									
46417	NP_281688.1	15791865	54	467571	466660	-	Cj0503c	hemH	putative ferrochelatase (NCBI ptt file)	COG276	H	Protoheme ferro-lyase (ferrochelatase)	TIGR00109 ferrochelatase [hemH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0006783,GO:0004325	4.99.1.1	Ferrochelatase.
46418	NP_281689.1	15791866	54	468434	467568	-	Cj0504c	Cj0504c	hypothetical protein Cj0504c (NCBI ptt file)	COG673	R	Predicted dehydrogenases and related proteins			GO:0016491		
46419	NP_281690.1	15791867	54	469512	468439	-	Cj0505c	Cj0505c	putative aminotransferase (degT family) (NCBI ptt file)	COG399	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis			GO:0003824,GO:0030170		
